  -1.0004146635532379E-002  -1.0013560207592297E-002  -1.0075810509017890E-002  -1.0243568902966568E-002  -1.0569842448720088E-002  -1.1107404040980410E-002  -1.1906823280618687E-002  -1.3013739066195283E-002  -1.4466375163851092E-002  -1.6294043691482560E-002  -1.8515977375635741E-002  -2.1142547703325455E-002  -2.4176714603748130E-002  -2.7614910339531208E-002  -3.1448911191832088E-002  -3.5665672903555608E-002  -4.0245883371895705E-002  -4.5145167058623863E-002  -5.0369585918368424E-002  -5.5896241737660980E-002  -6.1700614354149884E-002  -6.7758815564462879E-002  -7.4050513879580462E-002  -8.0559865277857703E-002  -8.7275188349995744E-002  -9.4187282065163982E-002 -0.10128816933330778      -0.10857053107822244      -0.11602753396030031      -0.12365315579097526      -0.13144189403999051      -0.13938727013435659      -0.14748127935402977      -0.15571589577111303      -0.16408486111986842      -0.17258273863515303      -0.18120226327014749      -0.18993441566376681      -0.19877180337307587      -0.20770975920262302      -0.21674308817426211      -0.22586500514613042      -0.23507047254073421      -0.24435834716322480      -0.25372865726789789      -0.26317893699448769      -0.27270558752325241      -0.28230748868526245      -0.29198563973910135      -0.30173977309839800      -0.31156715383406891      -0.32146472210408766      -0.33143139907617103      -0.34146711535453234      -0.35157052942495060      -0.36173972903530000      -0.37197354362893359      -0.38227045407896038      -0.39262850568023494      -0.40304600206243957      -0.41352173485764276      -0.42405395067950707      -0.43464019002808479      -0.44527809963855097      -0.45596533754962870      -0.46669952843249402      -0.47747936789228951      -0.48830499904588759      -0.49917681140465875      -0.51009484475450040      -0.52105810170429523      -0.53206421601510212      -0.54311025279950798      -0.55419374550526379      -0.56531258827989639      -0.57646457705715404      -0.58764789450722410      -0.59886123119644508      -0.61010331485301394      -0.62137294497247031      -0.63266938606481904      -0.64399142643248386      -0.65533645970739096      -0.66670130635929714      -0.67808315385036977      -0.68948021525166703      -0.70089254645993093      -0.71232256107604697      -0.72377409015441363      -0.73525023838985337      -0.74675170847563388      -0.75827671199477897      -0.76982208808822372      -0.78138472032469175      -0.79296301686096371      -0.80455760855865632      -0.81617006412501392      -0.82780108845346478      -0.83944990066671477      -0.85111454009768661      -0.86279275783279374      -0.87448224767753957      -0.88618061098557066      -0.89788571955138829      -0.90959593217874091      -0.92131073695549914      -0.93303211784310514      -0.94476398359235569      -0.95650921364695063      -0.96826838862801190      -0.98004182868920409      -0.99183089761378507       -1.0036369864247996       -1.0154604778221445       -1.0273003622030463       -1.0391540273961253       -1.0510171635745016       -1.0628850010371214       -1.0747543674490307       -1.0866102378243818       -1.0984668914806772       -1.1103257968230202       -1.1221908170591133       -1.1340679732217360       -1.1459643255236966       -1.1578860431223188       -1.1698370163307423       -1.1818180184933904       -1.1938275458662375       -1.2058630473888128       -1.2179205106923485       -1.2299942338423315       -1.2420780901543313       -1.2541669565246982       -1.2662566054755471       -1.2783438445428226       -1.2904270284006072       -1.3025055378880841       -1.3145792229543203       -1.3266483283921406       -1.3387136117285732       -1.3507761336449267       -1.3628371270909807       -1.3748977031809386       -1.3869584853340431       -1.3990190857129148       -1.4110772780623981       -1.4231303753621507       -1.4351789243473743       -1.4472259759026795       -1.4592729476911015       -1.4713195471595086       -1.4833645761759480       -1.4954107146282132       -1.5074719022376533       -1.5195658736291588       -1.5316979340051924       -1.5438612644032399       -1.5560484660010534       -1.5682558548975400       -1.5804767948762761       -1.5926966698116682       -1.6048983558962726       -1.6170713286211580       -1.6292138131040832       -1.6413296695946871       -1.6534252232634710       -1.6655071396965944       -1.6775819157321892       -1.6896560714694155       -1.7017351685813853       -1.7138221115461074       -1.7259175404152978       -1.7380234713590443       -1.7501445252365870       -1.7622840313779815       -1.7744419647575944       -1.7866164238799502       -1.7988051905140940       -1.8110058188080065       -1.8232159225362281       -1.8354342570180038       -1.8476611288501734       -1.8598976223448904       -1.8721440632444866       -1.8843991669953248       -1.8966602317885590       -1.9089235687994199       -1.9211852636164792       -1.9334418548879910       -1.9456907497730820       -1.9579303922868245       -1.9701603505480672       -1.9823813924538563       -1.9945952382917078       -2.0068042120649610       -2.0190107531796988       -2.0312170858026475       -2.0434251135772858       -2.0556362605594662       -2.0678514082992767       -2.0800709076768924       -2.0922947311578333       -2.1045226141315863       -2.1167540113106122       -2.1289882882173914       -2.1412249512553561       -2.1534634630358060       -2.1657027815340020       -2.1779411041439500       -2.1901757675410218       -2.2024035373942397       -2.2146207011161256       -2.2268225441431979       -2.2390033074640008       -2.2511588494794901       -2.2632941190232287       -2.2754248481712986       -2.2875614936519977       -2.2997042845385929       -2.3118511499926915       -2.3239999166101026       -2.3361476713222795       -2.3482934182746820       -2.3604425877100317       -2.3726033028372084       -2.3847768039444306       -2.3969570652969510       -2.4091367392296466       -2.4213114427035900       -2.4334814434800518       -2.4456505824482373       -2.4578229628463575       -2.4700004575238239       -2.4821824927218157       -2.4943669926895122       -2.5065514120661780       -2.5187337020989284       -2.5309139302514234       -2.5430969628055453       -2.5552942881893799       -2.5675196888275336       -2.5797794433079639       -2.5920674687239988       -2.6043687512561138       -2.6166663754660484       -2.6289480405482668       -2.6412081994757308       -2.6534458467666315       -2.6656618212669718       -2.6778579042258390       -2.6900366067405006       -2.7021996112962543       -2.7143468846955536       -2.7264780804648105       -2.7385917077610702       -2.7506809971175321       -2.7627330294030505       -2.7747408352515928       -2.7867279817341561       -2.7987362873067045       -2.8107714941625179       -2.8228065855233666       -2.8348102372833770       -2.8467523060152944       -2.8585990857223722       -2.8703268278096354       -2.8819727232684746       -2.8936545849825759       -2.9054627589878459       -2.9174009667788963       -2.9294515174021210       -2.9416111335021440       -2.9538826107426801       -2.9662391009632914       -2.9786458511434613       -2.9910648324099056       -3.0034678906883445       -3.0158406278665808       -3.0281799453473881       -3.0404892684019913       -3.0527742588857110       -3.0650400463854179       -3.0772894678788942       -3.0895225829759099       -3.1017380758741506       -3.1139351575874237       -3.1261141124789318       -3.1382764184141276       -3.1504256595777211       -3.1625679937741120       -3.1747112372134882       -3.1868634777863960       -3.1990319873325048       -3.2112222969424402       -3.2234373681993613       -3.2356772261372648       -3.2479392544400749       -3.2602189578631435       -3.2725108610387803       -3.2848093060875492       -3.2971091043220118       -3.3094060470371982       -3.3216972339743025       -3.3339811819545062       -3.3462577215778357       -3.3585277436525800       -3.3707928815628776       -3.3830551792002326       -3.3953168000754284       -3.4075798505161714       -3.4198463376240706       -3.4321182583467826       -3.4443978771832229       -3.4566883237724002       -3.4689945439591159       -3.4813237075723205       -3.4936823466386335       -3.5060687204311827       -3.5184656736105260       -3.5308423864406930       -3.5431668485698746       -3.5554202888084885       -3.5676025190418521       -3.5797268607795187       -3.5918118259344580       -3.6038757110400503       -3.6159345910469614       -3.6280004505528769       -3.6400783808039785       -3.6521684453828178       -3.6642748421964701       -3.6764077245577500       -3.6885674372830763       -3.7007434047585881       -3.7129338247755541       -3.7251463209439351       -3.7373844601770294       -3.7496440521296441       -3.7619186201795327       -3.7742033693926396       -3.7864948094687487       -3.7987884736045849       -3.8110773896711407       -3.8233529676413012       -3.8356075421768661       -3.8478361553284253       -3.8600367517255583       -3.8722096875202601       -3.8843570602707294       -3.8964816865542988       -3.9085843544453653       -3.9206702877030528       -3.9327505660125390       -3.9448408485974373       -3.9569482176736970       -3.9690617025941299       -3.9811679529945172       -3.9932668348527236       -4.0053632198186033       -4.0174559180185687       -4.0295372314882894       -4.0415986045218970       -4.0536347594445150       -4.0656444738328030       -4.0776326266679481       -4.0896125735490907       -4.1016038155869321       -4.1136249983007040       -4.1256855440590634       -4.1377822010980978       -4.1499001108070237       -4.1620179889042346       -4.1741243317962304       -4.1862294317102196       -4.1983500871084756       -4.2104930175293340       -4.2226550058759784       -4.2348297475708252       -4.2470146754994005       -4.2592124918355703       -4.2714276540038059       -4.2836628849956160       -4.2959169891571447       -4.3081841261676326       -4.3204545495227062       -4.3327165928208382       -4.3449611204003347       -4.3571869493908597       -4.3693985664525545       -4.3815988849807246       -4.3937894898204704       -4.4059747773723803       -4.4181624940906286       -4.4303609043050534       -4.4425769258344054       -4.4548151639042617       -4.4670758547381704       -4.4793527916983038       -4.4916325868831599       -4.5038965757756797       -4.5161284918547775       -4.5283269649414812       -4.5405060016755217       -4.5526880931713407       -4.5648988629954701       -4.5771538412418895       -4.5894508145643567       -4.6017743331238652       -4.6141111299065374       -4.6264635240571543       -4.6388435021251757       -4.6512560251179123       -4.6636955863338798       -4.6761523563696956       -4.6886144365116538       -4.7010641613016393       -4.7134723464276629       -4.7257963896513031       -4.7379861113796995       -4.7499991496482101       -4.7618288180548634       -4.7735174142196355       -4.7851188367126873       -4.7966916431547286       -4.8083094110079632       -4.8200013454166681       -4.8317465948876421       -4.8435277929805318       -4.8553584164511943       -4.8672646847646588       -4.8792561803538792       -4.8913101549410829       -4.9033782607465088       -4.9154179186491467       -4.9274161734394912       -4.9393809565654871       -4.9513229316876259       -4.9632472746598664       -4.9751548363631759       -4.9870478900156874       -4.9989351760077225       -5.0108339318317823       -5.0227685570439302       -5.0347548822286319       -5.0467853735127424       -5.0588437824823513       -5.0709276486140737       -5.0830561547721738       -5.0952537435625089       -5.1075232267485093       -5.1198440813109780       -5.1321888964876816       -5.1445349704844920       -5.1568668823607338       -5.1691739872175120       -5.1814462489990571       -5.1936709170659601       -5.2058323820794410       -5.2179161907672533       -5.2299170378585567       -5.2418480645791883       -5.2537374900235578       -5.2656069486219135       -5.2774595062790146       -5.2892894193228752       -5.3010975844940393       -5.3129015409158749       -5.3247332079383858       -5.3366230518781377       -5.3485856650619343       -5.3606195324777621       -5.3727139071437149       -5.3848536548655206       -5.3970212999049227       -5.4091977709225398       -5.4213627251292609       -5.4334935753233289       -5.4455816155974510       -5.4576311987139414       -5.4696673797023463       -5.4817184389709102       -5.4937940527641267       -5.5058827601210609       -5.5179643770146516       -5.5300202023996086       -5.5420376569673735       -5.5539812692260035       -5.5658723101823959       -5.5777632669281818       -5.5896996872432698       -5.6017051202471224       -5.6137990029827307       -5.6259893035661896       -5.6382665623796759       -5.6506113412397463       -5.6629981531879459       -5.6753952639965144       -5.6877677633235075       -5.7000847441779321       -5.7123283240483742       -5.7245027379699831       -5.7366408682573864       -5.7487938431355046       -5.7609989510479229       -5.7732625464513170       -5.7855063597349989       -5.7977872347115600       -5.8100945422077688       -5.8224210045138802       -5.8347608523523045       -5.8471081183057292       -5.8594571124291219       -5.8718050085963069       -5.8841531499160737       -5.8965038964021295       -5.9088551403664740       -5.9211988815160739       -5.9335253511671748       -5.9458249975584492       -5.9580873833171344       -5.9703038313576080       -5.9824728091421813       -5.9946018203299465       -6.0067035042122967       -6.0187890572994958       -6.0308631120682694       -6.0429221555748072       -6.0549572922456365       -6.0669619077601915       -6.0789425592851130       -6.0909234431923878       -6.1029277536725166       -6.1149535100196282       -6.1269858016114354       -6.1390299280474805       -6.1510937922800792       -6.1631733010876593       -6.1752642736946886       -6.1873605038216253       -6.1994524545244110       -6.2115304395248803       -6.2235863625592049       -6.2356134575884150       -6.2476077510283092       -6.2595714849091406       -6.2715144459929428       -6.2834499662825598       -6.2953880726756966       -6.3073296408301127       -6.3192635932703993       -6.3311723878058848       -6.3430481182407830       -6.3549022270298163       -6.3667445474870314       -6.3785566117777837       -6.3902969576178821       -6.4019349280791715       -6.4134834082566190       -6.4250000192532788       -6.4365825615378363       -6.4483220331535849       -6.4602496955723163       -6.4723513741149130       -6.4845987387236628       -6.4969623053556802       -6.5094113638588764       -6.5219105262959829       -6.5344164459205620       -6.5468884268721332       -6.5592975451951991       -6.5716311536802587       -6.5838977758284374       -6.5960879837199391       -6.6082344608024020       -6.6203631275080594       -6.6324887045494751       -6.6446113219614915       -6.6567222591642707       -6.6688123678790632       -6.6808753904606739       -6.6929054269434092       -6.7048935990825180       -6.7168267912964152       -6.7286866221405797       -6.7404565483748140       -6.7521480418182582       -6.7638090419902399       -6.7754976399847777       -6.7872531531562741       -6.7990866667018892       -6.8109937862755592       -6.8229688869209131       -6.8350061675181344       -6.8470923663078276       -6.8592017357471455       -6.8712972836446200       -6.8833353527224768       -6.8952713612338465       -6.9070676128470954       -6.9186986841454390       -6.9301507014723818       -6.9414229113616317       -6.9525388735351132       -6.9635583792563285       -6.9745684721512893       -6.9856515367169791       -6.9968613838850082       -7.0082234706936308       -7.0197437107620662       -7.0314139739511656       -7.0432152309429528       -7.0551209519317473       -7.0671025679485844       -7.0791365719152148       -7.0912104582873789       -7.1033245608512194       -7.1154879788666365       -7.1277093797817344       -7.1399880454490861       -7.1523123059101303       -7.1646645532741093       -7.1770258369618682       -7.1893786064632561       -7.2017078839878170       -7.2140007275542581       -7.2262473302254460       -7.2384433588330941       -7.2505902427530948       -7.2626964088931327       -7.2747802658642016       -7.2868664764183100       -7.2989739063492758       -7.3111102682498919       -7.3232755550344750       -7.3354662749129496       -7.3476783918853359       -7.3599092135559001       -7.3721574945821846       -7.3844217958661869       -7.3966987323572084       -7.4089826303894339       -7.4212662917189638       -7.4335418095875614       -7.4458010029736279       -7.4580357179196168       -7.4702380635040626       -7.4824001156422497       -7.4945141107747837       -7.5065767032942654       -7.5185978805733438       -7.5306047509606238       -7.5426294140120493       -7.5546924675063574       -7.5667993614447147       -7.5789457390304822       -7.5911224905102124       -7.6033182324578688       -7.6155201219086512       -7.6277138565677971       -7.6398832108428376       -7.6520091625238651       -7.6640686009417189       -7.6760329799668297       -7.6878687735608908       -7.6995451109297859       -7.7110566739866258       -7.7224553766417152       -7.7338442084203827       -7.7453083667379294       -7.7568664132422009       -7.7684930194757689       -7.7801699596928842       -7.7919202180628293       -7.8037890433439028       -7.8157966528102580       -7.8279460472613414       -7.8402174884058065       -7.8526107151152802       -7.8651244978793970       -7.8777499145837435       -7.8904674012518852       -7.9032477012850197       -7.9160574241535127       -7.9288666427971783       -7.9416536183088802       -7.9544052843578941       -7.9671158480288593       -7.9797846925023377       -7.9924137742089885       -8.0050062337175163       -8.0175660214973945       -8.0300962854348938       -8.0425970400431162       -8.0550639874579755       -8.0674882841053606       -8.0798567080581201       -8.0922066311563619       -8.1044351587745513       -8.1165335651540413       -8.1285044320700912       -8.1403678946759186       -8.1521687980355395       -8.1639666350378128       -8.1758084865043994       -8.1877193290550547       -8.1997101292702759       -8.2117841352136995       -8.2239395603742178       -8.2361716565963601       -8.2484737588718637       -8.2608368512825159       -8.2732486744837903       -8.2856937264971684       -8.2981548707192108       -8.3106159212503030       -8.3230636048717130       -8.3354879538929829       -8.3478822811749573       -8.3602421077324749       -8.3725645453448578       -8.3848477766665219       -8.3970904485784299       -8.4092909759122882       -8.4214469994250702       -8.4335553529049303       -8.4456128266874178       -8.4576177661732501       -8.4695719053625300       -8.4814810558799945       -8.4933546340290782       -8.5052071734341670       -8.5170595616331752       -8.5289317694759816       -8.5408340643711114       -8.5527699273669473       -8.5647517749936881       -8.5768084897431418       -8.5889593642699484       -8.6011971184257909       -8.6135035542583847       -8.6258618760947172       -8.6382561596511636       -8.6506686326225282       -8.6630811523441356       -8.6754780338495863       -8.6878448543837994       -8.7001654614513466       -8.7124239223705526       -8.7246096185676087       -8.7367162076456850       -8.7487381438206775       -8.7606724416560198       -8.7725245468153439       -8.7843149990426355       -8.7960806544371675       -8.8078618177684280       -8.8196808410245051       -8.8315340635581272       -8.8434017421188447       -8.8552620342924033       -8.8671011128429384       -8.8789201426785223       -8.8907381458168899       -8.9025813798315578       -8.9144634924053694       -8.9263830446362018       -8.9383368466604072       -8.9503292827198457       -8.9623723569002731       -8.9744738597723188       -8.9866213132193451       -8.9987900253168167       -9.0109630131085083       -9.0231446275953999       -9.0353589282334603       -9.0476260050350952       -9.0599469365271386       -9.0723108322258170       -9.0847042718075315       -9.0971157749394198       -9.1095373008705050       -9.1219643413203944       -9.1343952111759155       -9.1468297743467488       -9.1592676814836729       -9.1717064777648449       -9.1841408929667754       -9.1965644947622778       -9.2089721430322449       -9.2213608718485371       -9.2337295136160638       -9.2460781932268592       -9.2584079583014898       -9.2707205912387600       -9.2830186428455352       -9.2953056310555660       -9.3075862728860326       -9.3198664988526154       -9.3321529901409761       -9.3444521197074213       -9.3567682668594294       -9.3691019074320376       -9.3814486142856666       -9.3937999011778590       -9.4061454749144993       -9.4184754426489707       -9.4307815052542452       -9.4430573137413880       -9.4552985981802884       -9.4675033798725305       -9.4796722690353104       -9.4918088130511116       -9.5039198612273168       -9.5160156820378194       -9.5281092604287938       -9.5402144342964554       -9.5523434070170588       -9.5645048079246564       -9.5767034239866415       -9.5889413799885581       -9.6012179322013402       -9.6135269139892081       -9.6258560317401454       -9.6381890870522700       -9.6505081274241054       -9.6627959323847676       -9.6750417694889386       -9.6872482362573891       -9.6994308060478147       -9.7116097873402900       -9.7238031418178181       -9.7360230453621011       -9.7482749922328953       -9.7605572836189847       -9.7728599259244877       -9.7851639549234886       -9.7974426631474572       -9.8096660397749318       -9.8218106006594574       -9.8338750442925313       -9.8458863507733216       -9.8578734619295751       -9.8698358245127942       -9.8817447918845378       -9.8935663765685309       -9.9053057071926052       -9.9170509593429568       -9.9289082639797250       -9.9409095808224954       -9.9530363223730589       -9.9652623604873174       -9.9775661719549902       -9.9899302637789802       -10.002339056292085       -10.014777527556634       -10.027230176724036       -10.039679223838949       -10.052103516596366       -10.064483317311245       -10.076809387998237       -10.089083592522732       -10.101312104609715       -10.113499307343584       -10.125642209051470       -10.137725210892011       -10.149719125936478       -10.161591680492407       -10.173338392065688       -10.185019624321392       -10.196738958101186       -10.208565416449796       -10.220497968541702       -10.232498436476741       -10.244534419903969       -10.256597962761404       -10.268717729017636       -10.280939327762646       -10.293280698570344       -10.305724167357765       -10.318236173008140       -10.330781556488988       -10.343331393963755       -10.355867797197599       -10.368383694202700       -10.380878916926777       -10.393355970710548       -10.405816874391734       -10.418261333481205       -10.430686555091334       -10.443088571473288       -10.455463973953250       -10.467810833426775       -10.480128635101668       -10.492417927709708       -10.504680277421894       -10.516918542303182       -10.529137066113050       -10.541341366517923       -10.553537377506315       -10.565731063913653       -10.577929179851544       -10.590140278177149       -10.602373844965571       -10.614637542404060       -10.626935173168672       -10.639266779160339       -10.651629949405786       -10.664021238445104       -10.676437352543212       -10.688875977505296       -10.701335974350892       -10.713816924107013       -10.726318254808765       -10.738837957265469       -10.751371161972253       -10.763909196727791       -10.776438981602428       -10.788941120231089       -10.801385511394066       -10.813730622485965       -10.825945155585682       -10.838070585237453       -10.850246290625368       -10.862571827651905       -10.875037505655632       -10.887598187587608       -10.900217870176439       -10.912873781748784       -10.925555354956787       -10.938264322679782       -10.951011246367308       -10.963803216502969       -10.976617078620702       -10.989385676446467       -11.002045964125482       -11.014580008554008       -11.026997491238692       -11.039317395626700       -11.051563649849120       -11.063761693763681       -11.075936882013163       -11.088118667357204       -11.100341020537838       -11.112629912140765       -11.124988590538035       -11.137395642892660       -11.149814264831239       -11.162204256095023       -11.174532292599947       -11.186778354210256       -11.198937293360851       -11.211016422477401       -11.223031158173510       -11.235001168030081       -11.246948624856918       -11.258896292868517       -11.270862590382617       -11.282857007230986       -11.294878748670499       -11.306917156527758       -11.318953196140344       -11.330961880505177       -11.342916347042953       -11.354795871862503       -11.366597196706579       -11.378337119722955       -11.390034954719999       -11.401694170388115       -11.413306721254738       -11.424861071061883       -11.436331572884448       -11.447667852731033       -11.458840612491690       -11.469992007386223       -11.481392218834875       -11.493129631874314       -11.505132393455487       -11.517311639486213       -11.529607824036288       -11.541994747548134       -11.554466394778757       -11.567019823654833       -11.579647124476345       -11.592334999428452       -11.605064631855234       -11.617809707333354       -11.630535460972508       -11.643200948916636       -11.655763750183135       -11.668188204136877       -11.680460211142648       -11.692602010626407       -11.704670917562161       -11.716736485973172       -11.728852468244805       -11.741044224554360       -11.753312851844878       -11.765644335280369       -11.778016435781689       -11.790402991722505     
