  -1.0004146635532379E-002  -1.0016764996087545E-002  -1.0060714600360933E-002  -1.0144225715059704E-002  -1.0270153022113489E-002  -1.0437538216506431E-002  -1.0643441834119185E-002  -1.0884163276591755E-002  -1.1154975841229649E-002  -1.1449462271603199E-002  -1.1762750632464644E-002  -1.2092594108189003E-002  -1.2438942042724192E-002  -1.2801318153857485E-002  -1.3177829557557438E-002  -1.3568098026002175E-002  -1.3970305761073989E-002  -1.4385463683081417E-002  -1.4814777247943197E-002  -1.5259147874783621E-002  -1.5718865924880338E-002  -1.6195356587825425E-002  -1.6691366782783372E-002  -1.7207281048369057E-002  -1.7740602197065504E-002  -1.8290161270494508E-002  -1.8858384515428605E-002  -1.9448500826282335E-002  -2.0055695695857533E-002  -2.0673558499583036E-002  -2.1305223192057333E-002  -2.1955572302567995E-002  -2.2629122937291586E-002  -2.3333201738049935E-002  -2.4071027985843447E-002  -2.4844423572621045E-002  -2.5656790080934286E-002  -2.6505773336809400E-002  -2.7385243441645002E-002  -2.8293451662200937E-002  -2.9232018568753709E-002  -3.0202541227762419E-002  -3.1206742064394929E-002  -3.2242581065564081E-002  -3.3303426193743449E-002  -3.4385655866153789E-002  -3.5489181729766069E-002  -3.6614858835792394E-002  -3.7767423621299714E-002  -3.8952589024594080E-002  -4.0172216972974677E-002  -4.1425549998506533E-002  -4.2713473074679251E-002  -4.4038268769084885E-002  -4.5404682276135096E-002  -4.6816902430600826E-002  -4.8274902951589406E-002  -4.9771629540368352E-002  -5.1300199185304450E-002  -5.2862173954941423E-002  -5.4465904169433303E-002  -5.6119540297086948E-002  -5.7824527391631644E-002  -5.9575415116982326E-002  -6.1366823645116954E-002  -6.3201266968742759E-002  -6.5083129312725641E-002  -6.7012717476306230E-002  -6.8987350178070617E-002  -7.1005143512025262E-002  -7.3067313524810121E-002  -7.5176867887272944E-002  -7.7335226860439657E-002  -7.9542171154286981E-002  -8.1791891101599234E-002  -8.4062690807289578E-002  -8.6360670606665413E-002  -8.8688090301591971E-002  -9.1049618516580985E-002  -9.3449063994319514E-002  -9.5889691818389189E-002  -9.8373553693115470E-002 -0.10089899605636275      -0.10346431037716428      -0.10606901177428620      -0.10871308099945227      -0.11139750473235395      -0.11412369543823063      -0.11689422435446478      -0.11971251245234227      -0.12257920318580694      -0.12548786943907811      -0.12842375758945360      -0.13137414939614248      -0.13433702422926483      -0.13731808429810002      -0.14032557235267998      -0.14336223778451249      -0.14642822071875522      -0.14952722634682203      -0.15266366393031530      -0.15583787537712007      -0.15904870490621642      -0.16229745828043346      -0.16558581446694196      -0.16891527302919285      -0.17229053139431252      -0.17571541204876481      -0.17919059997402956      -0.18271180368844284      -0.18627070250877967      -0.18986559520688265      -0.19349503722410630      -0.19715445080647337      -0.20084461345612370      -0.20456999790765812      -0.20833605165501376      -0.21214899473946358      -0.21600950023556811      -0.21991156576033469      -0.22384843849734196      -0.22781382442323089      -0.23180074113413116      -0.23580337191084494      -0.23982022597631356      -0.24386009266906727      -0.24792372291498477      -0.25201563540404764      -0.25614125979048902      -0.26030625278639924      -0.26451788404928150      -0.26878292293259454      -0.27310440351136728      -0.27747775467574420      -0.28189489070586321      -0.28634748566237289      -0.29082834095081467      -0.29533598630660152      -0.29987247027122460      -0.30443641960280043      -0.30902431225610322      -0.31363550104267973      -0.31827372444509394      -0.32294232871513667      -0.32764282682187917      -0.33237506211951434      -0.33713883819633805      -0.34193505165190424      -0.34675989386976558      -0.35161056391648549      -0.35647278515101477      -0.36133999404832218      -0.36620993245462841      -0.37108578835132844      -0.37597560074883690      -0.38088884862852451      -0.38583650773333927      -0.39083089094072154      -0.39587783554921935      -0.40097309112547330      -0.40610566690949323      -0.41126496843918492      -0.41644721215574743      -0.42165739608018110      -0.42690371330948312      -0.43218927050547135      -0.43751264571763931      -0.44287163759668630      -0.44826263800147936      -0.45368535190179948      -0.45914309229722611      -0.46463962909311429      -0.47017538167282086      -0.47574543567640754      -0.48134607997233125      -0.48698113415746780      -0.49265556682089118      -0.49836886889987497      -0.50411634502818448      -0.50989252249443051      -0.51569379026736228      -0.52151867359324178      -0.52736522041917511      -0.53323297588566232      -0.53912216771829014      -0.54503029905042799      -0.55095252283871277      -0.55690160346205730      -0.56286960582599255      -0.56886982279453557      -0.57491614241394795      -0.58101835963604764      -0.58717822880932702      -0.59339071544360233      -0.59965047577795516      -0.60595462192533067      -0.61230266425368995      -0.61869441607843945      -0.62512307595802830      -0.63157498509551879      -0.63803621712913694      -0.64450027081757444      -0.65096807297972936      -0.65744167487912242      -0.66392374951358823      -0.67042145326420299      -0.67694469363218501      -0.68350088837419698      -0.69009329696886179      -0.69672030261831241      -0.70338081845241707      -0.71007704277197281      -0.71680826207029191      -0.72356852492123447      -0.73035092854619199      -0.73715116747904652      -0.74396114982739459      -0.75076085629380918      -0.75752881550387674      -0.76425400280837741      -0.77093803327228283      -0.77759073206828677      -0.78422172744130625      -0.79084290150900360      -0.79747421343907787      -0.80413789948092451      -0.81085402557562614      -0.81763273513249402      -0.82447039804277567      -0.83136108832423394      -0.83831205419602606      -0.84534210013750954      -0.85246022765122309      -0.85965884176289165      -0.86692123031862911      -0.87422942653651292      -0.88157016213749773      -0.88893801206386291      -0.89633496334423990      -0.90376351382544073      -0.91122152321041339      -0.91870297781721455      -0.92619908446721921      -0.93369628406001648      -0.94118119944245515      -0.94865309679660126      -0.95613193454854462      -0.96364526155200858      -0.97120592961231145      -0.97881311967738893      -0.98645958502386011      -0.99413591775065047       -1.0018347643582388       -1.0095521494556934       -1.0172863073085001       -1.0250349205585723       -1.0327946392968477       -1.0405615674447670       -1.0483319846842323       -1.0561066565249870       -1.0638890277147912       -1.0716788997588036       -1.0794719239652313       -1.0872664356814163       -1.0950742764774195       -1.1029233836789831       -1.1108397380819195       -1.1188308165360323       -1.1268879586507745       -1.1349958858308955       -1.1431370527056481       -1.1512930008841542       -1.1594485946472270       -1.1675995626431666       -1.1757559282677830       -1.1839385192995284       -1.1921693518219867       -1.2004616960798069       -1.2088153736498448       -1.2172176057495740       -1.2256508198641427       -1.2340997578089876       -1.2425529562333157       -1.2510118997693587       -1.2594981241152152       -1.2680354127131657       -1.2766295094761746       -1.2852741937417260       -1.2939585283082751       -1.3026659219151606       -1.3113751408148049       -1.3200665258245032       -1.3287264064554254       -1.3373495499707100       -1.3459424772177022       -1.3545229664686098       -1.3631099515753120       -1.3717155201416027       -1.3803414116855994       -1.3889802509385454       -1.3976207599039552       -1.4062606332390963       -1.4149088606773184       -1.4235804696206331       -1.4322881025524117       -1.4410358801640135       -1.4498205166365827       -1.4586375901582589       -1.4674862052663382       -1.4763672855296190       -1.4852791330825263       -1.4942155377562021       -1.5031698226590240       -1.5121406855335235       -1.5211331125229901       -1.5301555485840463       -1.5392121455220820       -1.5483022975769707       -1.5574264452923507       -1.5665856554672852       -1.5757768913343144       -1.5849940932478899       -1.5942314712807746       -1.6034833592456266       -1.6127465583832556       -1.6220195805185893       -1.6312983631884486       -1.6405771103922093       -1.6498510398209405       -1.6591185393215584       -1.6683813642399181       -1.6776424945708772       -1.6869064417104600       -1.6961798386785396       -1.7054651937591649       -1.7147576466248329       -1.7240485027911949       -1.7333284297234888       -1.7425894055436346       -1.7518261428130955       -1.7610364723121887       -1.7702194542355210       -1.7793744741799067       -1.7885046291627076       -1.7976176040744427       -1.8067208185487862       -1.8158210939116484       -1.8249269292008230       -1.8340461425438976       -1.8431817683504284       -1.8523333424246111       -1.8614994421311302       -1.8706809042541126       -1.8798834205621464       -1.8891120505730201       -1.8983667562726623       -1.9076464889993459       -1.9169519790144780       -1.9262840094234821       -1.9356426378817357       -1.9450271630995548       -1.9544368121202103       -1.9638728843445348       -1.9733390413545819       -1.9828363449192683       -1.9923617949527277       -2.0019143283164085       -2.0114984828587330       -2.0211196455292453       -2.0307768537552597       -2.0404640408416093       -2.0501751753175199       -2.0599084767164011       -2.0696663796134218       -2.0794517182886918       -2.0892639293580162       -2.0991011557972414       -2.1089583708192223       -2.1188290962090885       -2.1287054841810313       -2.1385849129022194       -2.1484723364916589       -2.1583696898330427       -2.1682728738730166       -2.1781762203553474       -2.1880757188436810       -2.1979715756029861       -2.2078656632319511       -2.2177602229157087       -2.2276587623607753       -2.2375651063835842       -2.2474818956928084       -2.2574135295886308       -2.2673691478772358       -2.2773600685090578       -2.2873961194951136       -2.2974831661970203       -2.3076200200599484       -2.3177971231963652       -2.3279994929259842       -2.3382123967963291       -2.3484273104629887       -2.3586425941531113       -2.3688605833740426       -2.3790869636389704       -2.3893317836796584       -2.3996078666438820       -2.4099208296223171       -2.4202622169432484       -2.4306176300865636       -2.4409772618683188       -2.4513393648457580       -2.4617090545021831       -2.4720927968197062       -2.4824943870100564       -2.4929151364548470       -2.5033533107599979       -2.5138027101954452       -2.5242538431129096       -2.5346973764555627       -2.5451264884858382       -2.5555382310775010       -2.5659347212035932       -2.5763214094539326       -2.5867011061151031       -2.5970691544192390       -2.6074141867396365       -2.6177216230093534       -2.6279784595128763       -2.6381814478633743       -2.6483428592309313       -2.6584859448043674       -2.6686323084631050       -2.6787923498530697       -2.6889668333920080       -2.6991521351127665       -2.7093437193479666       -2.7195398747951551       -2.7297453040604931       -2.7399721237589629       -2.7502357925818219       -2.7605481621021797       -2.7709152876135659       -2.7813399053977008       -2.7918233802529659       -2.8023615855523807       -2.8129402761632356       -2.8235359075075706       -2.8341225332735527       -2.8446801521496843       -2.8552010801658891       -2.8656910846757402       -2.8761651588468524       -2.8866416453869594       -2.8971344122751281       -2.9076473985492139       -2.9181762594830261       -2.9287069966201016       -2.9392484171974655       -2.9497899685398132       -2.9603235109926560       -2.9708432687021640       -2.9813450775279842       -2.9918261081498421       -3.0022849902444961       -3.0127216457697883       -3.0231383363552253       -3.0335401865206228       -3.0439311306088603       -3.0543111078164662       -3.0646756392592804       -3.0750152043066930       -3.0853152026037045       -3.0955546572747989       -3.1057084562285509       -3.1157598638711343       -3.1257214004549243       -3.1356424099890141       -3.1455833243208606       -3.1555805648617370       -3.1656381082397926       -3.1757446700782208       -3.1858895019275617       -3.1960691494068429       -3.2062865130618690       -3.2165447179210469       -3.2268402060459334       -3.2371594882678743       -3.2474806989995240       -3.2577789382579412       -3.2680259996221679       -3.2781865952178473       -3.2882146510595596       -3.2980799061829464       -3.3078638744007112       -3.3177566990613911       -3.3278566550845108       -3.3381527599999612       -3.3486309119121813       -3.3593121211895456       -3.3702011119115469       -3.3811741533834980       -3.3920409592290763       -3.4027075738707024       -3.4131528699569613       -3.4233662903207946       -3.4333562631403689       -3.4432213399082712       -3.4531088064530766       -3.4630779258171289       -3.4731251814210276       -3.4832423846790643       -3.4934130039579667       -3.5036088739568503       -3.5137963620742627       -3.5239448520209664       -3.5340399347276010       -3.5441494766218984       -3.5542575723759802       -3.5643925766443387       -3.5745713674027928       -3.5847822784680501       -3.5949804652860866       -3.6051012658958048       -3.6151135050213226       -3.6250535736795353       -3.6349699210965225       -3.6449341257175725       -3.6550112937622345       -3.6651840092857380       -3.6754110131869284       -3.6856680803470105       -3.6959428771409004       -3.7062254815147559       -3.7165046782675910       -3.7267760597460349       -3.7370603028841409       -3.7474051281837681       -3.7578562055396545       -3.7684324138205869       -3.7791268158140348       -3.7899188859951662       -3.8007863317104378       -3.8117103082737955       -3.8226749189980942       -3.8336692616506234       -3.8446898599624886       -3.8557369570525397       -3.8668123906530747       -3.8779184589063487       -3.8890532901465202       -3.9002110731628807       -3.9113823964811854       -3.9225508986810196       -3.9336943822689534       -3.9447886384453197       -3.9558115595917056       -3.9667493354493182       -3.9776070916533182       -3.9884126710420720       -3.9991999226256509       -4.0099894478979561       -4.0207824526521083       -4.0315675505961286       -4.0423318859139723       -4.0530693649832505       -4.0637817516974089       -4.0744733568527538       -4.0851456429093567       -4.0957973382846911       -4.1064278335306463       -4.1170362194511920       -4.1276140614763817       -4.1381475923068072       -4.1486266836737498       -4.1590503259370628       -4.1694283227847224       -4.1797767249657918       -4.1901071163490808       -4.2004157268216664       -4.2106884713351267       -4.2209249571653249       -4.2311609990294627       -4.2414652187340005       -4.2518946012226335       -4.2624520303493014       -4.2730984289851257       -4.2837907274779923       -4.2945069638011306       -4.3052568907230633       -4.3160667692108774       -4.3269473105678520       -4.3378804020537549       -4.3488282665926778       -4.3597448430868928       -4.3705880744164167       -4.3813432366233220       -4.3920500596239940       -4.4027901386623798       -4.4136267202992991       -4.4245754947720641       -4.4356269598765561       -4.4467763691084610       -4.4580328867610097       -4.4693989790642572       -4.4808358330003939       -4.4922632441802817       -4.5036063260994625       -4.5148269911328320       -4.5259223902521279       -4.5369122747617867       -4.5478256565730710       -4.5586918590055783       -4.5695323504824028       -4.5803570525442563       -4.5911690383694959       -4.6019690030823375       -4.6127570809992129       -4.6235335825840620       -4.6342984660353990       -4.6450580237444195       -4.6558309127357296       -4.6666375987896265       -4.6774687246796809       -4.6882539235868039       -4.6988971848170102       -4.7093459665053823       -4.7195977110009579       -4.7296986221575530       -4.7397433690867814       -4.7498307305742413       -4.7600260835579506       -4.7703598119475350       -4.7808297389472694       -4.7914118031734638       -4.8020698889153470       -4.8127768278211605       -4.8235206417474092       -4.8343584442915608       -4.8453720472686506       -4.8566181895317015       -4.8680593408926907       -4.8796414483838602       -4.8912655657657877       -4.9028162151431891       -4.9142176601998360       -4.9254569835130555       -4.9365554781157970       -4.9475218393351481       -4.9583244657003842       -4.9688940536616091       -4.9792040560508761       -4.9893098337859101       -4.9993002916625109       -5.0092690938523248       -5.0192908666819660       -5.0294292726992751       -5.0397369987523071       -5.0502208082789855       -5.0608411486695672       -5.0715540140681075       -5.0823616067936772       -5.0933005198833330       -5.1043697617149668       -5.1155482924160021       -5.1268182194601115       -5.1381209838652611       -5.1494147063733928       -5.1607142137740141       -5.1720559145283351       -5.1834577224603686       -5.1948940774419112       -5.2062742308893961       -5.2174964369765986       -5.2285337848994562       -5.2394356312559287       -5.2502839993342052       -5.2611305027855533       -5.2719686193083657       -5.2827503528493214       -5.2934171685767319       -5.3039460532786391       -5.3143879692268570       -5.3248472065286885       -5.3354290720168587       -5.3462126918859543       -5.3572316065382086       -5.3684632926852300       -5.3798734498286018       -5.3914483807428901       -5.4031790723343143       -5.4150208595548106       -5.4268459983962662       -5.4384813391553868       -5.4498359674776697       -5.4609364668103648       -5.4718777506666294       -5.4827550683760453       -5.4935850603243876       -5.5043220661471066       -5.5149323596579096       -5.5254399563067720       -5.5359324639280674       -5.5465320592968004       -5.5573478136571852       -5.5684417062320266       -5.5798170625440040       -5.5914195228003809       -5.6031951660623429       -5.6151358387467516       -5.6272310765601965       -5.6394149016753650       -5.6515342277605178       -5.6634160364730191       -5.6749704543144883       -5.6862035215061759       -5.6971926399882120       -5.7080295521063382       -5.7187711818129054       -5.7294362134648633       -5.7400242026443244       -5.7505454136523673       -5.7610506300707751       -5.7716257225326357       -5.7823449719412414       -5.7932355578978054       -5.8042674612428620       -5.8153795823938985       -5.8265390017374976       -5.8377519960853563       -5.8490151405573263       -5.8602729943879091       -5.8714517990227861       -5.8825449926463529       -5.8936136528428849       -5.9047441470964515       -5.9159937246433723       -5.9273628630870290       -5.9388197902815749       -5.9503200739743942       -5.9618235288287051       -5.9733275941875146       -5.9848869985527831       -5.9965694673822991       -6.0083869079793830       -6.0202669269094677       -6.0320956055262638       -6.0438140588367855       -6.0554553705081293       -6.0670730867375822       -6.0786433912679660       -6.0900718291363658       -6.1013135846403523       -6.1124037454552349       -6.1234108017763180       -6.1343944947866715       -6.1453854317608911       -6.1563864541679170       -6.1673678929326030       -6.1783060620976977       -6.1892468276840082       -6.2003219751806347       -6.2116833007496810       -6.2234092366070906       -6.2354666725787764       -6.2477432637439252       -6.2601402364258103       -6.2726142686445616       -6.2851124626673887       -6.2974983135891698       -6.3095886806799548       -6.3212892724354761       -6.3326197700464846       -6.3436668383937276       -6.3545364646782820       -6.3653096495750754       -6.3760402849472495       -6.3867904166537564       -6.3976530294794376       -6.4087207906614889       -6.4200634625617603       -6.4317199436115224       -6.4436600665494437       -6.4557636022745859       -6.4678513827788233       -6.4797990609634457       -6.4915948978686746       -6.5032649291796512       -6.5147950865207216       -6.5261238009684206       -6.5372240210911210       -6.5481157652680890       -6.5588337818570688       -6.5694233343323702       -6.5799283359921237       -6.5903734975453654       -6.6007563409309542       -6.6110538647653350       -6.6212380675030875       -6.6313113802250037       -6.6413344068444946       -6.6513930514328612       -6.6615453986299569       -6.6717722923320641       -6.6820238450972251       -6.6922939121218956       -6.7025859147887070       -6.7128464450129881       -6.7229531544137071       -6.7328519024906841       -6.7426418658633160       -6.7524502564123239       -6.7623441278200156       -6.7723634101903025       -6.7825503404131000       -6.7929404302017771       -6.8035147717335125       -6.8141490704224017       -6.8247142116022328       -6.8353058967237343       -6.8461695992850542       -6.8575079052009071       -6.8693441072923909       -6.8814985106296565       -6.8937691165480235       -6.9060293215297968       -6.9181586321227719       -6.9299682967725005       -6.9412267734352513       -6.9518052803414960       -6.9617605442370234       -6.9712992543333234       -6.9806566817773170       -6.9900115254342854       -6.9995119330129212       -7.0092264815014689       -7.0190817855935714       -7.0289394670927745       -7.0386822880015654       -7.0482890948399826       -7.0578996273853152       -7.0677822997927189       -7.0781071056063176       -7.0887925716477378       -7.0996742970725437       -7.1106514762902622       -7.1216684162115529       -7.1326599956928085       -7.1435415003792011       -7.1543032873571990       -7.1650502211852052       -7.1759213342871533       -7.1870023803904619       -7.1983046636318946       -7.2097664144813960       -7.2212775973830148       -7.2327532808904520       -7.2441398604708853       -7.2553700767088527       -7.2664401096055951       -7.2774776798809526       -7.2886074652958817       -7.3000047440842479       -7.3116238727306913       -7.3232955723128850       -7.3348838749440359       -7.3463344111881073       -7.3576166734205204       -7.3687074946475093       -7.3795900017634288       -7.3902193903713496       -7.4005502608318530       -7.4105661809725270       -7.4203133192597566       -7.4299390020865479       -7.4396587510905245       -7.4496470374714319       -7.4599711597167229       -7.4706181064101935       -7.4815452309306627       -7.4927188747810405       -7.5041489479660441       -7.5158850464130245       -7.5279268705317266       -7.5401640774778533       -7.5524344829746708       -7.5646981841718768       -7.5770067425538281       -7.5891684239684141       -7.6013464840963412       -7.6134511626296248       -7.6254128213404728       -7.6372018926726142       -7.6487951737302300       -7.6601619438876476       -7.6712924687370556       -7.6821821773125460       -7.6928260052022486       -7.7032623478738227       -7.7135677225648331       -7.7238262913917675       -7.7341058212940945       -7.7444434922447556       -7.7548554614540190       -7.7653876758592384       -7.7761289720872702       -7.7871253049299103       -7.7983151412070244       -7.8095512822153346       -7.8207403836632174       -7.8318773724418742       -7.8430262253172209       -7.8542556178913081       -7.8655210288389990       -7.8767216436767695       -7.8877913133577513       -7.8987399321162215       -7.9096401122631246       -7.9205953210274567       -7.9316828625184810       -7.9429209323061665       -7.9542768929070213       -7.9656804230964848       -7.9770399305841142       -7.9882744145009212       -7.9993345233685362       -8.0102128862837425       -8.0210006786081767       -8.0318257853889321       -8.0428023600652594       -8.0540043196467543       -8.0654006602902584       -8.0768559043276777       -8.0882577954557586       -8.0995945626297576       -8.1108856561554141       -8.1221363917096472       -8.1333343650011525       -8.1444430952859044       -8.1554213776315336       -8.1663120887830143       -8.1772385458539656       -8.1882376653453708       -8.1992258303349317       -8.2101100341375890       -8.2208556434077842       -8.2314855942622973       -8.2420356754256119       -8.2525252149401815       -8.2629611315284706       -8.2733467247201933       -8.2837108859773938       -8.2941134156362732       -8.3046474765095439       -8.3154183454471724       -8.3264295792619265       -8.3377218655059391       -8.3492859716659567       -8.3609934739167002       -8.3726536818554980       -8.3842001114512268       -8.3956726202444578       -8.4070936691564420       -8.4184726704627142       -8.4298066501623286       -8.4411235576770540       -8.4524718299470489       -8.4638396957333839       -8.4751802281875595       -8.4864771240329198       -8.4977277018756414       -8.5089065078228732       -8.5199762406122606       -8.5309035286825470       -8.5416733624029160       -8.5523049489555945       -8.5628681645397524       -8.5734811163951949       -8.5841965052285314       -8.5950030748884458       -8.6058413647408933       -8.6166622212649742       -8.6274190100966539       -8.6381049008875745       -8.6487992723799199       -8.6596208455059891       -8.6706145586216490       -8.6817289162887832       -8.6928913556158669       -8.7041068611195556       -8.7153882399178091       -8.7267693269544431       -8.7382641764341891       -8.7498263271909877       -8.7613771968820746       -8.7728592927095725       -8.7842369538935650       -8.7954910138219180       -8.8066354717129389       -8.8177341587260187       -8.8288414201205150     
