  -1.0004146635532379E-002  -1.0007570613025334E-002  -1.0071435299969093E-002  -1.0262253983308014E-002  -1.0617379214005856E-002  -1.1149114008481573E-002  -1.1853206912532719E-002  -1.2716362187539867E-002  -1.3722528719253165E-002  -1.4855138653998623E-002  -1.6098762354546960E-002  -1.7442897260419331E-002  -1.8879403687218192E-002  -2.0400973116873167E-002  -2.2005013310639292E-002  -2.3693104542588585E-002  -2.5467480396133894E-002  -2.7328839815621907E-002  -2.9274347409890506E-002  -3.1300389829879961E-002  -3.3405863979194379E-002  -3.5589616036224930E-002  -3.7847379774364177E-002  -4.0176773085187044E-002  -4.2578657723510313E-002  -4.5055834452981398E-002  -4.7611179228170070E-002  -5.0247962707666863E-002  -5.2968185357263872E-002  -5.5772315525245426E-002  -5.8657466408013760E-002  -6.1618630726415803E-002  -6.4650575228202639E-002  -6.7748285781949413E-002  -7.0910120274968041E-002  -7.4137354305025091E-002  -7.7431313100998017E-002  -8.0793844405348883E-002  -8.4226242606987606E-002  -8.7732933069620683E-002  -9.1319702261256380E-002  -9.4988672098486701E-002  -9.8739966185612260E-002 -0.10257454598398406      -0.10649469751915329      -0.11050457951847642      -0.11460774910167261      -0.11880491544895586      -0.12309785631558638      -0.12749056382056798      -0.13198930536338185      -0.13659728052717499      -0.14130948236079335      -0.14612000235744149      -0.15102563685675230      -0.15602769661996374      -0.16112925034658568      -0.16632973134226220      -0.17162810468483833      -0.17702544843759058      -0.18252207252093072      -0.18811731294713446      -0.19381089123539172      -0.19960386652984224      -0.20549673668956039      -0.21149086041941725      -0.21758869845506182      -0.22379183502786523      -0.23009708840256174      -0.23649742682960270      -0.24298478126099848      -0.24954937485763404      -0.25618358972956123      -0.26288374683111393      -0.26964336049869647      -0.27645554357332963      -0.28331300734686893      -0.29021248226853724      -0.29715432374138756      -0.30413883870719566      -0.31116731404966991      -0.31824557590627267      -0.32538261008162306      -0.33258242132342947      -0.33984674123476866      -0.34717653671103604      -0.35456895847369085      -0.36201927970848025      -0.36952128111219729      -0.37707149771817966      -0.38467532969810486      -0.39234112047921732      -0.40007482708210051      -0.40788201656772582      -0.41576299529984168      -0.42371376751589551      -0.43173383427133305      -0.43982398816146828      -0.44798679200147340      -0.45622468675228584      -0.46453590435026609      -0.47291449317327161      -0.48135619128647866      -0.48986186277264060      -0.49843402980161516      -0.50707300048172221      -0.51577825904941432      -0.52454951198777056      -0.53338451803083908      -0.54228171173873418      -0.55124200875018070      -0.56026231804763948      -0.56933661300924365      -0.57846046473447654      -0.58763120453696871      -0.59684722502504894      -0.60610531122863986      -0.61540230027258225      -0.62473650811052006      -0.63410858735548814      -0.64352398674791744      -0.65298979900997889      -0.66251185236569166      -0.67208997470539067      -0.68172057654849860      -0.69140107197604250      -0.70112608723112502      -0.71088719373672726      -0.72068009989850645      -0.73051196428089471      -0.74039461109915305      -0.75033613189555759      -0.76034086548517099      -0.77040905087126577      -0.78053555974188293      -0.79071290098338776      -0.80094890490836324      -0.81123289982521107      -0.82156750304140302      -0.83196161396365731      -0.84242855211638124      -0.85297560648971293      -0.86360003906556304      -0.87429327218239028      -0.88504383249667973      -0.89584203172831989      -0.90668503328704808      -0.91757655997151755      -0.92852500084893441      -0.93953905841466956      -0.95062181496731102      -0.96176854504500620      -0.97296961268048909      -0.98421544881356349      -0.99549920003183889       -1.0068197149764433       -1.0181786968031865       -1.0295733569160845       -1.0409952351755436       -1.0524336778939760       -1.0638770894532064       -1.0753197620903776       -1.0867909539437184       -1.0983407293403282       -1.1099624257911824       -1.1216281880896020       -1.1333492362524411       -1.1451444233213051       -1.1570108568753175       -1.1689341557900899       -1.1809020763292497       -1.1929144437245907       -1.2049788626747453       -1.2171010863591469       -1.2292830740923320       -1.2415247318379083       -1.2538215631230154       -1.2661686203068661       -1.2785689092367600       -1.2910302703968812       -1.3035542653140708       -1.3161316797288207       -1.3287528384266396       -1.3414133363254541       -1.3541121176175634       -1.3668497285841563       -1.3796327165196474       -1.3924751445355330       -1.4053855497800576       -1.4183589228243749       -1.4313819101057284       -1.4444377211436106       -1.4575203751798720       -1.4706497671458496       -1.4838615857420412       -1.4971825690480207       -1.5106179730638603       -1.5241543968984843       -1.5377712769218337       -1.5514543816712123       -1.5651986143018635       -1.5790054540173870       -1.5928793200802758       -1.6068214237462108       -1.6208378166851021       -1.6349492186313399       -1.6491723607642577       -1.6635052916284980       -1.6779303331119495       -1.6924196385629429       -1.7069447086673539       -1.7214885834281437       -1.7360532227829879       -1.7506609556649884       -1.7653411089195090       -1.7801084545723860       -1.7949603867791517       -1.8098887573644520       -1.8248823143022965       -1.8399190379530825       -1.8549640710191022       -1.8699858322887484       -1.8849743688751204       -1.8999439786148666       -1.9149242646899785       -1.9299500845807238       -1.9450570292121732       -1.9602725289850451       -1.9755975702136317       -1.9910065030361714       -2.0064612725048288       -2.0219143395339692       -2.0373070945446430       -2.0525762060312496       -2.0676823361902805       -2.0826467721034123       -2.0975346222851079       -2.1124075103767552       -2.1273403893537446       -2.1423913474792475       -2.1575755585288041       -2.1728766405922353       -2.1882757476699863       -2.2037537483929199       -2.2192749739228801       -2.2347946519012281       -2.2502856254658705       -2.2657489680449032       -2.2811935319465775       -2.2966085758708932       -2.3119953707575140       -2.3274143701487859       -2.3428911089037556       -2.3583866626036043       -2.3738700310333343       -2.3893469091645900       -2.4048591637886103       -2.4204739001339695       -2.4362476523112626       -2.4521951630090046       -2.4682964231707443       -2.4845838794855495       -2.5008908195823962       -2.5171667971299589       -2.5334206541367430       -2.5497082192591858       -2.5660878431591794       -2.5825965536147515       -2.5992483983922106       -2.6160394164437677       -2.6329478766071719       -2.6499300414778126       -2.6669274401529486       -2.6838934564710750       -2.7008183540537494       -2.7177105104555630       -2.7345803813085019       -2.7514272607192991       -2.7682468218702123       -2.7850464517282689       -2.8018342373333316       -2.8185992826041764       -2.8353062584221043       -2.8519173751146401       -2.8684304155592462       -2.8849013330768938       -2.9014069124035080       -2.9179792935316575       -2.9345870618207552       -2.9511744035207577       -2.9677198937213607       -2.9842550761620390       -3.0008103649471138       -3.0173978706710374       -3.0340273875956885       -3.0507101021898473       -3.0674596212010545       -3.0842893884893652       -3.1012117615223529       -3.1182350782033916       -3.1353563397082231       -3.1525584093911210       -3.1698197065367029       -3.1871270576731314       -3.2044704596897287       -3.2218267129283658       -3.2391582942071078       -3.2564285762367984       -3.2736139495594205       -3.2907058426088538       -3.3077095652213222       -3.3246417361310709       -3.3415228530941334       -3.3583697804461758       -3.3751932621573943       -3.3919964941450065       -3.4087639901666122       -3.4254528424674806       -3.4420116296459362       -3.4584006669823490       -3.4745932312478107       -3.4905855898376079       -3.5064186839782487       -3.5221645234480734       -3.5378681143646418       -3.5535335257574303       -3.5691534187996132       -3.5847065296882445       -3.6002009372006687       -3.6157433049934755       -3.6313663867786055       -3.6469889853852648       -3.6625349499766866       -3.6779818764853918       -3.6934062933246974       -3.7089674945382352       -3.7247716898650620       -3.7407848467395026       -3.7568739235741360       -3.7729067325064061       -3.7888429208718537       -3.8047350797508503       -3.8206446334439059       -3.8366152897950685       -3.8526933972355795       -3.8689060693098303       -3.8852344733939779       -3.9016264819495707       -3.9179950124084852       -3.9342251962032480       -3.9502255077563677       -3.9659821885058917       -3.9816368398188726       -3.9974062566880746       -4.0134682818667535       -4.0299035284758435       -4.0465991495145817       -4.0633933530207020       -4.0801744230444026       -4.0968916762215200       -4.1135683035198554       -4.1302798036505912       -4.1470877595598203       -4.1639986639313999       -4.1809567168762651       -4.1978483579567332       -4.2145143172477928       -4.2308254923703590       -4.2468125450971836       -4.2626995918382358       -4.2787672460803332       -4.2951897670971837       -4.3119951351695871       -4.3291115849792829       -4.3464534886934354       -4.3640287740102073       -4.3818748310158160       -4.3998696727664361       -4.4177846247632084       -4.4354322406539417       -4.4527309289452024       -4.4697221803210558       -4.4865547551807214       -4.5034197597183629       -4.5204709728067396       -4.5377859460371024       -4.5553639513491753       -4.5731508482318439       -4.5910872477000595       -4.6091379454991079       -4.6272959856585736       -4.6455632871883186       -4.6639047211060349       -4.6821991672808503       -4.7002041930856082       -4.7175956695353962       -4.7342099959304083       -4.7503958027569277       -4.7665945716662517       -4.7828577457623140       -4.7991901843701621       -4.8156503811578437       -4.8323360977182377       -4.8493077058728238       -4.8665023084148151       -4.8837543571504947       -4.9008772404544612       -4.9177833631811945       -4.9345514865156206       -4.9513352629030809       -4.9682092628934367       -4.9850810177430729       -5.0017808401238009       -5.0182232738029811       -5.0343992240984141       -5.0503085766059952       -5.0660141549648845       -5.0816186103481495       -5.0971783971735540       -5.1127649251723781       -5.1285215911001014       -5.1445721200149963       -5.1609239369511686       -5.1775131440199242       -5.1943028450730306       -5.2112661808475487       -5.2283393575872648       -5.2454632884899013       -5.2626583710159514       -5.2799634888469482       -5.2973051063792385       -5.3145109329815421       -5.3314194531654344       -5.3479754403618696       -5.3642793730535301       -5.3805430142934325       -5.3969382818429787       -5.4134647908199121       -5.4300353169564346       -5.4465918446202970       -5.4631041858128402       -5.4796298509788377       -5.4961905130411246       -5.5127626401162448       -5.5293088700220228       -5.5457620282366920       -5.5621137441323052       -5.5785247745351247       -5.5952396296097335       -5.6123602354959905       -5.6298167383679250       -5.6474828325783042       -5.6651891972416752       -5.6828450141055411       -5.7003289327789695       -5.7176012152639304       -5.7346973957513292       -5.7516617924176838       -5.7685480967716973       -5.7854300580548701       -5.8023503866579533       -5.8192959571107146       -5.8361794322617548       -5.8528455494906098       -5.8692029002669059       -5.8853253950985920       -5.9013702780449888       -5.9175194931447894       -5.9338715435610299       -5.9503963833905980       -5.9670775905692199       -5.9838982083054102       -6.0008122179945511       -6.0178170912880962       -6.0350118495554144       -6.0524972047928696       -6.0702359255251173       -6.0880777067392815       -6.1058177538187532       -6.1232416587760730       -6.1401859187749288       -6.1565772858017711       -6.1724692512639852       -6.1880628014496981       -6.2036878528357802       -6.2196816122875536       -6.2361862496488243       -6.2531241043040033       -6.2703313019639779       -6.2876723798222756       -6.3050819496842401       -6.3225551278845940       -6.3400790279239407       -6.3575856926264169       -6.3749889340351675       -6.3921947228207001       -6.4090733078808855       -6.4255205698707423       -6.4415906325059344       -6.4574983236944874       -6.4734274413528974       -6.4893763105328732       -6.5052612309650701       -6.5210427588974627       -6.5367231741810086       -6.5523052684297793       -6.5677869891868577       -6.5831955041982040       -6.5986205722947888       -6.6141733755223679       -6.6299486410077915       -6.6459954192946489       -6.6622580711649757       -6.6785719225732505       -6.6947372123020061       -6.7106289533214278       -6.7263046595619267       -6.7420023757563676       -6.7578599722944235       -6.7738248411604900       -6.7899187915365484       -6.8060891550829021       -6.8221650145118078       -6.8380615879917110       -6.8537578943227633       -6.8691916449015880       -6.8843473067082597       -6.8993271125732862       -6.9142305844749847       -6.9290113390100139       -6.9435265266387196       -6.9577710888514810       -6.9721356429274213       -6.9869560282022567       -7.0021011717333961       -7.0172924931906424       -7.0323268544918456       -7.0470938415288655       -7.0615137757561435       -7.0755754420101962       -7.0893474286709379       -7.1030326826877817       -7.1169904720884265       -7.1315266247326585       -7.1467044644591295       -7.1623479207746197       -7.1781778055750447       -7.1940436781075343       -7.2100926225885171       -7.2266548004810112       -7.2439205982679740       -7.2617368653977081       -7.2797985562556802       -7.2977720899392393       -7.3153664091014043       -7.3323858347372548       -7.3487938482063653       -7.3646988268790716       -7.3802158720759863       -7.3954243314081909       -7.4105112682938579       -7.4257676513555113       -7.4413335132884049       -7.4571644411425524       -7.4732202159859185       -7.4895510200745594       -7.5061935454198077       -7.5230938428551406       -7.5401369312002782       -7.5572020011132999       -7.5742136283401216       -7.5911609457576805       -7.6081321130255226       -7.6252928341078778       -7.6427369424524008       -7.6604373960236423       -7.6784304115706332       -7.6967651455958634       -7.7153322845300192       -7.7339649370195325       -7.7525416593540610       -7.7710327133765809       -7.7894702651593262       -7.8079033005089844       -7.8263624333104200       -7.8448200176257652       -7.8632186707342235       -7.8815372748157415       -7.8997503581747601       -7.9178329274378791       -7.9357967472598006       -7.9536875255471289       -7.9715593629744115       -7.9894174387382551       -8.0072615805482741       -8.0252677894702096       -8.0436239786088315       -8.0622969480195312       -8.0811371980286193       -8.1000150135605598       -8.1188020434550818       -8.1373221354148235       -8.1554310464080260       -8.1731506244995469       -8.1906444497980573       -8.2080029087666215       -8.2252174535227205       -8.2422966368313766       -8.2593016378746960       -8.2764221774414022       -8.2939669027131018       -8.3122303048527169       -8.3313138053881364       -8.3510481202748696       -8.3710923576697542       -8.3910790763153962       -8.4107169582767334       -8.4298194469259773       -8.4482500631858333       -8.4659776906710515       -8.4833283137142548       -8.5007584126302813       -8.5184007299248297       -8.5362519814086717       -8.5543095187071145       -8.5725577401865820       -8.5909690343518665       -8.6094904385125854       -8.6280158577479309       -8.6464045237385445       -8.6645519095894699       -8.6824300766580400       -8.7000753908079691       -8.7175468760070327       -8.7348822117650435       -8.7521042840704588       -8.7692685661225465       -8.7864660959034104       -8.8037535191111171       -8.8211134484143709       -8.8384532144335370       -8.8556166941625118       -8.8724305766458205       -8.8888251521800239       -8.9048840017749580       -8.9207898032010373       -8.9367933501738168       -8.9530921745927703       -8.9698250379580209       -8.9871506474281784       -9.0050738458724737       -9.0233408351305915       -9.0416929105003199       -9.0600716498550842       -9.0785767128377408       -9.0972824295210053       -9.1161692678978650       -9.1351673874745174       -9.1542052921347032       -9.1732133964340044       -9.1921013604842905       -9.2108021395967921       -9.2292941041398802       -9.2475802565034790       -9.2656885906728519       -9.2836688267260552       -9.3015688476979594       -9.3194528588460077       -9.3374136752324457       -9.3555377291174793       -9.3738921418265484       -9.3924688920052226       -9.4111985924985628       -9.4300624676800506       -9.4490521280121538       -9.4681040230749982       -9.4871442111475321       -9.5061420976430231       -9.5251197251168058       -9.5440797213519595       -9.5629798603452656       -9.5817995859538012       -9.6005389309619176       -9.6191109645629655       -9.6373692344374984       -9.6552342955593797       -9.6727695004763223       -9.6901674923392473       -9.7076042999335925       -9.7251180609788470       -9.7425803640323405       -9.7597419726780323       -9.7763830611925666       -9.7924642425636588       -9.8081859070157957       -9.8238785351023115       -9.8398764458235632       -9.8565263810974049       -9.8740913862357669       -9.8925364369008371       -9.9115220905583605       -9.9304313564135818       -9.9488314956303388       -9.9664979198425119       -9.9833851779915239       -9.9996327564464309       -10.015525679570215       -10.031389371036346       -10.047484493946030       -10.063942108651277       -10.080740126340389       -10.097746659794696       -10.114772163893484       -10.131578719526832       -10.147894531023574       -10.163547152191150       -10.178639365040192       -10.193355144845814       -10.207559286528761       -10.221001752568119       -10.233675926255684       -10.245873786956665       -10.258009251302648       -10.270387741177290       -10.283114146844099       -10.296140700410445       -10.309340196744921       -10.322591548774469       -10.336027624290448       -10.349979284415937       -10.364388311373153       -10.378807502096398       -10.392938347289263       -10.406763276395914       -10.420363802348129       -10.433901089977329       -10.447656820549906       -10.461909191130022       -10.476839437953009       -10.492618291462085       -10.509267240867903       -10.526585733919944       -10.544166439633434       -10.561387117503383       -10.577535724805633       -10.591912779683971       -10.604390594375850       -10.615803685725066       -10.627193620591882       -10.639323525445706       -10.652491624240405       -10.666519245711733       -10.681078834161331       -10.695968754175935       -10.711215838922714       -10.726899733877417       -10.742937117844100       -10.759247652734382       -10.775923068392560       -10.793042437714488       -10.810387989608438       -10.827254618762712       -10.842851072724594       -10.857421354391818       -10.871992975939309       -10.887187578503944       -10.902988312931324       -10.918933960924017       -10.934463483163592       -10.949203305161257       -10.963216260310315       -10.977110711667867       -10.991705247212735       -11.007530975887544       -11.024633516839335       -11.042733742404701       -11.061428590391678       -11.080457279199369       -11.099720256287723       -11.119295413752972       -11.139298106117195       -11.159730711872770       -11.180481495358459       -11.201348640722195       -11.222052187687188       -11.242140437248596       -11.260765023243069       -11.277113963128521       -11.291674884988369       -11.305688891927984       -11.319880665125314       -11.334600640920447       -11.349781575009830       -11.365312896570853       -11.381272909749224       -11.397763732909626       -11.414823532174880       -11.432479774037704       -11.450765405579901       -11.469672275764486       -11.489112799198738       -11.508905007238443       -11.528789779232856       -11.548501664359581       -11.567836929501741       -11.586667060679494       -11.604940278210135       -11.622692383970122       -11.640036151698595       -11.657121038145393       -11.674051221629623       -11.690808521031519       -11.707302277904256       -11.723507801014920       -11.739542508142820       -11.755611938729741       -11.771829674550130       -11.788173940117360       -11.804578001466126       -11.820947014866672       -11.837257110556379       -11.853658831620237       -11.870415494997749       -11.887720186606389       -11.905572429432381       -11.923820946429551       -11.942310907368062       -11.960983277438780       -11.979541086630782       -11.997351014470482       -12.013855513027231       -12.029180008773524       -12.044204037802869       -12.059582184980053       -12.075364457213743       -12.091240813266445       -12.106843558910645       -12.121960758408424       -12.136566478890959       -12.150589964230351       -12.163761860485906       -12.176154825472343       -12.188576686013114       -12.201436997297380       -12.214528124188840       -12.227605347683781       -12.240542528156336       -12.253256957856237       -12.265726326244637       -12.278070557422344       -12.290518824413704       -12.303246152133273       -12.316255137288307       -12.329422315454027       -12.342635365236916       -12.355936499149548       -12.369509480882485       -12.383443674158045       -12.397549952545850       -12.411372976280132       -12.424333861330021       -12.436019070323509       -12.446538284622140       -12.456570480813136       -12.467077972772428       -12.478666822222239       -12.491371115480728       -12.505012305415647       -12.519430328903695       -12.534416282776514       -12.549664868702452       -12.564956080143700       -12.580381226559174       -12.596208294196794       -12.612477664048672       -12.628995488663692       -12.645537799668555       -12.661759618709834       -12.677286648867822       -12.692092398650670       -12.706379784787922       -12.720603453390522       -12.735279619795277       -12.750597362361747       -12.766480020683197       -12.782702562035483       -12.798956703389184       -12.814915305446764       -12.830192468977234       -12.844282565714465       -12.856945778431419       -12.868834130703471       -12.880720802497846       -12.892814118693822       -12.905379447938628       -12.918818611648382       -12.933085323271239       -12.947874934442241       -12.962936906153427       -12.978189254575678       -12.993766492428755       -13.009893893065783       -13.026635684037094       -13.043777314580641       -13.061004298042986       -13.078074717914403       -13.094836393095900       -13.111297730926653       -13.127651764453944       -13.144076893493025       -13.160636805309863       -13.177391431198908       -13.194449140047448       -13.211897568247855       -13.229832711351202       -13.248308387832536       -13.267239943323395       -13.286403520755234       -13.305516482452099       -13.324357194634176       -13.342805827002266       -13.360836830941038       -13.378525484712084       -13.396016570858407       -13.413473993412483       -13.431031239744760       -13.448697548118322       -13.466244826420711       -13.483281870732563       -13.499538661064841       -13.515151908888127       -13.530722291064523       -13.546908393617992       -13.564009905597592       -13.581894666854462       -13.600057787031771       -13.617959963603111       -13.635181969367563       -13.651403442646718       -13.666641310984794       -13.681676982464312       -13.697144844906688       -13.712947311446104       -13.728889034487672       -13.745032203330815       -13.761551227796922       -13.778488596454656       -13.795721000344821       -13.813108348134351       -13.830646733689575       -13.848409507647450       -13.866360914087702       -13.884314538183343       -13.902062956702871       -13.919461681636907       -13.936408285326051       -13.952852869029279       -13.968837470157634       -13.984383082217095       -13.999431518566126       -14.014118573295240       -14.028896107206918       -14.044207182340990       -14.060275547515165       -14.077189357902686       -14.094942478088118       -14.113436373835462       -14.132536646365660       -14.152115901261933       -14.172074323775087       -14.192325624506003       -14.212713264262712       -14.232976059044871       -14.252856445977233       -14.272240828795363       -14.291296332343377       -14.310320254895608       -14.329363854199839       -14.348198820616236       -14.366507365542724       -14.383985069641923       -14.400407032538851       -14.415722240802241       -14.430141768289779       -14.444168117066535       -14.458308689819200       -14.472824616976997       -14.487799810615515       -14.503252721774661       -14.519227036178473       -14.535700566616320       -14.552450416088002       -14.569234568563481       -14.585966403921502       -14.602682613484118       -14.619400411730505       -14.636049043298938       -14.652484124294631       -14.668523619229250       -14.684030599030640       -14.699179284399262     
