  -5.0000000000000000      ,  -5.0000000000000000      ,  -5.0000000000000000      ,  -5.0000000000000000     
  -5.0000000000000000      ,  -1.6666667461395264      ,  -5.0000000000000000      ,  -1.6666667461395264     
  -5.0000000000000000      ,   1.6666665077209473      ,  -5.0000000000000000      ,   1.6666665077209473     
  -1.6666667461395264      ,  -5.0000000000000000      ,  -1.6666667461395264      ,  -5.0000000000000000     
  -1.6666667461395264      ,  -1.6666667461395264      ,  -1.6666667461395264      ,  -1.6666667461395264     
  -1.6666667461395264      ,   1.6666665077209473      ,  -1.6666667461395264      ,   1.6666665077209473     
   1.6666665077209473      ,  -5.0000000000000000      ,   1.6666665077209473      ,  -5.0000000000000000     
   1.6666665077209473      ,  -1.6666667461395264      ,   1.6666665077209473      ,  -1.6666667461395264     
   1.6666665077209473      ,   1.6666665077209473      ,   1.6666665077209473      ,   1.6666665077209473     
   4.9925151611275531      ,   4.9814141333849395      ,  -5.0074848388724478      ,  -5.0185858666150605     
  -4.9739562370747930      ,  -1.6412149707099544      ,  -4.9739562370747930      ,  -1.6412149707099544     
  -4.9737070985162761      ,   1.6678700063259360      ,  -4.9737070985162761      ,   1.6678700063259362     
  -1.6603662043893066      ,  -4.9988124192979937      ,  -1.6603662043893066      ,  -4.9988124192979937     
  -1.6473662456800922      ,  -1.6933110501963435      ,  -1.6473662456800922      ,  -1.6933110501963433     
  -1.6620992461613273      ,   1.6785451962272555      ,  -1.6620992461613275      ,   1.6785451962272557     
   1.6303211160743407      ,  -4.9973124061598417      ,   1.6303211160743405      ,  -4.9973124061598417     
   1.6590321564305102      ,  -1.6928342846727320      ,   1.6590321564305102      ,  -1.6928342846727322     
   1.6581191952924099      ,   1.6561131895341230      ,   1.6581191952924099      ,   1.6561131895341230     
   4.9823274843149576      ,   4.9645404922115546      ,  -5.0176725156850424      ,  -5.0354595077884463     
  -4.9315123075597871      ,  -1.6388983653743345      ,  -4.9315123075597871      ,  -1.6388983653743343     
  -4.9484689425011696      ,   1.6743599662677324      ,  -4.9484689425011696      ,   1.6743599662677324     
  -1.6517358222409237      ,  -4.9993363757545275      ,  -1.6517358222409235      ,  -4.9993363757545275     
  -1.6341770474362924      ,  -1.7276241615668200      ,  -1.6341770474362924      ,  -1.7276241615668202     
  -1.6609547060059202      ,   1.6901493526838411      ,  -1.6609547060059202      ,   1.6901493526838414     
   1.5936515276867516      ,  -4.9937993681009125      ,   1.5936515276867513      ,  -4.9937993681009125     
   1.6559947773351027      ,  -1.7148471128250042      ,   1.6559947773351031      ,  -1.7148471128250042     
   1.6484869301658565      ,   1.6450500067946923      ,   1.6484869301658567      ,   1.6450500067946923     
   4.9703993796677821      ,   4.9520562983779826      ,  -5.0296006203322188      ,  -5.0479437016220166     
  -4.8680700501060903      ,  -1.6566031805008476      ,  -4.8680700501060903      ,  -1.6566031805008479     
  -4.9259249238965515      ,   1.6836209027842219      ,  -4.9259249238965515      ,   1.6836209027842215     
  -1.6414882294354269      ,  -4.9982019267358657      ,  -1.6414882294354272      ,  -4.9982019267358657     
  -1.6261419676308790      ,  -1.7609933107908553      ,  -1.6261419676308793      ,  -1.7609933107908551     
  -1.6632823305025943      ,   1.6994483622162031      ,  -1.6632823305025943      ,   1.6994483622162031     
   1.5558871490690036      ,  -4.9870039946425333      ,   1.5558871490690034      ,  -4.9870039946425333     
   1.6595744086959883      ,  -1.7306955336720664      ,   1.6595744086959878      ,  -1.7306955336720662     
   1.6380825292163097      ,   1.6310226124797857      ,   1.6380825292163097      ,   1.6310226124797853     
   4.9571521937749914      ,   4.9418884440298143      ,  -5.0428478062250095      ,  -5.0581115559701866     
  -4.7970537336993360      ,  -1.6829868059026118      ,  -4.7970537336993360      ,  -1.6829868059026121     
  -4.9088100770506138      ,   1.6961289403987649      ,  -4.9088100770506138      ,   1.6961289403987647     
  -1.6273727961698619      ,  -4.9960736988329248      ,  -1.6273727961698619      ,  -4.9960736988329248     
  -1.6213110808083728      ,  -1.7916469642949728      ,  -1.6213110808083726      ,  -1.7916469642949726     
  -1.6674637860977022      ,   1.7092272125228005      ,  -1.6674637860977020      ,   1.7092272125228007     
   1.5204953005267932      ,  -4.9783781325444600      ,   1.5204953005267934      ,  -4.9783781325444600     
   1.6697716842335186      ,  -1.7413898282130509      ,   1.6697716842335184      ,  -1.7413898282130507     
   1.6281863826512080      ,   1.6179692106005632      ,   1.6281863826512075      ,   1.6179692106005632     
   4.9447778286420228      ,   4.9327938287360169      ,  -5.0552221713579772      ,  -5.0672061712639840     
  -4.7343879882579420      ,  -1.7030432886331570      ,  -4.7343879882579420      ,  -1.7030432886331570     
  -4.8957773306669576      ,   1.7136706232310592      ,  -4.8957773306669576      ,   1.7136706232310590     
  -1.6117885048126297      ,  -4.9932162779161811      ,  -1.6117885048126297      ,  -4.9932162779161811     
  -1.6195363732835011      ,  -1.8175283443795869      ,  -1.6195363732835013      ,  -1.8175283443795869     
  -1.6749789271885369      ,   1.7197474453487338      ,  -1.6749789271885367      ,   1.7197474453487336     
   1.4891017652534098      ,  -4.9673864661720266      ,   1.4891017652534100      ,  -4.9673864661720266     
   1.6870394309910228      ,  -1.7483216673415360      ,   1.6870394309910233      ,  -1.7483216673415360     
   1.6167019271691201      ,   1.6058888159418458      ,   1.6167019271691199      ,   1.6058888159418463     
