  -1.0004146635532379E-002  -1.0001379653929906E-002  -9.9952456574439654E-003  -9.9927798892944768E-003  -1.0000575025304742E-002  -1.0024037325684380E-002  -1.0067432647974632E-002  -1.0134267891026248E-002  -1.0228306819249923E-002  -1.0353119707529163E-002  -1.0511338983986375E-002  -1.0705068100762083E-002  -1.0935745208918823E-002  -1.1202846494667441E-002  -1.1506416745373338E-002  -1.1844110092248885E-002  -1.2210085872943324E-002  -1.2599921952989987E-002  -1.3013701491108315E-002  -1.3453261992096432E-002  -1.3916938337360100E-002  -1.4402969202782022E-002  -1.4912752569759309E-002  -1.5447379002879543E-002  -1.6007168553718372E-002  -1.6592791635341428E-002  -1.7203350741904495E-002  -1.7838479976810026E-002  -1.8500674146801080E-002  -1.9195061473109704E-002  -1.9926115742461420E-002  -2.0691854668254898E-002  -2.1483751872531865E-002  -2.2293421651659283E-002  -2.3115195465195693E-002  -2.3947884296165657E-002  -2.4796762914091247E-002  -2.5667955811385656E-002  -2.6564569258932701E-002  -2.7490544962347801E-002  -2.8450767394904094E-002  -2.9449728777266843E-002  -3.0488552615879974E-002  -3.1568077123969585E-002  -3.2691942913022264E-002  -3.3862203467788281E-002  -3.5075840642467875E-002  -3.6324957022444322E-002  -3.7601830075278869E-002  -3.8902601464217500E-002  -4.0224762776734799E-002  -4.1569620697017057E-002  -4.2940255671602451E-002  -4.4336747908589498E-002  -4.5757682216558279E-002  -4.7200703230501947E-002  -4.8664421143340242E-002  -5.0151886442198597E-002  -5.1666585270159333E-002  -5.3208403659950526E-002  -5.4778081574676396E-002  -5.6377237410680708E-002  -5.8007830950270726E-002  -5.9674672011636849E-002  -6.1385759907479076E-002  -6.3144937957761882E-002  -6.4947869882500411E-002  -6.6787057308976550E-002  -6.8658112794765427E-002  -7.0562653368223302E-002  -7.2502155101505927E-002  -7.4474565520264324E-002  -7.6478537475066263E-002  -7.8513052398958602E-002  -8.0578007145738997E-002  -8.2677335308457278E-002  -8.4815997963486073E-002  -8.6999607258008926E-002  -8.9232820575932195E-002  -9.1516672094510296E-002  -9.3849797932994972E-002  -9.6225842769661063E-002  -9.8637045132158249E-002 -0.10107951672475562      -0.10355466529986217      -0.10606990483211022      -0.10863466440826207      -0.11125266678984286      -0.11392147397739323      -0.11663687147462917      -0.11939676697487450      -0.12219646575900109      -0.12502805037862763      -0.12788494968019382      -0.13076081328078276      -0.13365568968944599      -0.13657264326754204      -0.13951761231584198      -0.14249855324742589      -0.14552147590398337      -0.14859210525810135      -0.15171356377366146      -0.15488324410488322      -0.15809212766791161      -0.16132835196131295      -0.16458651528307508      -0.16786922347127306      -0.17118135265661447      -0.17452512322037245      -0.17789663255188129      -0.18128986177388573      -0.18470196190229857      -0.18813231090288798      -0.19158177753486133      -0.19505468632840844      -0.19855857136940619      -0.20209731840037734      -0.20567210356408452      -0.20928631535675357      -0.21294503957501601      -0.21665457386060019      -0.22041559888676987      -0.22422665412228038      -0.22808841731243246      -0.23200303756961679      -0.23596809305185071      -0.23997051297905453      -0.24400350243033991      -0.24805929717604358      -0.25213226783428100      -0.25622139749546002      -0.26033236795784964      -0.26447187085211404      -0.26864650187036915      -0.27286512480910052      -0.27713436553973769      -0.28145300665672746      -0.28581506679871976      -0.29021490259596694      -0.29464603406552220      -0.29909887241017941      -0.30356404067228143      -0.30803764167793091      -0.31252262557481852      -0.31702646527822648      -0.32155805725733988      -0.32612531091145408      -0.33073493043626018      -0.33539303269377735      -0.34010005558800183      -0.34485319593684866      -0.34965295999528695      -0.35450042164151474      -0.35939460060846384      -0.36433031577291386      -0.36930406409519007      -0.37431782926315460      -0.37937258780282396      -0.38446213222449976      -0.38957444631372679      -0.39470018554418879      -0.39983714135049059      -0.40499008031216388      -0.41016523372352010      -0.41536693840009337      -0.42059964648671183      -0.42586680892192363      -0.43116735409235979      -0.43649703725240496      -0.44185003662671163      -0.44722261622255050      -0.45261570569707665      -0.45803599060477462      -0.46349637297063878      -0.46900969393652714      -0.47457687350026478      -0.48018572348903410      -0.48582231139491855      -0.49148198718228536      -0.49716662155532326      -0.50287897268235915      -0.50862080302652146      -0.51439141729753701      -0.52018714968842128      -0.52600069581728071      -0.53182388028642014      -0.53765373850788512      -0.54349472562285017      -0.54935397909934192      -0.55523871906577349      -0.56115340320836748      -0.56709533054020911      -0.57305886353629054      -0.57904243490836882      -0.58504881001226261      -0.59108195012658771      -0.59714596280128995      -0.60324284356633773      -0.60936773160526103      -0.61551040390686096      -0.62166316262067789      -0.62782557992452537      -0.63400335166805344      -0.64020843970345553      -0.64645475057118795      -0.65274897409067689      -0.65908707980826542      -0.66546136460990091      -0.67186938566832932      -0.67831399531473546      -0.68479728300846687      -0.69131874470761967      -0.69787539703188717      -0.70446401039088091      -0.71108406445660810      -0.71773642719964403      -0.72442319778853159      -0.73114643171383653      -0.73789794754622962      -0.74465623310278461      -0.75140114322596552      -0.75812963006107636      -0.76485418460292320      -0.77159594262933251      -0.77838300586742226      -0.78523667498320271      -0.79215158433635102      -0.79910004979985738      -0.80605813510575852      -0.81301266845870368      -0.81996325656009794      -0.82691461893881069      -0.83386805268948794      -0.84082149867013467      -0.84776990167237809      -0.85470489511580761      -0.86162176599271956      -0.86852917881453273      -0.87544923722077361      -0.88240358408342545      -0.88940030276216564      -0.89643502139112841      -0.90349741797982897      -0.91057614829072209      -0.91766198788888076      -0.92474511643465485      -0.93181443697374600      -0.93886020081353827      -0.94587366020579489      -0.95284637882531997      -0.95978092430547990      -0.96669951018579914      -0.97363648463598662      -0.98062523069044127      -0.98769164891368788      -0.99484404993015529       -1.0020680534010993       -1.0093415052376165       -1.0166479581290431       -1.0239788486526074       -1.0313255999409983       -1.0386770051024143       -1.0460255551448334       -1.0533695999621575       -1.0607105135353054       -1.0680529489617081       -1.0754014083949273       -1.0827565916834538       -1.0901213019556109       -1.0975124202221673       -1.1049378089424464       -1.1123834574947475       -1.1198334114890882       -1.1272813059437374       -1.1347351224643281       -1.1422143365635153       -1.1497269465788844       -1.1572637379152348       -1.1648233741404130       -1.1724219620183800       -1.1800790989749830       -1.1878071835003827       -1.1956022993990589       -1.2034374665698424       -1.2112793253035119       -1.2191075949422636       -1.2269195173622125       -1.2347239702566011       -1.2425320075646045       -1.2503519585205796       -1.2581892473618248       -1.2660470852434893       -1.2739268103963179       -1.2818279581124781       -1.2897482230798758       -1.2976829236085146       -1.3056247651936395       -1.3135643514443500       -1.3214907870615480       -1.3293959548894227       -1.3372754557331716       -1.3451221955952060       -1.3529191808258774       -1.3606427981182474       -1.3682803326065121       -1.3758516368230875       -1.3834236460158986       -1.3910837851836777       -1.3988575514428487       -1.4066613459231849       -1.4143708310698844       -1.4219184549440302       -1.4293557172902605       -1.4368201217648098       -1.4443872064129577       -1.4520453487883564       -1.4597633930879692       -1.4675183071826157       -1.4752961086403171       -1.4830915082469049       -1.4909066376433604       -1.4987447442971971       -1.5066105069107953       -1.5145140658853424       -1.5224735035969754       -1.5305153734282975       -1.5386649405342914       -1.5469301169981653       -1.5552839777856331       -1.5636478333460839       -1.5719087810931924       -1.5799884962726336       -1.5878913214268999       -1.5956999524257298       -1.6035320042783552       -1.6114675853866332       -1.6195209683114995       -1.6276649744769605       -1.6358550695194880       -1.6440409337381108       -1.6521698069834998       -1.6601944590322886       -1.6680902579492414       -1.6758761710109236       -1.6836249066974154       -1.6914319548316537       -1.6993559422783382       -1.7073954930942825       -1.7155137877617885       -1.7236681928379671       -1.7318271568344366       -1.7399747293031615       -1.7480995223503344       -1.7561796695189957       -1.7641821052900364       -1.7721020028654251       -1.7800166643256312       -1.7880218144910600       -1.7961314236685293       -1.8043154950967981       -1.8125527521708926       -1.8208503491069097       -1.8292313540314780       -1.8376879623249811       -1.8461793169939742       -1.8546708565104446       -1.8631444746154893       -1.8715953718486573       -1.8800439620796729       -1.8885350952035413       -1.8970869914655799       -1.9056538647045997       -1.9141622654198380       -1.9225644873092638       -1.9308667331762539       -1.9391002586082129       -1.9472655026583323       -1.9553387923164955       -1.9633092837846926       -1.9711820968824123       -1.9789737894036901       -1.9867256586971744       -1.9945012111992815       -2.0023505629804461       -2.0102897972974976       -2.0183021947969690       -2.0263404295430001       -2.0343456366036508       -2.0422892500956977       -2.0502341592452731       -2.0583248906253089       -2.0666442458031877       -2.0751687092521265       -2.0838365556479044       -2.0925950521039720       -2.1013877331352924       -2.1101487525086902       -2.1188490018989370       -2.1274972912656662       -2.1361003803478247       -2.1446579204473659       -2.1531720318328342       -2.1616543644153356       -2.1701345821920821       -2.1786433252341744       -2.1871911469311520       -2.1957746992641081       -2.2043882634817722       -2.2130259739815110       -2.2216758019787797       -2.2303151634225276       -2.2389165820278136       -2.2474749415550925       -2.2560396769791677       -2.2646909628161600       -2.2734800416998202       -2.2824169564214305       -2.2914846189278912       -2.3006339100340849       -2.3097778410380361       -2.3188173686111369       -2.3276831712949080       -2.3363674341892167       -2.3449327871094772       -2.3534717892186725       -2.3620409217023264       -2.3706442195659130       -2.3792658752561837       -2.3878962101309091       -2.3965269956335722       -2.4051298698354731       -2.4136572981205817       -2.4220875261435122       -2.4304623450318168       -2.4388638364427537       -2.4473575650917327       -2.4559568356093591       -2.4646230409729202       -2.4732969954844459       -2.4819365742951152       -2.4905286734575185       -2.4990860766084042       -2.5076301862434414       -2.5161727359566459       -2.5247234742918998       -2.5333012489652651       -2.5419189254336274       -2.5505560704220711       -2.5591733526616398       -2.5677682607186001       -2.5763931425177464       -2.5850921050440263       -2.5938641259117072       -2.6026893156010673       -2.6115443110301011       -2.6204156446829470       -2.6293007477248311       -2.6381842325167657       -2.6470377160571590       -2.6558506045126800       -2.6646586705203728       -2.6735053742696544       -2.6823940994809639       -2.6912987424288199       -2.7001857769425635       -2.7090181902688584       -2.7177480573012764       -2.7263180972711201       -2.7346745322437624       -2.7427984541300083       -2.7507673819868192       -2.7587881266063219       -2.7671015479273171       -2.7758379512726310       -2.7850093332061041       -2.7945699436824598       -2.8044506859690550       -2.8145627968840614       -2.8247863031293470       -2.8349813976743565       -2.8450243909508686       -2.8548169880634342       -2.8642770984731629       -2.8733545153518469       -2.8820594774312922       -2.8904694791601853       -2.8986983441202763       -2.9068530773261636       -2.9150036528867767       -2.9231754139259221       -2.9313600530877655       -2.9395265065051324       -2.9476364129777002       -2.9556697391007551       -2.9636522389313211       -2.9716572336318823       -2.9797598327052923       -2.9879888683224674       -2.9963262264643680       -3.0047368362887377       -3.0131897690271758       -3.0216675806839097       -3.0301704615763994       -3.0387128527539344       -3.0473128437245123       -3.0559877868084859       -3.0647609710075070       -3.0736566093490745       -3.0826728296106150       -3.0917839874725761       -3.1009788061676651       -3.1102331992208816       -3.1194879780026263       -3.1286768149597215       -3.1377209876343555       -3.1465973582767024       -3.1553259210996436       -3.1639123553080326       -3.1723738862731676       -3.1807938289883149       -3.1893209943697896       -3.1980566059892617       -3.2069877582195239       -3.2160494158982886       -3.2251431335295546       -3.2341371822801075       -3.2429430831503097       -3.2516541289709364       -3.2604917541103493       -3.2695568222838616       -3.2788155669918004       -3.2881780282962541       -3.2975179078789054       -3.3067183678984367       -3.3156691122056108       -3.3242987261516896       -3.3326256667478571       -3.3407859480859785       -3.3489601942494960       -3.3572762580768312       -3.3657939118702020       -3.3745387745494635       -3.3835258140679052       -3.3927547174830264       -3.4021915507431104       -3.4117629262878646       -3.4213804562044539       -3.4309684539061678       -3.4404785730080283       -3.4499014419965297       -3.4592626386939442       -3.4686103822787624       -3.4779913483433940       -3.4874241306983023       -3.4968988333473883       -3.5063694591516592       -3.5157566351336009       -3.5250065966648521       -3.5341099172258037       -3.5430429451063516       -3.5517672732730188       -3.5602940786459505       -3.5687153730950723       -3.5771469986104130       -3.5856454509072342       -3.5942140517478958       -3.6028600166841973       -3.6116121757930260       -3.6204946637125941       -3.6294974819422179       -3.6385696180018474       -3.6476284627871358       -3.6565625889713558       -3.6652678547627064       -3.6737166256900986       -3.6819450935595914       -3.6900052317453067       -3.6979714387842995       -3.7059232589334017       -3.7138901155944697       -3.7220054070177397       -3.7303838593792582       -3.7390761695072481       -3.7480792370842999       -3.7573227756379208       -3.7667148514131576       -3.7762919598844000       -3.7860281874688213       -3.7958695085919398       -3.8057376100495590       -3.8155487882166863       -3.8252284663308238       -3.8347104315660028       -3.8439473673558395       -3.8529606452000094       -3.8618483304910920       -3.8707056769882966       -3.8795893147594960       -3.8885310822134391       -3.8975409705363857       -3.9065985470269435       -3.9156747859160936       -3.9247741255432320       -3.9339347647255134       -3.9431855214892741       -3.9525050560323476       -3.9618310930372997       -3.9711059705113740       -3.9803011690919470       -3.9894123057838957       -3.9984603289843434       -4.0074804532282267       -4.0164994951768289       -4.0255400437456110       -4.0346274757172731       -4.0437814978734110       -4.0529915576958597       -4.0622017323254740       -4.0713706961425391       -4.0804911935353401       -4.0895399234487604       -4.0985139622306788       -4.1074904907251044       -4.1165502730950845       -4.1257117317118794       -4.1349777502535883       -4.1443540541446353       -4.1538253536711816       -4.1633490986444048       -4.1728821669689902       -4.1824016601208003       -4.1919008073766193       -4.2013796925464932       -4.2108426527748071       -4.2203085047954296       -4.2298131094781928       -4.2393849709177545       -4.2490273858914414       -4.2587333294189680       -4.2685074215695673       -4.2783582510635876       -4.2882721000556518       -4.2982093897400473       -4.3081303761854448       -4.3180126145072162       -4.3278527038973875       -4.3376758317017146       -4.3475369961886363       -4.3574748613897425       -4.3674954745446888       -4.3775847661633511       -4.3876943544818374       -4.3977655044970110       -4.4077580427666829       -4.4176482011548712       -4.4274171137666904       -4.4370428606201902       -4.4465012845116245       -4.4557900222884417       -4.4649447068819272       -4.4740050664742821       -4.4830035380894495       -4.4920035032317900       -4.5011001404552058       -4.5103694261863874       -4.5198423803062466       -4.5295221786997510       -4.5394129671957568       -4.5495067217845362       -4.5597926597272620       -4.5702398064565850       -4.5807983067627784       -4.5914073296019158       -4.6019994598107923       -4.6125092323712451       -4.6228810430997589       -4.6330790383105782       -4.6430896355778684       -4.6529011025179514       -4.6624948600316918       -4.6718990698154821       -4.6812284389756620       -4.6906278227363476       -4.7001597446173378       -4.7098152001140994       -4.7195991585345043       -4.7295161369453487       -4.7395385339660949       -4.7496263052428143       -4.7597063980911507       -4.7696779153728732       -4.7794977239910228       -4.7892015471179281       -4.7988568119491912       -4.8085000699619869       -4.8181169347224611       -4.8276938230954718       -4.8372713391510338       -4.8469337549124312       -4.8567506308275759       -4.8667464869775783       -4.8769063234848815       -4.8871883338722846       -4.8975362512788445       -4.9078939863433044       -4.9182107485528199       -4.9284266636141894       -4.9384912204529998       -4.9483935563015375       -4.9581741708657736       -4.9679180504937754       -4.9777321122230767       -4.9877002165728035       -4.9978506699272831       -5.0081842172205375       -5.0186905743721253       -5.0293315145914059       -5.0400470811099165       -5.0507892746535363       -5.0615101445280670       -5.0721389379000019       -5.0826029420504666       -5.0928520804749153       -5.1028798517529896       -5.1127283197222928       -5.1224657490456496       -5.1321599753082277       -5.1418599885260274       -5.1515880468493513       -5.1613487436103886       -5.1711500964492636       -5.1809963618942110       -5.1908638834097935       -5.2007201774512204       -5.2105626578484809       -5.2204134086741529       -5.2302713162395396       -5.2401223104048373       -5.2499579124751650       -5.2597671306462388       -5.2695218203622360       -5.2791915372066915       -5.2887566071886534       -5.2982090748539274       -5.3075642912095269       -5.3168730286654222       -5.3261951505088900       -5.3355736715199749       -5.3450493165180779       -5.3546769126267115       -5.3645109087131919       -5.3745794442367831       -5.3848751383071729       -5.3953530272486958       -5.4059401266133369       -5.4165542575113825       -5.4271195015570637       -5.4375815466976434       -5.4479199924396609       -5.4581451323245034       -5.4682896470963804       -5.4784015945885374       -5.4885199555280737       -5.4986278281385514       -5.5086896522974529       -5.5186781189992757       -5.5286147507034746       -5.5385296666706267       -5.5484129758234726       -5.5582660070114454       -5.5681157142596565       -5.5779993565916524       -5.5879301906810595       -5.5978454039274386       -5.6076460351124995       -5.6172892497517282       -5.6268282912452037       -5.6363505273420271       -5.6458948083224616       -5.6554648312723472       -5.6650479790008630       -5.6746450332176428       -5.6842906991537987       -5.6940673669792270       -5.7040665877650074       -5.7142939941921629       -5.7246723374376742       -5.7351252426059913       -5.7455987643755231       -5.7560430441790782       -5.7664143284137426       -5.7767021666114253       -5.7869486552836520       -5.7972284602461128       -5.8076148577172750       -5.8181610591956403       -5.8288883524256416       -5.8397753507583108       -5.8507620505633726       -5.8617575441951830       -5.8726443648747813       -5.8833052798150129       -5.8936875017079622       -5.9038342526988137       -5.9138207361347002       -5.9236823122727005       -5.9334277931158157       -5.9430919867690113       -5.9527460818572466       -5.9624647131715163       -5.9722909502335009       -5.9822357103504373       -5.9922916193801727       -6.0024491594141791       -6.0127130740846768       -6.0231078735650181       -6.0336426794228668       -6.0442985826772553       -6.0550308973510543       -6.0657698168620273       -6.0764530947013800       -6.0870651004304337       -6.0976471262352305       -6.1082855639574758       -6.1190565917520630       -6.1299619900809130       -6.1409284737801650       -6.1518703212766557       -6.1627499277724560       -6.1735760829837023       -6.1843474724124130       -6.1950441540581611       -6.2056706535051074       -6.2162718259022238       -6.2268913414750307       -6.2375418322014875       -6.2482321117734418       -6.2589967808223665       -6.2698882105180678       -6.2809615337397107       -6.2922535542020563       -6.3037416086195961       -6.3152920771996177       -6.3266925080949523       -6.3378104034206668       -6.3486517803648095       -6.3592927050100112       -6.3698123992505504       -6.3802625544933083       -6.3906703698437060       -6.4010309451034226       -6.4113100921197894       -6.4214986737331028       -6.4316479461104237       -6.4418745197605087       -6.4523273342289720       -6.4630970639134846       -6.4741755722377521       -6.4855013562527049       -6.4969989213167185       -6.5085655038285033       -6.5200664709327034       -6.5313862652123102       -6.5424468257403348       -6.5531830409612164       -6.5635594558394903       -6.5736087390607736       -6.5834124876709765       -6.5930756901948460       -6.6027210904086306       -6.6124546985667001       -6.6223322996718963       -6.6323572852223842       -6.6424912675971424       -6.6526692774263783       -6.6628240913315384       -6.6729136769817856       -6.6829323560973055       -6.6928877108025029       -6.7027833967295258       -6.7126420755124832       -6.7224977446674350       -6.7323784476879034       -6.7423007439452514       -6.7522409446539378       -6.7621417833148882       -6.7719733554033992       -6.7817605871139559       -6.7915463479752143       -6.8013584627289987       -6.8112110644947981       -6.8211022824594592       -6.8310111558701916       -6.8409110644008333       -6.8507878215868869       -6.8606384195518455       -6.8704538444365131       -6.8802224684839421       -6.8899521752804169       -6.8996705079749763       -6.9094059766958624       -6.9191860353696697       -6.9290392450323646       -6.9389865257384340       -6.9490222945423765       -6.9591033033232490       -6.9691719626141131       -6.9792036404887838       -6.9892212842458754       -6.9992472601466176       -7.0092625627559295       -7.0192209820182319       -7.0290984518383057       -7.0389129294926693       -7.0486972247448154       -7.0584871649158281       -7.0682967401027268       -7.0781190742999645       -7.0879527767945527       -7.0978135894201548       -7.1077275710135845       -7.1177100769205532       -7.1277522243302283       -7.1378411158253989       -7.1479830182558857       -7.1581869011378529       -7.1684403636752103       -7.1787236164311894       -7.1890380725792564       -7.1994096664579432       -7.2098661471362977       -7.2204200276063197       -7.2310098971050092       -7.2416453782049048       -7.2522639690113815       -7.2628102857215637       -7.2732632105657506       -7.2836251127144447       -7.2938965004397227       -7.3040793506951394       -7.3142022188149740       -7.3243300494165124       -7.3345405242338089       -7.3448707588821698       -7.3553016857407822       -7.3658020935268276       -7.3763572108174964       -7.3869541342733713       -7.3975691492320834       -7.4081777728497693       -7.4187627699153937       -7.4292963047905749       -7.4397474168050035       -7.4501003336596003       -7.4603593003170481       -7.4705582149150267       -7.4807523337361470       -7.4909905651199438       -7.5012974235370908       -7.5116714158883688       -7.5221060692156518       -7.5326109646155945       -7.5431858175439501       -7.5537823407394260       -7.5643234650809372       -7.5747683465809077       -7.5851437582873338       -7.5955223367112072       -7.6059858228808377       -7.6166034398394311       -7.6273855801048773       -7.6383177006513527       -7.6493925143682588       -7.6606028014082588       -7.6719235381818356       -7.6832926613826515       -7.6946340896166543       -7.7059125594852249       -7.7171244368486764       -7.7282425868283307       -7.7392077827294141       -7.7499726185236693       -7.7605508923161484       -7.7710135129304909       -7.7814302747327808       -7.7918167280558572       -7.8021259107035084       -7.8123101221981610       -7.8223610620726136       -7.8323109155625019       -7.8422367884003821       -7.8522455937140565       -7.8624401854531483       -7.8728704412561434       -7.8835055145922466       -7.8942616363133160       -7.9050489670265272       -7.9157979239891167       -7.9264858974573107       -7.9371407054508900       -7.9477833425072646     
