  -1.0004146635532379E-002  -9.9790447942548714E-003  -9.9227365337332916E-003  -9.8620573682907491E-003  -9.8178881125451541E-003  -9.8052487522645448E-003  -9.8345178527819953E-003  -9.9123811417476202E-003  -1.0042371697077121E-002  -1.0225305736787626E-002  -1.0459082650952047E-002  -1.0738616710314364E-002  -1.1057013639135055E-002  -1.1405011809538035E-002  -1.1771883386011730E-002  -1.2149861871794111E-002  -1.2538038788368875E-002  -1.2941302397579955E-002  -1.3367328681565498E-002  -1.3824822193831656E-002  -1.4319864962605721E-002  -1.4856546449328989E-002  -1.5437099891180313E-002  -1.6063322442412264E-002  -1.6741904853942266E-002  -1.7482858268717889E-002  -1.8291579257826547E-002  -1.9165920976532941E-002  -2.0101723987261230E-002  -2.1099635661616836E-002  -2.2162461910452028E-002  -2.3290492275784079E-002  -2.4483334082461408E-002  -2.5740601716310062E-002  -2.7061502563814260E-002  -2.8445874832244041E-002  -2.9894068999451327E-002  -3.1405966163671584E-002  -3.2978752086681086E-002  -3.4606811701684732E-002  -3.6286723702404926E-002  -3.8018828292173776E-002  -3.9805409632480922E-002  -4.1648888711995770E-002  -4.3550271228795095E-002  -4.5506927875991858E-002  -4.7512753306678493E-002  -4.9560040554808449E-002  -5.1641210549355658E-002  -5.3751766377208098E-002  -5.5892362283853178E-002  -5.8067549389866829E-002  -6.0282857466289454E-002  -6.2539913437581043E-002  -6.4835079772963766E-002  -6.7164992014661792E-002  -6.9531284423873782E-002  -7.1938587528075179E-002  -7.4388946665334438E-002  -7.6880044954128118E-002  -7.9407864321490496E-002  -8.1969300635719777E-002  -8.4561347315363342E-002  -8.7179198603399913E-002  -8.9820348997297655E-002  -9.2486734970607345E-002  -9.5181040520129614E-002  -9.7904215148300527E-002 -0.10065803585832934      -0.10344228854649591      -0.10625649342077501      -0.10910256082589875      -0.11198515239510377      -0.11490639101473454      -0.11786730792898431      -0.12087249742943862      -0.12392856630764176      -0.12703960832046587      -0.13020506274485824      -0.13342235076293779      -0.13668310983657012      -0.13996963721801559      -0.14328482257401773      -0.14663488207183345      -0.15002874869573254      -0.15347413952347316      -0.15697382280138861      -0.16052590485781304      -0.16412597034261403      -0.16776893589701428      -0.17145004171249612      -0.17516460313723006      -0.17890952144404801      -0.18268553367812590      -0.18649644335037302      -0.19034406343092328      -0.19422789543007973      -0.19814871065985859      -0.20210671937691496      -0.20609970844685693      -0.21012487734658969      -0.21418070038557388      -0.21826726631519092      -0.22238467785118507      -0.22653135663941268      -0.23070592883248306      -0.23490842741309750      -0.23913917763608233      -0.24339952530845446      -0.24769114155718960      -0.25201529837526454      -0.25637348194344545      -0.26076830692826919      -0.26520376495614167      -0.26968207379612724      -0.27420274000485051      -0.27876241102259897      -0.28335611332242627      -0.28797914471989600      -0.29262741315079666      -0.29729718533671451      -0.30198487030044158      -0.30668893861855490      -0.31141032528917911      -0.31614819432355618      -0.32089892233287248      -0.32566052083986380      -0.33043390653950350      -0.33522103241535617      -0.34002460926895195      -0.34484774374685989      -0.34969353743116904      -0.35456445877161058      -0.35946201040504849      -0.36438560262640773      -0.36933136452127519      -0.37429420354158621      -0.37927117112279124      -0.38426235787727742      -0.38926864841815473      -0.39428935740056309      -0.39932548929666761      -0.40438499996986516      -0.40947103268403495      -0.41457916258919808      -0.41970537660184026      -0.42484741089256794      -0.43000191035282315      -0.43516459949499781      -0.44033452070886958      -0.44551483445325452      -0.45070778306774789      -0.45591213547269277      -0.46112528068937347      -0.46634604899033333      -0.47157489224359672      -0.47681500713505237      -0.48207235672057031      -0.48735375416947624      -0.49266276897915007      -0.49799736450386833      -0.50335008458574249      -0.50871203086934824      -0.51407746544947641      -0.51944361189769472      -0.52480874686485446      -0.53017108419937875      -0.53552932333252701      -0.54088404856988637      -0.54623729573963054      -0.55158974415047923      -0.55693824218530485      -0.56227608483638880      -0.56759631262430599      -0.57289530346426099      -0.57817287747695334      -0.58343399481031422      -0.58869090113860723      -0.59396285005919192      -0.59927297668061952      -0.60463641858014194      -0.61005199447779634      -0.61550830208565921      -0.62099075302641626      -0.62648310199352508      -0.63196946020137779      -0.63743589670485978      -0.64287280469106944      -0.64827688319476540      -0.65365053063929657      -0.65900281928902427      -0.66434790581481917      -0.66969751302986547      -0.67505791745510757      -0.68043179502314988      -0.68581969813337473      -0.69122129865183923      -0.69663475927770824      -0.70205620408297609      -0.70748213378854941      -0.71291352396445240      -0.71835975880002179      -0.72383791356077798      -0.72936353076528393      -0.73493852377119295      -0.74054734133933087      -0.74616509197614600      -0.75176978912220438      -0.75735066325308742      -0.76290932077402618      -0.76845489097370012      -0.77399836486031837      -0.77954899154591295      -0.78510999120591007      -0.79067796937996992      -0.79624450964742388      -0.80179897019526569      -0.80733125754722079      -0.81283454052348991      -0.81830729023176008      -0.82375232610313442      -0.82917346747990839      -0.83457098204258295      -0.83994300544663980      -0.84529725484037166      -0.85065160723978983      -0.85601667643451340      -0.86138889143476893      -0.86675902095255164      -0.87212031051124428      -0.87747121860684507      -0.88281517447027646      -0.88815785777581380      -0.89350495868125246      -0.89886186855151484      -0.90423704638914926      -0.90964857175345060      -0.91512757119814925      -0.92071482921067105      -0.92644975024432774      -0.93235216164673429      -0.93840647237373220      -0.94456267513412995      -0.95075595441370508      -0.95693024278135530      -0.96305347978993450      -0.96912279549887903      -0.97515372958223634      -0.98115960545976588      -0.98713804493525725      -0.99307156995478973      -0.99893709680750820       -1.0047114593893904       -1.0103754475940967       -1.0159253786743834       -1.0213793938931601       -1.0267550075998668       -1.0320521399163927       -1.0372666688509180       -1.0424076895355034       -1.0475067779646909       -1.0526192335581592       -1.0578126238835930       -1.0631417889822372       -1.0686302236580221       -1.0742718802125832       -1.0800442798478345       -1.0859197941776404       -1.0918726952371136       -1.0978842885032118       -1.1039447059467120       -1.1100483027307246       -1.1161837740209517       -1.1223264494235679       -1.1284407108880117       -1.1344944105856207       -1.1404716404324537       -1.1463713838822107       -1.1521990763910426       -1.1579610526737723       -1.1636634490341928       -1.1693137533797937       -1.1749212059631937       -1.1804951929886305       -1.1860431669483074       -1.1915697827507854       -1.1970768118735331       -1.2025643811836606       -1.2080338428592092       -1.2134901826959557       -1.2189426732010187       -1.2244133370945134       -1.2299078276384696       -1.2354365363900848       -1.2410014535386940       -1.2465933125954725       -1.2521948901075906       -1.2577886537531200       -1.2633659088607874       -1.2689344670106857       -1.2745164308981571       -1.2801363626953759       -1.2858190333853012       -1.2916017655229528       -1.2975316807130470       -1.3036324002488742       -1.3098809617071019       -1.3162255820350306       -1.3226189540359061       -1.3290359698987693       -1.3354738685404097       -1.3419456962813086       -1.3484730055906529       -1.3550773137260843       -1.3617637544036727       -1.3684994618646753       -1.3752118481680593       -1.3818245053564275       -1.3882958687665163       -1.3946227129934075       -1.4008226138158804       -1.4069189466526197       -1.4129319784586123       -1.4188765463320248       -1.4247678599686107       -1.4306271739628393       -1.4364817292401768       -1.4423580148823261       -1.4482742958145982       -1.4542407280077012       -1.4602617836112408       -1.4663376438380704       -1.4724661213647998       -1.4786749233667589       -1.4849652763836128       -1.4913172722950323       -1.4977002960018728       -1.5040761165324010       -1.5104050251915520       -1.5166578818375671       -1.5228264537106373       -1.5289250877809162       -1.5349835747777907       -1.5410352293334617       -1.5471066821735173       -1.5532133385767490       -1.5593588502943707       -1.5655340159415601       -1.5717137148028748       -1.5778605543233615       -1.5839427325170277       -1.5899466981911587       -1.5958766943281473       -1.6017536221068487       -1.6076055412341634       -1.6134467315471739       -1.6192668768448633       -1.6250446835230026       -1.6307686966221728       -1.6364396308036919       -1.6420569196026307       -1.6476141668931545       -1.6531019125340967       -1.6585127656379193       -1.6638540986116004       -1.6691605648833734       -1.6744909247857382       -1.6799050407257490       -1.6854405876444876       -1.6911041601807753       -1.6968767197663357       -1.7027286388658565       -1.7086312653452720       -1.7145604049181369       -1.7205005226368586       -1.7264466622411674       -1.7323990642950959       -1.7383576680753778       -1.7443215823810594       -1.7502906192176118       -1.7562675711806071       -1.7622604728686144       -1.7682796276863588       -1.7743301223138312       -1.7804065144452255       -1.7864931059719964       -1.7925674375215428       -1.7986058733949855       -1.8045905606987009       -1.8105130583168865       -1.8163741245797915       -1.8221834904342713       -1.8279687590909164       -1.8337880038716512       -1.8396980851124791       -1.8457052485998888       -1.8517822724126871       -1.8579037792061133       -1.8640627353663219       -1.8702676223681776       -1.8765271111196398       -1.8828360143313680       -1.8891668090263198       -1.8954757766544763       -1.9017240126434487       -1.9078937983496806       -1.9139882057337405       -1.9200181912494658       -1.9259950425992394       -1.9319281838968161       -1.9378224979153582       -1.9436812159779286       -1.9495074718460235       -1.9553006628202836       -1.9610589065834161       -1.9667871182087475       -1.9724980154564087       -1.9782045382101632       -1.9839124902289438       -1.9896211883517794       -1.9953307152711262       -2.0010463894628034       -2.0067778889705346       -2.0125380191686832       -2.0183414714255283       -2.0242025386425060       -2.0301299412109932       -2.0361218514918997       -2.0421695429171987       -2.0482653039149397       -2.0544058997912402       -2.0605882745842354       -2.0668065606920680       -2.0730549662048992       -2.0793321631569124       -2.0856336844585295       -2.0919488751240385       -2.0982654185168923       -2.1045695849056103       -2.1108472646601819       -2.1170854772361185       -2.1232664413904612       -2.1293684382372660       -2.1353789059332300       -2.1413010983066418       -2.1471522186854202       -2.1529666864072809       -2.1587942908735065       -2.1646745540468251       -2.1706115565297841       -2.1765777754300903       -2.1825407017598066       -2.1884851068438613       -2.1944130131296831       -2.2003332281066674       -2.2062530799655979       -2.2121747580215172       -2.2180955496956472       -2.2240107904548458       -2.2299158360713367       -2.2358071855109656       -2.2416862512305475       -2.2475648139591717       -2.2534665187207552       -2.2594215856207507       -2.2654572673886322       -2.2715870841495795       -2.2778039781392869       -2.2840856118076172       -2.2904096820752557       -2.2967634060836417       -2.3031441389320531       -2.3095590669734953       -2.3160221419627631       -2.3225450064323860       -2.3291261419778295       -2.3357424833413001       -2.3423528702839151       -2.3489127561049803       -2.3553834742345625       -2.3617365594684157       -2.3679569319058862       -2.3740450034431264       -2.3800197537557999       -2.3859138359338692       -2.3917575868729477       -2.3975677743926656       -2.4033479697016453       -2.4090930814014344       -2.4147940599962063       -2.4204446224511278       -2.4260480643912170       -2.4316130564680591       -2.4371399672492813       -2.4426218014249477       -2.4480589545119380       -2.4534689550510853       -2.4588787728426929       -2.4643059247641887       -2.4697501483337443       -2.4752017324122670       -2.4806597215420707       -2.4861477421350617       -2.4917090047609358       -2.4973820045812376       -2.5031784842163423       -2.5090872880714583       -2.5150892357759695       -2.5211674011292735       -2.5273164461411510       -2.5335380522192392       -2.5398286201412046       -2.5461710392506607       -2.5525406960753347       -2.5589126280176830       -2.5652668298656214       -2.5715952836745308       -2.5778993131432633       -2.5841788389594860       -2.5904292319395119       -2.5966467348895055       -2.6028308585487299       -2.6089805562110362       -2.6150898014932089       -2.6211485499495275       -2.6271485423450796       -2.6330861809788257       -2.6389639828784168       -2.6447898956646672       -2.6505683989912976       -2.6562987409965122       -2.6619869639385110       -2.6676490712800560       -2.6732998488932633       -2.6789460868965351       -2.6845879646612523       -2.6902154145199102       -2.6958057455949738       -2.7013486676842495       -2.7068841288057248       -2.7124890690514398       -2.7182095881821660       -2.7240462411981499       -2.7299877583955676       -2.7360254697154009       -2.7421467187562785       -2.7483283157673064       -2.7545431049377522       -2.7607719297976328       -2.7670056619457841       -2.7732423516756732       -2.7794869208171891       -2.7857499402474937       -2.7920455315629331       -2.7983895237619376       -2.8047916972160851       -2.8112428929850215       -2.8177018567622181       -2.8241090965810240       -2.8304253584214911       -2.8366484592534311       -2.8428069823678972       -2.8489419217571279       -2.8550911557446184       -2.8612750596303775       -2.8674902337781676       -2.8737294064783252       -2.8799908653930024       -2.8862884605570875       -2.8926258294500817       -2.8990085920145079       -2.9054320627008621       -2.9118792642776969       -2.9183294156899402       -2.9247680650709844       -2.9311891770143048       -2.9375931262390260       -2.9439855285934828       -2.9503762178198514       -2.9567750528160981       -2.9631828030147793       -2.9695827248596949       -2.9759424225482900       -2.9822283847437747       -2.9884222339024800       -2.9945276069413773       -3.0005626867632245       -3.0065452806791546       -3.0124833949224739       -3.0183779804474216       -3.0242300010252987       -3.0300406213397717       -3.0358075359280479       -3.0415328242701469       -3.0472453369565855       -3.0530111253989887       -3.0588852110769578       -3.0648844377360156       -3.0710108412058816       -3.0772631860260620       -3.0836363964811846       -3.0901147364070805       -3.0966639720301607       -3.1032438631925774       -3.1098305501408090       -3.1164071187232691       -3.1229396633702819       -3.1293778680983366       -3.1356835343169416       -3.1418503263740694       -3.1478907897843276       -3.1538175417284031       -3.1596400060830900       -3.1653686451029790       -3.1710141902614639       -3.1765810309538756       -3.1820660273858614       -3.1874691470570760       -3.1928032297199347       -3.1980938881164689       -3.2033723748616114       -3.2086711394174383       -3.2140225712535861       -3.2194504438561280       -3.2249584798624489       -3.2305290665218784       -3.2361361421913664       -3.2417576222115763       -3.2473726758626333       -3.2529563484106823       -3.2584937421362321       -3.2640142981366771       -3.2695959626621538       -3.2753105652914933       -3.2811916102184653       -3.2872382005595182       -3.2934093983448562       -3.2996225912955315       -3.3057826462592477       -3.3118191425306058       -3.3177096121318352       -3.3234949084895522       -3.3292566098995229       -3.3350572337686719       -3.3409206484229097       -3.3468584673663369       -3.3528878843110075       -3.3590228719235049       -3.3652507876667794       -3.3715144205757173       -3.3777433773921226       -3.3839082780601748       -3.3900139701098690       -3.3960597031540889       -3.4020268299385452       -3.4078919440145139       -3.4136369798314803       -3.4192515820497746       -3.4247398676729217       -3.4301153037342988       -3.4353772499258883       -3.4405143455032698       -3.4455275718025793       -3.4504423031215485       -3.4553086686325067       -3.4601970971143117       -3.4651815538244111       -3.4703073842083789       -3.4755744631219376       -3.4809502320047083       -3.4863969591715045       -3.4919010584150487       -3.4974737332227752       -3.5031149491345941       -3.5087913918984546       -3.5144644855613727       -3.5201286267712031       -3.5258047180837941       -3.5315163858348178       -3.5372815348879123       -3.5431171631139016       -3.5490486754383825       -3.5551033347405787       -3.5612904721572041       -3.5675890795803218       -3.5739472324409518       -3.5803104713292240       -3.5866526896095881       -3.5929748559324564       -3.5992924384045284       -3.6056259453782782       -3.6119833647345394       -3.6183369382008168       -3.6246239449051454       -3.6307868259013825       -3.6368041735759915       -3.6426792443170983       -3.6484256516173539       -3.6540753434734663       -3.6596842435945005       -3.6653215408845581       -3.6710455439697642       -3.6768971153820371       -3.6829032245966733       -3.6890740167070573       -3.6953953693570436       -3.7018284925866309       -3.7083214758709118       -3.7148190447729652       -3.7212641249974321       -3.7275947969392869       -3.7337631189302938       -3.7397402615444757       -3.7455217854821483       -3.7511302408680423       -3.7566250668617083       -3.7621025884363739       -3.7676638438277830       -3.7733749294666059       -3.7792524698985761       -3.7852648970394394       -3.7913562242059431       -3.7974758124788619       -3.8035769217878412       -3.8096062517398246       -3.8155215879763626       -3.8213042718762322       -3.8269540852835697       -3.8324737553241834       -3.8378759052853852       -3.8432039971583793       -3.8485258713370616       -3.8539111667304868       -3.8594139693383225       -3.8650636920645178       -3.8708615064566767       -3.8767845904203280       -3.8827957885163782       -3.8888520209351043       -3.8949088817528450       -3.9009216674474705       -3.9068438945334374       -3.9126281760983903       -3.9182389872573951       -3.9236819517849137       -3.9290374563987776       -3.9344370521072265       -3.9399778247694122       -3.9457012837463283       -3.9516293727622140       -3.9577740375289521       -3.9641272621739705       -3.9706655843978007       -3.9773624585296048       -3.9841872680477617       -3.9910927799649438       -3.9980089913684091       -4.0048575812716187       -4.0115750376456516       -4.0181224717752118       -4.0244822710638264       -4.0306572546804782       -4.0366746378715490       -4.0425824651709918       -4.0484358256693618       -4.0542848072486439       -4.0601631843394133       -4.0660765012935727       -4.0720033720599904       -4.0779109141269174       -4.0837697870780270       -4.0895647838128113       -4.0953027207567887       -4.1010101058948409       -4.1067181450615031       -4.1124492204021870       -4.1182146888413049       -4.1240191205583896       -4.1298620968267858       -4.1357376849632717       -4.1416380492557847       -4.1475601955691790       -4.1535054995119287       -4.1594676956502115       -4.1654260034245869       -4.1713670220048984       -4.1773040632572149       -4.1832568018608365       -4.1892351799921244       -4.1952458677510656       -4.2012966463253880       -4.2073968296415307       -4.2135554951702234       -4.2197763975691149       -4.2260554490183049       -4.2323809082197865       -4.2387350140221081       -4.2450966772619436       -4.2514438295504275       -4.2577571543872308       -4.2640281540070175       -4.2702667294961207       -4.2764972742290750       -4.2827410028880442       -4.2890050963762469       -4.2952871603173604       -4.3015766504114392       -4.3078542317838640       -4.3140966048013922       -4.3202799873609363       -4.3263785047422338       -4.3323688653121479       -4.3382444281921106       -4.3440212032638064       -4.3497225599258069       -4.3553604098288305       -4.3609377048583724       -4.3664619710320682       -4.3719465607076886       -4.3774008269972233       -4.3828366452653942       -4.3882648125505774       -4.3937056288998999       -4.3991883026080174       -4.4047372786247223       -4.4103567829630803       -4.4160320925650360       -4.4217465663289239       -4.4274942055503717       -4.4332813285083663       -4.4391198984823568       -4.4450155328625662       -4.4509629696047259       -4.4569523782196754       -4.4629759942255216       -4.4690304262210052       -4.4751191203232290       -4.4812603113889260       -4.4874881936061684       -4.4938336400179644       -4.5003051522367734       -4.5068886058116604       -4.5135550312984352       -4.5202673516454368       -4.5269893552045444       -4.5336942614499831       -4.5403679163896395       -4.5470055650006618       -4.5536038809778079       -4.5601495558497369       -4.5666067183765664       -4.5729217043514101       -4.5790589790765504       -4.5850204861240655       -4.5908310145887388       -4.5965250954215264       -4.6021397453479693       -4.6077049792822100       -4.6132391104665160       -4.6187600044446819       -4.6242973946839667       -4.6298790718862861       -4.6355096049485889       -4.6411737855923745       -4.6468528356815701       -4.6525398532157380       -4.6582497481836675       -4.6640126636382897       -4.6698564395282354       -4.6757995728978434       -4.6818553029491055       -4.6880279764086703       -4.6943125965881993       -4.7006902795924512       -4.7071102176656767       -4.7134916252086949       -4.7197613259533373       -4.7258780138032055       -4.7318242169078495       -4.7375993812479544       -4.7432235023468747       -4.7487386642406220       -4.7542059818644997       -4.7596830496547282       -4.7651975185348103       -4.7707471057860511       -4.7763159164224014       -4.7818885005790470       -4.7874302462874230       -4.7929644560350004       -4.7985112698985253       -4.8040907928990446       -4.8097164703513782       -4.8153834753009761       -4.8210605394370658       -4.8266989428053790       -4.8322591485191468       -4.8377235250715600       -4.8430903677065142       -4.8483640254672551       -4.8535495615692898       -4.8586586204367634       -4.8637180744230504       -4.8687716768515701       -4.8738673672015604       -4.8790445780131382       -4.8843341983457060       -4.8897617334162371       -4.8953457496145489       -4.9010909886266534       -4.9069798892790697       -4.9129662305586637       -4.9189757682908546       -4.9249216883951563       -4.9307307732760997       -4.9363559616044430       -4.9417704054004812       -4.9469685079597010       -4.9519846628196476       -4.9569165232599213       -4.9619083718180521       -4.9670833921995996       -4.9725095649042945       -4.9782099324687294       -4.9841789751017398       -4.9903971434249970       -4.9968399259221634       -5.0034823571294460       -5.0103015309501711       -5.0172670172423368       -5.0243110129594051       -5.0313211436114313       -5.0381919114908085       -5.0448713973493051       -5.0513599389410633       -5.0576984594605872       -5.0639581556847562       -5.0702041291094675       -5.0764576132351662       -5.0827010925099430       -5.0889094168838298       -5.0950811311512103       -5.1012463750188131       -5.1074221241133859       -5.1135828811059367       -5.1196948281874715       -5.1257546118431883       -5.1317798065095079       -5.1377873053267002       -5.1437768340002634       -5.1497193621518074       -5.1555773127862627       -5.1613391303007115       -5.1670100900458582       -5.1725918246767000       -5.1780852705151279       -5.1835124175076386       -5.1889599557914350       -5.1945850622784988       -5.2005370317114554       -5.2068777036910907       -5.2135578728340271       -5.2204332973700662       -5.2273045276879531       -5.2339680275387233       -5.2402665126194714       -5.2461221938035241       -5.2515524104001230       -5.2566685624782883       -5.2616393312731775       -5.2666203425836606       -5.2717032258438543       -5.2769226185264477       -5.2822903746688095       -5.2878182527934712       -5.2935190276969939       -5.2993843193015424       -5.3053557309846493       -5.3113234844827293       -5.3171523338932021       -5.3227099195556491       -5.3278885229186885       -5.3326261510202881       -5.3369492693134379       -5.3409937010639670       -5.3449390407506998       -5.3489408811391526       -5.3531440447039014       -5.3577033163786618       -5.3627491355126296       -5.3683338882597802       -5.3744060857218896       -5.3808131336853018       -5.3873387894821434       -5.3937889582246390       -5.4000535112647121       -5.4060887174023096       -5.4118637254143671       -5.4173649349884627       -5.4226320952403091       -5.4277320631115549     
