  -1.0004146635532379E-002  -1.0004966115661169E-002  -1.0004823526634926E-002  -1.0004339217045044E-002  -1.0004180746560117E-002  -1.0004949060500423E-002  -1.0006675985801159E-002  -1.0008869730457110E-002  -1.0010744793171792E-002  -1.0013083650991159E-002  -1.0015486800365469E-002  -1.0015153389729756E-002  -1.0011744188206951E-002  -1.0007129763704239E-002  -1.0000666313788599E-002  -9.9956906896105091E-003  -9.9958415262411619E-003  -9.9988023098865671E-003  -1.0003355235973460E-002  -1.0008488341962909E-002  -1.0010841847494378E-002  -1.0007594966347472E-002  -9.9983674467040567E-003  -9.9858558551241313E-003  -9.9776696733045334E-003  -9.9791930344969790E-003  -9.9865091708308210E-003  -9.9912943073182554E-003  -9.9902146827207938E-003  -9.9812416612011824E-003  -9.9621038783501946E-003  -9.9333181734870997E-003  -9.8987472728224220E-003  -9.8634896478659584E-003  -9.8312995166885877E-003  -9.8015905875550192E-003  -9.7713786273849936E-003  -9.7415132903329212E-003  -9.7204210522176520E-003  -9.7203505011323119E-003  -9.7414791090045718E-003  -9.7702684895044599E-003  -9.7947407810368963E-003  -9.8094458606888171E-003  -9.8144803297253135E-003  -9.8112821770490969E-003  -9.8013496660115870E-003  -9.7885772031356712E-003  -9.7758011828786052E-003  -9.7625919871355965E-003  -9.7435881493511661E-003  -9.7129352004274808E-003  -9.6684670393660990E-003  -9.6112361083514758E-003  -9.5462457035107480E-003  -9.4857536698254152E-003  -9.4413184328581336E-003  -9.4125823508920438E-003  -9.3912926948872284E-003  -9.3670264013840897E-003  -9.3361992335452473E-003  -9.3031941351802618E-003  -9.2730911849905340E-003  -9.2486728730435067E-003  -9.2252372267221817E-003  -9.1970935461690717E-003  -9.1673189733963451E-003  -9.1381843206592463E-003  -9.1050945809418461E-003  -9.0655423386068225E-003  -9.0227096392120863E-003  -8.9842910966949439E-003  -8.9562051049905615E-003  -8.9379060688537081E-003  -8.9251805132730296E-003  -8.9058658544800533E-003  -8.8689340296142869E-003  -8.8166660236096983E-003  -8.7571325634242872E-003  -8.6948568979226815E-003  -8.6359881733375065E-003  -8.5831182563351465E-003  -8.5325277282417150E-003  -8.4818171851457399E-003  -8.4326248853831623E-003  -8.3877002957443939E-003  -8.3475576115572634E-003  -8.3068913980824267E-003  -8.2622666051634774E-003  -8.2200848450093202E-003  -8.1891085424770759E-003  -8.1731087813940364E-003  -8.1734197333984526E-003  -8.1809279264383160E-003  -8.1805633601695106E-003  -8.1715076931259730E-003  -8.1606679116638034E-003  -8.1503046046265838E-003  -8.1383073286685342E-003  -8.1229058609932209E-003  -8.1048810243294217E-003  -8.0857981969590497E-003  -8.0662595298336814E-003  -8.0414863320334342E-003  -8.0078410321221226E-003  -7.9697329994790952E-003  -7.9375135745593378E-003  -7.9174771332148688E-003  -7.9068267902595423E-003  -7.9010814028908447E-003  -7.9004060467906395E-003  -7.9012743972027566E-003  -7.8978898668313618E-003  -7.8895323570400983E-003  -7.8785170851550668E-003  -7.8663264519755437E-003  -7.8532388078377657E-003  -7.8398479425509406E-003  -7.8272588497783346E-003  -7.8172948643445983E-003  -7.8100985124482320E-003  -7.8047038839482068E-003  -7.8024483805248408E-003  -7.8051425319847906E-003  -7.8098670589241475E-003  -7.8037252623098102E-003  -7.7732522147906172E-003  -7.7216452696611372E-003  -7.6637192538200633E-003  -7.6129821311985927E-003  -7.5751749097186039E-003  -7.5532810432355985E-003  -7.5475116060297366E-003  -7.5586199305385758E-003  -7.5828440090205855E-003  -7.6044764950499678E-003  -7.6094032881080693E-003  -7.5980043307126007E-003  -7.5848294582069303E-003  -7.5829186656315240E-003  -7.5963547540403168E-003  -7.6229676620085049E-003  -7.6573778026111537E-003  -7.6940950409302780E-003  -7.7323881405722958E-003  -7.7711575695923497E-003  -7.8053487501754401E-003  -7.8339207186519186E-003  -7.8517809645541285E-003  -7.8502406148611842E-003  -7.8288874684194053E-003  -7.8003816757950860E-003  -7.7784716809824773E-003  -7.7683724692962312E-003  -7.7663610532084145E-003  -7.7645533018941282E-003  -7.7596915905770829E-003  -7.7551144372608070E-003  -7.7536331039800609E-003  -7.7548542148619193E-003  -7.7568696486316965E-003  -7.7606062087830418E-003  -7.7719751904784268E-003  -7.7960469805212155E-003  -7.8363297421566412E-003  -7.8958481752318156E-003  -7.9756324226729139E-003  -8.0711630219724786E-003  -8.1671775488220254E-003  -8.2537704316341057E-003  -8.3371527201883226E-003  -8.4218541202888790E-003  -8.5087414567064559E-003  -8.6006638631107232E-003  -8.6968549965827993E-003  -8.7885877838356340E-003  -8.8652967299934528E-003  -8.9215660440420189E-003  -8.9580208573470741E-003  -8.9839166295668984E-003  -9.0113331763799921E-003  -9.0488558516532962E-003  -9.1010901927275154E-003  -9.1647857212604784E-003  -9.2305163360245218E-003  -9.2918286762902463E-003  -9.3445019968176682E-003  -9.3862431919787669E-003  -9.4167963630961502E-003  -9.4408143887550044E-003  -9.4655626807345055E-003  -9.4915602038974783E-003  -9.5148573211226543E-003  -9.5390416731645795E-003  -9.5773386979928817E-003  -9.6398119626969307E-003  -9.7299066925363373E-003  -9.8466067684379235E-003  -9.9804832785611412E-003  -1.0122192156757031E-002  -1.0268838634934640E-002  -1.0414913437943228E-002  -1.0546879934684178E-002  -1.0652671894339650E-002  -1.0729738193043535E-002  -1.0782457587623676E-002  -1.0816969505686568E-002  -1.0845080827924184E-002  -1.0886485255693808E-002  -1.0960173943472710E-002  -1.1079454434462309E-002  -1.1234805273161721E-002  -1.1397842046717361E-002  -1.1548889029305318E-002  -1.1689484482368642E-002  -1.1835788465534743E-002  -1.1995460522373077E-002  -1.2154187089903679E-002  -1.2295215021556895E-002  -1.2420060419684980E-002  -1.2543315263752075E-002  -1.2679850535009876E-002  -1.2837734559093499E-002  -1.3012262963898616E-002  -1.3188955067670045E-002  -1.3355242582392008E-002  -1.3508100982263866E-002  -1.3648041238821145E-002  -1.3776348297968454E-002  -1.3896128511272516E-002  -1.4009672818007336E-002  -1.4112439610937694E-002  -1.4197192699438624E-002  -1.4266540438961514E-002  -1.4333453969061031E-002  -1.4414728259543708E-002  -1.4522151442037608E-002  -1.4654301179526211E-002  -1.4800141382651493E-002  -1.4948424336201756E-002  -1.5089357621408476E-002  -1.5216799072998936E-002  -1.5332262154094575E-002  -1.5437084992054494E-002  -1.5527089458029881E-002  -1.5600907415898084E-002  -1.5669653564557587E-002  -1.5752096851510515E-002  -1.5864984119779206E-002  -1.6015046773464933E-002  -1.6192580554456524E-002  -1.6381483887097620E-002  -1.6577455213777695E-002  -1.6787053947439932E-002  -1.7014213153435299E-002  -1.7243493457725086E-002  -1.7449486393131788E-002  -1.7618325577694629E-002  -1.7753147440971968E-002  -1.7863968277240034E-002  -1.7958235382500347E-002  -1.8042850009227850E-002  -1.8121416547361900E-002  -1.8195239798420401E-002  -1.8276212794070320E-002  -1.8377342893733502E-002  -1.8499295325514555E-002  -1.8633594337536415E-002  -1.8768877587957887E-002  -1.8899511663916988E-002  -1.9028101419827949E-002  -1.9163937495058347E-002  -1.9312464997287865E-002  -1.9476504233589310E-002  -1.9661708883073978E-002  -1.9870681573349480E-002  -2.0099810852557430E-002  -2.0339587563479603E-002  -2.0574771534248502E-002  -2.0790537979441425E-002  -2.0978030118815900E-002  -2.1135355055585461E-002  -2.1263025289298042E-002  -2.1367972231970806E-002  -2.1463199530561687E-002  -2.1560197307077044E-002  -2.1670397312001308E-002  -2.1805825327883228E-002  -2.1969440044181356E-002  -2.2154458496751021E-002  -2.2351833282792870E-002  -2.2548161646145277E-002  -2.2726481841074276E-002  -2.2883852940062704E-002  -2.3030200680341204E-002  -2.3171571319333562E-002  -2.3305897330167368E-002  -2.3430709661945170E-002  -2.3551929293086925E-002  -2.3677488084279507E-002  -2.3815232569571416E-002  -2.3973499609813362E-002  -2.4154893884885772E-002  -2.4356297741264556E-002  -2.4572528629313375E-002  -2.4802057790650062E-002  -2.5042398424003683E-002  -2.5280031137730665E-002  -2.5494067818653803E-002  -2.5677067494387265E-002  -2.5844497274014003E-002  -2.6019514168762820E-002  -2.6214968539113297E-002  -2.6433358431671536E-002  -2.6677488075798363E-002  -2.6949296442700475E-002  -2.7239480516865821E-002  -2.7527107997908262E-002  -2.7791723370716791E-002  -2.8023687270429948E-002  -2.8225437275715283E-002  -2.8410384944393900E-002  -2.8598373979878640E-002  -2.8803424794896025E-002  -2.9027207391008801E-002  -2.9261934616718933E-002  -2.9500690312570580E-002  -2.9742944391690371E-002  -2.9981675283719474E-002  -3.0207174606558560E-002  -3.0422773215521278E-002  -3.0643299630516343E-002  -3.0877178742628231E-002  -3.1114427810302173E-002  -3.1359095695417692E-002  -3.1619355984066087E-002  -3.1899208773422227E-002  -3.2191481014320809E-002  -3.2487526446492075E-002  -3.2783262819397217E-002  -3.3071266791987936E-002  -3.3344678219894126E-002  -3.3602871955512842E-002  -3.3845894104228585E-002  -3.4076455592310026E-002  -3.4302210097161785E-002  -3.4529275446690856E-002  -3.4765188251142012E-002  -3.5021259993725247E-002  -3.5300726772699784E-002  -3.5595589319353436E-002  -3.5894196279324803E-002  -3.6191766947263088E-002  -3.6491276501792298E-002  -3.6789365944198626E-002  -3.7073895192324818E-002  -3.7338622923429349E-002  -3.7588936921259697E-002  -3.7835168040675445E-002  -3.8083883456460001E-002  -3.8343328375229455E-002  -3.8632530922058428E-002  -3.8960900909069444E-002  -3.9318903232036448E-002  -3.9685958087564532E-002  -4.0047004821874975E-002  -4.0398590186294360E-002  -4.0745324166935604E-002  -4.1090295350008806E-002  -4.1429379287774605E-002  -4.1758790155592258E-002  -4.2073014685447614E-002  -4.2363415732078233E-002  -4.2633068829685608E-002  -4.2894397643156147E-002  -4.3162712375642384E-002  -4.3446464037538532E-002  -4.3742270532521388E-002  -4.4038283792466888E-002  -4.4321812204799867E-002  -4.4592790276562225E-002  -4.4868262802039573E-002  -4.5161923591542204E-002  -4.5470215338596305E-002  -4.5781079546329394E-002  -4.6087849594389795E-002  -4.6393476568151688E-002  -4.6704244247155878E-002  -4.7025551082100457E-002  -4.7363679977322937E-002  -4.7722053212822246E-002  -4.8101407322078578E-002  -4.8501420580073784E-002  -4.8915348278231671E-002  -4.9331765311216635E-002  -4.9740470982608267E-002  -5.0134124124757255E-002  -5.0509548304935058E-002  -5.0870942033074962E-002  -5.1228431158970356E-002  -5.1587437524688071E-002  -5.1946340588685323E-002  -5.2299908516587564E-002  -5.2641224265535538E-002  -5.2965856085997534E-002  -5.3279895575852484E-002  -5.3596170029303399E-002  -5.3924777777033202E-002  -5.4265679931444537E-002  -5.4616819162091622E-002  -5.4982049374996074E-002  -5.5368258510538441E-002  -5.5779854143895816E-002  -5.6213189010863356E-002  -5.6653887046480937E-002  -5.7082798578442361E-002  -5.7484982858287965E-002  -5.7856173641093085E-002  -5.8209321640785593E-002  -5.8564386221753466E-002  -5.8933760129118801E-002  -5.9324745207277541E-002  -5.9744150760398913E-002  -6.0193231628668714E-002  -6.0664586397379559E-002  -6.1146268629548181E-002  -6.1624553605188565E-002  -6.2091206701411342E-002  -6.2542530975837174E-002  -6.2971541419964236E-002  -6.3371205730610516E-002  -6.3743777221690417E-002  -6.4104971570487626E-002  -6.4477627160912057E-002  -6.4871520923008449E-002  -6.5284537812064891E-002  -6.5711650338342045E-002  -6.6147863566723517E-002  -6.6586498994330959E-002  -6.7020259621760739E-002  -6.7449634221830104E-002  -6.7884223511822425E-002  -6.8333040470780385E-002  -6.8798544471923379E-002  -6.9285652092261590E-002  -6.9801033021395370E-002  -7.0338696724759023E-002  -7.0885501572399756E-002  -7.1432543165280998E-002  -7.1976824271744039E-002  -7.2519049395973492E-002  -7.3060440499683896E-002  -7.3597088735238028E-002  -7.4120281404568805E-002  -7.4623819848602196E-002  -7.5110541109993115E-002  -7.5594301567930774E-002  -7.6085232030359495E-002  -7.6580901482700484E-002  -7.7080019064615202E-002  -7.7576216782880292E-002  -7.8067021149316587E-002  -7.8559909628992036E-002  -7.9061211328733588E-002  -7.9572920299811237E-002  -8.0098975756078855E-002  -8.0636370171250069E-002  -8.1174401661186613E-002  -8.1706248135460624E-002  -8.2237823589796574E-002  -8.2778747945517248E-002  -8.3332055477366329E-002  -8.3886848014740806E-002  -8.4422988534414073E-002  -8.4929420058772978E-002  -8.5410950995422869E-002  -8.5878190225227802E-002  -8.6344108136766490E-002  -8.6822104093211908E-002  -8.7320141995848671E-002  -8.7840554243810209E-002  -8.8383093546445898E-002  -8.8948628388091575E-002  -8.9531975916283132E-002  -9.0121341066654120E-002  -9.0710911569391817E-002  -9.1301918920322633E-002  -9.1896103256489559E-002  -9.2495731068785489E-002  -9.3101903036999084E-002  -9.3712654844959539E-002  -9.4326752250338569E-002  -9.4944950219044866E-002  -9.5564856463304482E-002  -9.6180627981599098E-002  -9.6734223897976479E-002  -9.7290718131302342E-002  -9.7863119637246143E-002  -9.8457199837637843E-002  -9.9074847608651914E-002  -9.9714518062246363E-002 -0.10036956349337765      -0.10102529552511458      -0.10166842067285117      -0.10230221139458479      -0.10293923800480682      -0.10358851759058911      -0.10425320910971443      -0.10493301416258191      -0.10562212259211590      -0.10631473633419000      -0.10700866709242397      -0.10770354510400544      -0.10839980740087979      -0.10909358205833021      -0.10978024788085253      -0.11046486732520513      -0.11115741917154313      -0.11186041329960492      -0.11256249489572687      -0.11324713121337199      -0.11391240033594614      -0.11456721961926698      -0.11522065828890561      -0.11588084207153986      -0.11654613971334013      -0.11720896305657283      -0.11786488976510121      -0.11851084559817730      -0.11915589833789783      -0.11981623004363964      -0.12050144231484088      -0.12121573496395906      -0.12195712844096586      -0.12271425113548272      -0.12347425723079218      -0.12422940343717873      -0.12497515470989069      -0.12571347832570251      -0.12644450433983601      -0.12716778912871526      -0.12789050541067165      -0.12862162960283996      -0.12936402255079560      -0.13011405524302669      -0.13087019911222300      -0.13163579412278645      -0.13241198091370257      -0.13319239243478159      -0.13396811747784051      -0.13473868444115614      -0.13551042463463847      -0.13628749654682046      -0.13707078699123817      -0.13786314041795189      -0.13866821790354653      -0.13948120567419320      -0.14028989433737882      -0.14109125606826428      -0.14189317346381297      -0.14270106219177212      -0.14351095761485344      -0.14431395693227411      -0.14510647766996682      -0.14588978549286105      -0.14666404594045132      -0.14743339998842406      -0.14820217262492816      -0.14897407023071188      -0.14975499252879054      -0.15055160225167272      -0.15137152555880404      -0.15221782780583029      -0.15308551714569790      -0.15396822713883901      -0.15486031468637765      -0.15575516185813262      -0.15664927070992074      -0.15754405438249397      -0.15844417321474299      -0.15935067496304028      -0.16025755956838819      -0.16115486673590565      -0.16203959759882963      -0.16291781745328501      -0.16379437115139678      -0.16467200837139828      -0.16555156950596248      -0.16643362523732558      -0.16732235413304383      -0.16821976510391295      -0.16912181543812091      -0.17002574881049570      -0.17093540869003501      -0.17185672286978732      -0.17279372450348734      -0.17374849328131095      -0.17471569232035367      -0.17569049164598974      -0.17666837954814638      -0.17764339541724478      -0.17861350398883535      -0.17958700518255127      -0.18057425468381802      -0.18157351594807419      -0.18257531821994694      -0.18356862433181223      -0.18454450834219616      -0.18550463776836279      -0.18645791292271419      -0.18740689994086457      -0.18834618979351536      -0.18926927656524284      -0.19018076105662501      -0.19109760357178410      -0.19203736684671890      -0.19300693766714672      -0.19399949497032473      -0.19499817156525337      -0.19598221992589340      -0.19693533181481387      -0.19785621698043460      -0.19875963237639085      -0.19967109645033326      -0.20060755442595921      -0.20156715437665215      -0.20253881582721675      -0.20351037337140862      -0.20447297903028733      -0.20542625252935348      -0.20637418784390524      -0.20732600164184839      -0.20829443566991451      -0.20928297318296474      -0.21029023820544801      -0.21131571156807624      -0.21235708451351262      -0.21340921380295211      -0.21446620997665461      -0.21552421317582818      -0.21658428662461324      -0.21765225506888097      -0.21873195059961675      -0.21982153854380732      -0.22091816784252610      -0.22202114138037751      -0.22312671224637068      -0.22423462631792301      -0.22534719978824894      -0.22646209637991382      -0.22758201942076980      -0.22871410736574205      -0.22985711392497313      -0.23100294945709754      -0.23214416579842001      -0.23328114738135422      -0.23441321220651259      -0.23553112393935174      -0.23662808241150132      -0.23770322320233092      -0.23875398435144018      -0.23978067154192861      -0.24079506239349388      -0.24181680318018584      -0.24285918342134860      -0.24392033785360820      -0.24498934726506710      -0.24605541672177675      -0.24711721821780436      -0.24818003402896335      -0.24924433684174754      -0.25030710646710114      -0.25136569469656705      -0.25242144120500543      -0.25347867512462419      -0.25453640789657078      -0.25559173497795018      -0.25664928386618752      -0.25771879556326049      -0.25880430506232310      -0.25990481895236395      -0.26102073409143228      -0.26215670558235860      -0.26331156928254362      -0.26447320037819266      -0.26563030863063186      -0.26677963583906822      -0.26792120922109791      -0.26905656496453850      -0.27019207905197062      -0.27133311277168382      -0.27247998016540187      -0.27363045676800696      -0.27478461332097021      -0.27594153041492020      -0.27710287771893699      -0.27827345225373423      -0.27945476030888061      -0.28064313594383283      -0.28183263760686300      -0.28301724550907864      -0.28419526144015750      -0.28536615764192574      -0.28653176531952868      -0.28770472879127401      -0.28889818097697617      -0.29011427851631810      -0.29134646558130817      -0.29258969299714649      -0.29384464623002221      -0.29511590273642196      -0.29640140343075044      -0.29768925756730930      -0.29897055410827816      -0.30024561116284371      -0.30152091574850759      -0.30280091209476750      -0.30408444136988050      -0.30537011782941659      -0.30666033338366566      -0.30795841326400447      -0.30926195337749429      -0.31056473399720241      -0.31186935666652660      -0.31318405704832403      -0.31450755472548453      -0.31582722014018394      -0.31712889175381809      -0.31840698264946349      -0.31967032534819234      -0.32093873566340236      -0.32222965899339828      -0.32354807728479118      -0.32488896109077464      -0.32624326509689344      -0.32760068877014409      -0.32895467116535215      -0.33030216454692685      -0.33164778603561212      -0.33300006251717218      -0.33436113367876991      -0.33572668723286320      -0.33709177454466432      -0.33845566681282008      -0.33981923707066902      -0.34118027853438282      -0.34253360565116298      -0.34387429988843615      -0.34520418231251571      -0.34652710979502488      -0.34784426034636029      -0.34916006748853601      -0.35048431093012294      -0.35183128935827496      -0.35320565611963139      -0.35459972342857221      -0.35600048417993346      -0.35739702781584060      -0.35878787080985791      -0.36017479939889341      -0.36155402924033797      -0.36292652211931303      -0.36430272910960787      -0.36569021592617579      -0.36708678027951347      -0.36848894156493056      -0.36989923556394216      -0.37132306597887410      -0.37276462900661489      -0.37422210738998335      -0.37568156089905791      -0.37712608285141441      -0.37855204047893198      -0.37996816787494619      -0.38138513937013530      -0.38281343317852251      -0.38425369081062977      -0.38569632896902201      -0.38713155885276218      -0.38855237459450215      -0.38995504881460136      -0.39134114687312921      -0.39271903517848289      -0.39409663194355671      -0.39548091354872433      -0.39687809139746627      -0.39828602528758805      -0.39970288478415000      -0.40113180783557911      -0.40257619468016115      -0.40403291914355710      -0.40549430464562819      -0.40695404575907540      -0.40840923346174113      -0.40986249440578432      -0.41132122699286322      -0.41278731986421802      -0.41425408351666254      -0.41571409694973610      -0.41717048223557557      -0.41863579955366925      -0.42012128566085444      -0.42163505888068759      -0.42318114435849169      -0.42475645525554689      -0.42635661837581862      -0.42797843949206449      -0.42961629289647463      -0.43126187983230319      -0.43290375625065908      -0.43453029897176410      -0.43613931666477407      -0.43773911843999486      -0.43934110874484461      -0.44094966158219778      -0.44255513378019351      -0.44414102878943212      -0.44570495070438654      -0.44725931241923522      -0.44881594619266152      -0.45038058184919105      -0.45195635875423235      -0.45354446458210873      -0.45514748816978817      -0.45676543342357062      -0.45839282922706326      -0.46002546866320471      -0.46166187481579707      -0.46330114249330551      -0.46494281934616644      -0.46658146645028153      -0.46821153735289628      -0.46983073695854521      -0.47143903856755093      -0.47304011214148789      -0.47463747137105750      -0.47622776549342721      -0.47780316133708928      -0.47936107937665828      -0.48090663596355981      -0.48244658481896829      -0.48398317919460637      -0.48551691285415655      -0.48704858764068587      -0.48857029371894634      -0.49008186631328954      -0.49159025609089502      -0.49309804835549054      -0.49460133733431094      -0.49610042242068952      -0.49759662020088241      -0.49908867750272318      -0.50058184397709660      -0.50208608049166759      -0.50360632786216486      -0.50513730768331644      -0.50666939788527887      -0.50819833526460734      -0.50972718222353475      -0.51125898786145585      -0.51278439469168779      -0.51431241679548467      -0.51583722276047272      -0.51734938067948089      -0.51883969239053918      -0.52030688600585917      -0.52175998395632939      -0.52321922438532220      -0.52470670528209051      -0.52622823432418964      -0.52777129762556607      -0.52931448632193157      -0.53083627132469680      -0.53232902052018194      -0.53379974057149215      -0.53526038429174827      -0.53672075320918944      -0.53818942036902229      -0.53967111620994190      -0.54116804211145442      -0.54268272091651304      -0.54421832192971409      -0.54577577584237302      -0.54735196594764579      -0.54894303273212786      -0.55054280709970371      -0.55214301393223153      -0.55374151837756802      -0.55534782433873120      -0.55697937292236965      -0.55864694041084639      -0.56034495268613926      -0.56206032435698694      -0.56378474117837785      -0.56551281452642010      -0.56723931164804831      -0.56895932754159140      -0.57066384831223937      -0.57234804097562397      -0.57401731742379802      -0.57567871793224756      -0.57733657442595621      -0.57899695791028305      -0.58066591523836819      -0.58234331554446495      -0.58401935513593173      -0.58568264200009101      -0.58732719927924537      -0.58894991822070708      -0.59054585985566388      -0.59211529794720930      -0.59366362443831255      -0.59519218779391891      -0.59669662131539480      -0.59817670426755432      -0.59964228043195855      -0.60110880684201129      -0.60258718868403105      -0.60408257145103961      -0.60560204619631153      -0.60715083883875753      -0.60873098543069148      -0.61034417629547166      -0.61198552327456390      -0.61364506343131031      -0.61530970610109847      -0.61696485633094622      -0.61860091511618065      -0.62022131317467555      -0.62183910471492310      -0.62346676341139418      -0.62510642717097153      -0.62674643265134200      -0.62837115945883837      -0.62997536791872755      -0.63156385383637981      -0.63313975490630414      -0.63469831400696797      -0.63623564666601562      -0.63776553361858590      -0.63931536042941195      -0.64091024814965569      -0.64255891567764245      -0.64425203109041951      -0.64596971382684965      -0.64769109575108952      -0.64940847408252333      -0.65113040060643401      -0.65287209047553418      -0.65464892423268894      -0.65646618247254451      -0.65831721572353641      -0.66019397218964437      -0.66209600894357490      -0.66402974461274877      -0.66599480831408120      -0.66797515241555039      -0.66994645192822033      -0.67188825435258848      -0.67379337246109383      -0.67566976602373718      -0.67752862666042635      -0.67937508094236287      -0.68120889144545693      -0.68303128208902464      -0.68484343982303975      -0.68664301062692523      -0.68843186124488331      -0.69021751475554327      -0.69200576275541159      -0.69379640795589881      -0.69558141989684108      -0.69735457753978114      -0.69911791341218976      -0.70088451730271262      -0.70267073734764063      -0.70448160014811334      -0.70631141622742100      -0.70815229892507281      -0.70999347809283764      -0.71181641263835349      -0.71360006769809092      -0.71533079453078308      -0.71701230330510435      -0.71865798797464631      -0.72027790026645300      -0.72187884941700986      -0.72347082840523169      -0.72506249849634463      -0.72666148985482448      -0.72827986000040945      -0.72993004992153632      -0.73162001184437908      -0.73335394946906107      -0.73513131414576627      -0.73695087874110454      -0.73881518037025817      -0.74072456601671754      -0.74266947151420137      -0.74463226272447480      -0.74659624931219604     
