  -1.0004146635532379E-002 ,  -1.0004146635532379E-002
  -9.9991244954874894E-003 ,  -1.0009414573032531E-002
  -9.9921481441935661E-003 ,  -1.0025651991610034E-002
  -1.0009860185968346E-002 ,  -1.0057231937807947E-002
  -1.0032370380913265E-002 ,  -1.0080956761462121E-002
  -1.0066545123168538E-002 ,  -1.0080852617649438E-002
  -1.0118999368115656E-002 ,  -1.0056010676653513E-002
  -1.0200174519402605E-002 ,  -1.0025110690178154E-002
  -1.0308768506946725E-002 ,  -9.9705592990377637E-003
  -1.0438993792404127E-002 ,  -9.8864628869946292E-003
  -1.0628709503749167E-002 ,  -9.8076112837582313E-003
  -1.0810109357872050E-002 ,  -9.7138897625978129E-003
  -1.1025629553555663E-002 ,  -9.6262969349872936E-003
  -1.1298368589745826E-002 ,  -9.5779202147645553E-003
  -1.1553927593223072E-002 ,  -9.4961993959726595E-003
  -1.1814999769476208E-002 ,  -9.4242576956370411E-003
  -1.2067317859541606E-002 ,  -9.3315282903576602E-003
  -1.2385821825699757E-002 ,  -9.2111744013927705E-003
  -1.2639706995406501E-002 ,  -9.1032771060626481E-003
  -1.2936552923704792E-002 ,  -8.9271134961431842E-003
  -1.3244725223844719E-002 ,  -8.7255414176353029E-003
  -1.3534691075202259E-002 ,  -8.5151608950993114E-003
  -1.3803573822046281E-002 ,  -8.3126373532364482E-003
  -1.4100313042914913E-002 ,  -8.1124767731435409E-003
  -1.4457741480344186E-002 ,  -7.9333767035972003E-003
  -1.4825496980989401E-002 ,  -7.7890158821150779E-003
  -1.5201507798837961E-002 ,  -7.7046216831796258E-003
  -1.5670634487466219E-002 ,  -7.6065863986810997E-003
  -1.6115489155187485E-002 ,  -7.5650477192183386E-003
  -1.6662964894713018E-002 ,  -7.4931628049982281E-003
  -1.7202407990882785E-002 ,  -7.4861161291226771E-003
  -1.7795004552444846E-002 ,  -7.4498949889481667E-003
  -1.8406422282047852E-002 ,  -7.3863657530135324E-003
  -1.9040648793471664E-002 ,  -7.3508004069949683E-003
  -1.9735206225042452E-002 ,  -7.2532801704540345E-003
  -2.0411203884264335E-002 ,  -7.1353600714373876E-003
  -2.1131715550141858E-002 ,  -7.0317365949720233E-003
  -2.1877236970798502E-002 ,  -6.9289266544109249E-003
  -2.2693939798268406E-002 ,  -6.8171594331681157E-003
  -2.3486008899937124E-002 ,  -6.7439021724739539E-003
  -2.4355394137698015E-002 ,  -6.5460024568875161E-003
  -2.5170645409704876E-002 ,  -6.4190153140010310E-003
  -2.5992092475210869E-002 ,  -6.2667937736324278E-003
  -2.6806639612495343E-002 ,  -6.1659972927175883E-003
  -2.7627515835717160E-002 ,  -6.1362939985797425E-003
  -2.8414166003284499E-002 ,  -6.1024806399966663E-003
  -2.9178096353405965E-002 ,  -6.0680733942544427E-003
  -2.9886928910851745E-002 ,  -6.0907830776695173E-003
  -3.0651772753642923E-002 ,  -6.0881234672376773E-003
  -3.1371422097864442E-002 ,  -6.0964656999669140E-003
  -3.2089473746068652E-002 ,  -6.0257375595896721E-003
  -3.2850013777320539E-002 ,  -5.9534169324990298E-003
  -3.3649740280818609E-002 ,  -5.8571498300258353E-003
  -3.4443788056950989E-002 ,  -5.6990064180412556E-003
  -3.5249695920992911E-002 ,  -5.5230029433704824E-003
  -3.6123062020109037E-002 ,  -5.3091448872400653E-003
  -3.7036566347852386E-002 ,  -5.0560423691432856E-003
  -3.7980467620798347E-002 ,  -4.8198401467551130E-003
  -3.8875040683634156E-002 ,  -4.6208195437449327E-003
  -3.9812053672897953E-002 ,  -4.4833962847776335E-003
  -4.0753354930189736E-002 ,  -4.3981309507416426E-003
  -4.1699137932108069E-002 ,  -4.4265976514762358E-003
  -4.2552829336088387E-002 ,  -4.5948557881382102E-003
