  -1.0004146635532379E-002  -1.0032186985431759E-002  -1.0141531253107610E-002  -1.0361650403094570E-002  -1.0707079796271529E-002  -1.1181197834252116E-002  -1.1781725510618119E-002  -1.2504490219793258E-002  -1.3344620560034368E-002  -1.4297787889450742E-002  -1.5360914732226156E-002  -1.6530734646194485E-002  -1.7804449671720717E-002  -1.9179520353259007E-002  -2.0653668968459875E-002  -2.2227279830683750E-002  -2.3902846482840787E-002  -2.5679952560322308E-002  -2.7554027682901248E-002  -2.9519326700078948E-002  -3.1571234538579802E-002  -3.3706775648147141E-002  -3.5924011128963422E-002  -3.8221481642793174E-002  -4.0597904986181738E-002  -4.3052475567058136E-002  -4.5585925636315083E-002  -4.8199639525343570E-002  -5.0893211138114944E-002  -5.3665925256681887E-002  -5.6517443051755031E-002  -5.9447005976663317E-002  -6.2455000137222064E-002  -6.5544295159340515E-002  -6.8719978013025221E-002  -7.1987354424505309E-002  -7.5347331361379555E-002  -7.8796541519851299E-002  -8.2334254047644898E-002  -8.5966332076161986E-002  -8.9699737814679159E-002  -9.3537576185645302E-002  -9.7481404163524896E-002 -0.10153455837905853      -0.10570067268668804      -0.10998386952114282      -0.11438418830063667      -0.11889728716396603      -0.12351699607957284      -0.12823803201702710      -0.13305642660805547      -0.13796901961944236      -0.14297451754770304      -0.14807417804004930      -0.15326928578684859      -0.15855710035694273      -0.16393421558729745      -0.16940121444753647      -0.17496135836922086      -0.18061974189229818      -0.18638146157952190      -0.19224847410725809      -0.19821932952640173      -0.20429228248189552      -0.21046632358259101      -0.21673950797515951      -0.22310920049811880      -0.22957424695502579      -0.23613466182087997      -0.24279144444293163      -0.24954839448379385      -0.25640870699747698      -0.26337348561925783      -0.27043893859123347      -0.27759840391900420      -0.28484322611536317      -0.29216361321308987      -0.29955208954970908      -0.30700573601505993      -0.31452727052274010      -0.32211829772546424      -0.32977514387795148      -0.33749437290854944      -0.34527648804085326      -0.35312183604456338      -0.36102698284727353      -0.36898674589325098      -0.37699615524684410      -0.38505093108112859      -0.39314800026796748      -0.40128656481373692      -0.40946937305659536      -0.41770220439254213      -0.42598885032007455      -0.43432996429890713      -0.44272531004392512      -0.45117260610921500      -0.45966676215118707      -0.46820372427758578      -0.47678161692006066      -0.48539683509007869      -0.49404409779442304      -0.50272034031003165      -0.51142694839794256      -0.52016840693902233      -0.52894876832177584      -0.53777048143803097      -0.54663404627847567      -0.55553779315165996      -0.56448129829752069      -0.57346699963656933      -0.58249867675502465      -0.59157852230882058      -0.60070648463212994      -0.60988211491187982      -0.61910441417142037      -0.62837005868315488      -0.63767235525805810      -0.64700297236926196      -0.65635483757823376      -0.66572173453236516      -0.67509887250331957      -0.68448335385177850      -0.69387266627288058      -0.70326458002398273      -0.71265913484740195      -0.72205845448007866      -0.73146464570240999      -0.74087996652104005      -0.75030562714412863      -0.75974089599816130      -0.76918633715305684      -0.77864556606020019      -0.78812359233543072      -0.79762520003798454      -0.80715462731673782      -0.81671408266556189      -0.82630305260477821      -0.83591922404030627      -0.84555909176303923      -0.85521808836076829      -0.86489154057831774      -0.87457754961668910      -0.88427686311028242      -0.89399063423052449      -0.90371929605284917      -0.91346352655269547      -0.92322635033043632      -0.93301164896495137      -0.94282157742781425      -0.95265777560608600      -0.96252201434926010      -0.97241545622632797      -0.98233758905869062      -0.99228433866153354       -1.0022491124531452       -1.0122249707790580       -1.0222069516195875       -1.0321939156369344       -1.0421882397115154       -1.0521922780536579       -1.0622067310251564       -1.0722309230433951       -1.0822616393572317       -1.0922929200213687       -1.1023182999415644       -1.1123347763726732       -1.1223441285735272       -1.1323505788597288       -1.1423586150665013       -1.1523719069429486       -1.1623910669071353       -1.1724135239462325       -1.1824362040119931       -1.1924569801773492       -1.2024737687764431       -1.2124868616745565       -1.2225028467693664       -1.2325354179229033       -1.2426040811605521       -1.2527271669698223       -1.2629145933249208       -1.2731674539969036       -1.2834802940489169       -1.2938449825270029       -1.3042520481133908       -1.3146921103403324       -1.3251585647852286       -1.3356472854244865       -1.3461554502834090       -1.3566828591777633       -1.3672324090859675       -1.3778068999185931       -1.3884069811356532       -1.3990309888917369       -1.4096753349202586       -1.4203135844022641       -1.4309639589203844       -1.4416217013535080       -1.4522849068724029       -1.4629526771596528       -1.4736251120714912       -1.4843040772191682       -1.4949923720745799       -1.5056935116902987       -1.5164121620838771       -1.5271534016304313       -1.5379209139320957       -1.5487149400949602       -1.5595311554014273       -1.5703631389989694       -1.5812048384933555       -1.5920509232887414       -1.6028954920268788       -1.6137358487003595       -1.6245682288672008       -1.6353899211075067       -1.6461987969531737       -1.6569924741790896       -1.6677689898802686       -1.6785284844511119       -1.6892755524821657       -1.7000186804145816       -1.7107689816564025       -1.7215397672873665       -1.7323447084311132       -1.7431939107636976       -1.7540925258340911       -1.7650402100857863       -1.7760272211666803       -1.7870412979014922       -1.7980734151351643       -1.8091178434315052       -1.8201708837559534       -1.8312291176085083       -1.8422865850613932       -1.8533347167404850       -1.8643668617213531       -1.8753839657176994       -1.8863947187822434       -1.8974085459160552       -1.9084293217357813       -1.9194546449223762       -1.9304791950476372       -1.9414974997514693       -1.9525037405177139       -1.9634932701960381       -1.9744680325721744       -1.9854446189656632       -1.9964245774423683       -2.0074106232468507       -2.0184012116412657       -2.0293965073560449       -2.0404034768362216       -2.0514339087352251       -2.0624989118989943       -2.0736086509618334       -2.0847730493209120       -2.0959965559358786       -2.1072724960109346       -2.1185863270511107       -2.1299311156496050       -2.1413093448458342       -2.1527063145881371       -2.1640966800269821       -2.1754624744780124       -2.1867948890769799       -2.1980928047476094       -2.2093625120846436       -2.2206144939818873       -2.2318574356160346       -2.2430949102582574       -2.2543253185782808       -2.2655433875216611       -2.2767418673146067       -2.2879125766134458       -2.2990485253605577       -2.3101461064806292       -2.3212050305736538       -2.3322302233982684       -2.3432391290423373       -2.3542677756285602       -2.3653609380491685       -2.3765434853197669       -2.3878112521136119       -2.3991458741550451       -2.4105246193393910       -2.4219183818564702       -2.4332903670445272       -2.4446119619005438       -2.4558730485224309       -2.4670704769456067       -2.4782032304724337       -2.4892805692908784       -2.5003254877050463       -2.5113763617299290       -2.5224773541739220       -2.5336428615509496       -2.5448509405647157       -2.5560728778842341       -2.5672834719665674       -2.5784647474474549       -2.5896123354991740       -2.6007350600517181       -2.6118449802413246       -2.6229451941353346       -2.6340331550834186       -2.6451100965443644       -2.6561826061371789       -2.6672544908668452       -2.6783211447990021       -2.6893789571674955       -2.7004340129619311       -2.7114979064681455       -2.7225853285972375       -2.7337192386217417       -2.7449298916412719       -2.7562351781431778       -2.7676281047717319       -2.7790857939310651       -2.7905810623995353       -2.8020870344242574       -2.8135794269343841       -2.8250413230207903       -2.8364703732436918       -2.8478830540142863       -2.8593096358158276       -2.8707824800036610       -2.8823221642137198       -2.8939255567898825       -2.9055681855175219       -2.9172201804795890       -2.9288562214283664       -2.9404558360837179       -2.9520035906138165       -2.9634946317996600       -2.9749225877749677       -2.9862772802580850       -2.9975490737414945       -3.0087369210296373       -3.0198486792404764       -3.0308955775768207       -3.0418942212493518       -3.0528710359317368       -3.0638614026306898       -3.0749041733582461       -3.0860315630763404       -3.0972506589358324       -3.1085312740000450       -3.1198166062192514       -3.1310470848310374       -3.1422079171125628       -3.1533727626629768       -3.1646256952213818       -3.1759775147298632       -3.1874005901934490       -3.1988699613827873       -3.2103730781406905       -3.2219020183935898       -3.2334400007846447       -3.2449619926095639       -3.2564514430873395       -3.2679096943604256       -3.2793523238237414       -3.2907967663415492       -3.3022531704946183       -3.3137227669340388       -3.3251974354785183       -3.3366638408011489       -3.3481107236377321       -3.3595308323621271       -3.3709187454012954       -3.3822712689413308       -3.3935910433418148       -3.4048892063813274       -3.4161862310019511       -3.4275109462089310       -3.4388863288259164       -3.4503082961965301       -3.4617460130815849       -3.4731679026207325       -3.4845639684472198       -3.4959435376174444       -3.5073284184825035       -3.5187488608221789       -3.5302332171573680       -3.5417967616561294       -3.5534391822711568       -3.5651492096079127       -3.5769065410023018       -3.5886811690377352       -3.6004400017669553       -3.6121588030043950       -3.6238235686856313       -3.6354208388277933       -3.6469388030366803       -3.6583892643015434       -3.6698114201110346       -3.6812428679392695       -3.6927104857805824       -3.7042368621500263       -3.7158373342818107       -3.7275169218323700       -3.7392701364914842       -3.7510789373494626       -3.7629136309875424       -3.7747425852836596       -3.7865514550010708       -3.7983551777343663       -3.8101812107273347       -3.8220378665862227       -3.8339040852571209       -3.8457443791053287       -3.8575255066455068       -3.8692254180720504       -3.8808363853242756       -3.8923612082139760       -3.9038109618080004       -3.9152111067553683       -3.9266053448909126       -3.9380475562520059       -3.9495827527935998       -3.9612277150058968       -3.9729678509895985       -3.9847728379346714       -3.9966119485772778       -4.0084541654652339       -4.0202658714023114       -4.0320167932048223       -4.0436817549199935       -4.0552426752228161       -4.0667111039259662       -4.0781507212998331       -4.0896304074118168       -4.1011745615517476       -4.1127704949908441       -4.1243883175671314       -4.1359921323630280       -4.1475481689533433       -4.1590415958620861       -4.1704874295192029       -4.1819180353749541       -4.1933768595522070       -4.2049013539318407       -4.2165048302800621       -4.2281924077400603       -4.2399851684402527       -4.2519164116000905       -4.2640010389061356       -4.2761960761725346       -4.2883877075329844       -4.3004528381124247       -4.3123287013362708       -4.3240101207119555       -4.3355146657074233       -4.3468625681084134       -4.3580732875097850       -4.3691701225111368       -4.3801874962519722       -4.3911584519000533       -4.4020872142234024       -4.4129493903807520       -4.4237192921214108       -4.4343908729168380       -4.4449845461159789       -4.4555284103092232       -4.4660350744787527       -4.4765324449395880       -4.4871055391236094       -4.4978515915617736       -4.5087973866608522       -4.5198906077567971       -4.5310334507064436       -4.5421289155511095       -4.5531337340950264       -4.5640742817684945       -4.5750180932688860       -4.5860301985034182       -4.5971556126971453       -4.6084067363928884       -4.6197733795719396       -4.6312756053037534       -4.6429759369785870       -4.6549152705392629       -4.6671006974791851       -4.6795156268421572       -4.6921182962108672       -4.7048513590295604       -4.7176430279482879       -4.7303890080727182       -4.7430007732782560       -4.7554075842502881       -4.7675480118209173       -4.7793895528412786       -4.7907322750466825       -4.8014649242190597       -4.8116666579174128       -4.8215778507310025       -4.8313881304026216       -4.8411730528561971       -4.8509737827779871       -4.8608464272820742       -4.8708372274171401       -4.8809513670297031       -4.8911726027347884       -4.9015012071091393       -4.9119499298037299       -4.9225181358026617       -4.9331751623574043       -4.9438575924546218       -4.9545025476294962       -4.9650541625251856       -4.9754945439236833       -4.9858676960000805       -4.9962698903902476       -5.0067929997042153       -5.0174779615414984       -5.0283048888229791       -5.0392251038037417       -5.0501999895008183       -5.0612082332393218       -5.0722316656390811       -5.0832518168337781       -5.0942600426932660       -5.1052604002610371       -5.1162640208110250       -5.1272622669626866       -5.1382055695263142       -5.1490229137198034       -5.1596272305344764       -5.1699617240070816       -5.1800515128642299       -5.1900181596443202       -5.2000402175436511       -5.2103034312157170       -5.2209524261738700       -5.2320427869730546       -5.2435495997984169       -5.2553525118445075       -5.2672039758262255       -5.2788447049112275       -5.2901919998014995       -5.3013692960524041       -5.3125679629436950       -5.3237901401859515       -5.3348320972809544       -5.3455428342233686       -5.3558213601182763       -5.3655876796408144       -5.3749565463534177       -5.3846036691080714       -5.3952379569647260       -5.4068342463507975       -5.4190597101007185       -5.4316498372790738       -5.4445092235135757       -5.4576044105695818       -5.4707744769303837       -5.4837292128098740       -5.4962708728972558       -5.5082315899968100       -5.5193970109438588       -5.5297505077801095       -5.5397659635833776       -5.5503185531606789       -5.5617622543325043       -5.5738281177743172       -5.5861576099573869       -5.5984444090910142       -5.6104082525408545       -5.6218472452173955       -5.6326389529754772       -5.6428378739797358       -5.6528504726446869       -5.6632884311797671       -5.6744438818863152       -5.6861886239195840       -5.6982588383979635       -5.7103862748088137       -5.7223394906447238       -5.7339742471570130       -5.7452938789100649       -5.7565073654701289       -5.7679474593131648       -5.7798170783866860       -5.7920721651740168       -5.8045257774643053       -5.8169625130446123       -5.8291987912403878       -5.8411159118433487       -5.8527147227747234       -5.8641516366888222       -5.8756606616476486       -5.8873958231428656       -5.8993532755624667       -5.9114292370172450       -5.9234833569870995       -5.9353467055297608       -5.9468482296025202       -5.9579027089340961       -5.9685931539184702       -5.9791500849481070       -5.9898060999508269       -6.0006660986011351       -6.0117106870954293       -6.0228756820590466       -6.0340954072214918       -6.0453138610581991       -6.0565236321203395       -6.0677678889256370       -6.0790992432104041       -6.0905464377359486       -6.1021492767687366       -6.1138711520692377       -6.1256392497642258       -6.1374064143862403       -6.1491863651507348       -6.1610344488497653       -6.1730008808468364       -6.1850932555658416       -6.1972704745938056       -6.2094684137493461       -6.2216268905981105       -6.2337034015134147       -6.2456875516449779       -6.2576050607535985       -6.2694886186989649       -6.2813443224068877       -6.2931445698327009       -6.3048440388415870       -6.3164064821034405       -6.3278213995983164       -6.3390996883290720       -6.3502445342017344       -6.3612347155965150       -6.3720685470286655       -6.3828026706066003       -6.3935218682038233       -6.4042994709685672       -6.4151842827147085       -6.4262118763726122       -6.4373955512525125       -6.4487238406381140       -6.4601810906340562       -6.4717310159129386       -6.4833238340179715       -6.4949247094868312       -6.5065320539785105       -6.5181626963813821       -6.5298262819852324       -6.5415276076574340       -6.5532712946462279       -6.5650534978193464       -6.5768707583974315       -6.5887473311095901       -6.6007332696738885       -6.6128630093139895       -6.6251476961064846       -6.6375955589690570       -6.6502170818462467       -6.6630147956374417       -6.6759606433578353       -6.6889595785375660       -6.7018627714762644       -6.7145583579373289       -6.7270089249146432       -6.7392197806472449       -6.7511999331297137       -6.7629417920892250       -6.7744277341298638       -6.7856460868740882       -6.7966071200678124       -6.8073656628151520       -6.8180254918184557       -6.8287072357826917       -6.8395113887301866       -6.8505109745198656       -6.8617632271262536       -6.8733167215663054       -6.8851989960119866       -6.8973897326052578       -6.9097981390073073       -6.9223272410028436       -6.9348642353787593       -6.9473196345544803       -6.9596232655755843       -6.9717380660988981       -6.9836861073253624       -6.9955279643324557       -7.0072995785251084       -7.0189910762829504       -7.0305783629233565       -7.0420542770968133       -7.0534388639709213       -7.0647722110840467       -7.0760961097261204       -7.0874474687056344       -7.0988620971579239       -7.1103665618284673       -7.1219565593987086       -7.1335913430481090       -7.1452217692677387       -7.1568271397013126       -7.1684223103588245       -7.1800337496116029       -7.1916743720611205       -7.2033342496642252       -7.2149893420379820       -7.2266280972224344       -7.2382778375102355       -7.2499928921218304       -7.2618004789390964       -7.2736657334799606       -7.2855286810475226       -7.2973512666816154       -7.3091183284387053       -7.3208393610005835       -7.3325323971298353       -7.3441888695907975       -7.3557985818609515       -7.3673724986941753       -7.3789247004979259       -7.3904777549577778       -7.4020885977132691       -7.4138443492188211       -7.4258165960954203       -7.4380233455611835       -7.4504377184764614       -7.4630143887831224       -7.4756951487451726       -7.4883843777131407       -7.5009448407669828       -7.5132648325580318       -7.5253213293052132       -7.5371587199644789       -7.5488317730290984       -7.5603723605398336       -7.5717948404606830       -7.5831279358341090       -7.5944351704520416       -7.6057975572125969       -7.6172775820043697       -7.6289024238223702       -7.6406731323545598       -7.6525745828042764       -7.6645652168782856       -7.6765645028851290       -7.6884621241922861       -7.7001451153389597       -7.7115284095002652       -7.7225883803255275       -7.7334135442954377       -7.7442173489549715       -7.7551983022347279       -7.7664020919979331       -7.7777628024437444       -7.7892050088367091       -7.8007178892605156       -7.8123317705197879       -7.8240471874987731       -7.8358224326980146       -7.8476043611561552       -7.8593590551409633       -7.8710820490379190       -7.8827762043906926       -7.8944295546047067       -7.9060089692344864       -7.9174787315172930       -7.9288293548747841       -7.9400908089467137       -7.9513183122865971       -7.9625603869357429       -7.9738397127949279       -7.9851610073920769       -7.9965181176218740       -8.0078966458577412       -8.0192763338270545       -8.0306326327498514       -8.0419605671823735       -8.0533132259120919       -8.0648047620336456       -8.0765595793675367       -8.0886507063308350       -8.1010610311894453       -8.1137007045408822       -8.1264683681122509       -8.1392849465637802       -8.1520974639458164       -8.1648659132030375       -8.1775532642880577       -8.1901291614390157       -8.2025756094244517       -8.2148911852566417       -8.2270849368655501       -8.2391623672674932       -8.2511127075858113       -8.2629068970345845       -8.2745192046560430       -8.2859728143900764       -8.2973698213766767       -8.3088477887421721       -8.3204886615454878       -8.3322789144280005       -8.3441270225582329       -8.3559117473073279       -8.3675627541951680       -8.3790783712599275       -8.3904603627074454       -8.4017091765962668       -8.4128422350002978       -8.4238820824703673       -8.4347900250472829       -8.4454674551762299       -8.4558295543035573       -8.4658585427340576       -8.4756608968456053       -8.4854375406551092       -8.4953559893280381       -8.5055038218761485       -8.5158975375541992       -8.5264979484022376       -8.5372376037996283       -8.5480533690808809       -8.5589087220853699       -8.5698020190232231       -8.5807672861951509       -8.5918637119223398       -8.6031551533139421       -8.6146771116239691       -8.6264122118213393       -8.6382975249021676       -8.6502569271172582       -8.6622467433754693       -8.6742806253598719       -8.6864118966828769       -8.6986811512008053       -8.7110798435588652       -8.7235551194837306       -8.7360328320975338       -8.7484392129015962       -8.7607142772036237       -8.7728189220458059       -8.7847361984618804       -8.7964753668025182       -8.8080764342332980       -8.8195631373906345       -8.8309261716206819       -8.8421587955908976       -8.8532918621103054       -8.8644027853697445       -8.8755900703073340       -8.8869391420233814       -8.8985015365408628       -8.9102883015716507       -8.9222718972564046       -8.9344098067852205       -8.9466726759018655       -8.9590350031288022       -8.9714701278312692       -8.9839475496156069       -8.9964142383791277       -9.0087977778351345       -9.0210330084543990       -9.0330981692627716       -9.0450344927851578       -9.0569273338359171       -9.0688651356691388       -9.0808944565452077       -9.0930030720893011       -9.1051385622844769       -9.1172388943053857       -9.1292460145512706       -9.1410945642485046       -9.1527058348032551       -9.1640386655976638       -9.1751734503638538       -9.1862706354284374       -9.1974367756446860       -9.2087144787458968       -9.2201237641323832       -9.2316780133025080       -9.2433841535943593       -9.2552372745921527       -9.2672205504754590       -9.2793069428039097       -9.2914605698919015       -9.3036407956704021       -9.3158066266975634       -9.3279215777507378       -9.3399557765040946       -9.3518741601078421       -9.3636326713489382       -9.3751902853248872       -9.3865184702388174       -9.3976289999743834       -9.4086355874124230       -9.4197486070233349       -9.4311278259655733       -9.4427900609268072       -9.4546691279038271       -9.4666877251259471       -9.4787860760229865       -9.4909238754382237       -9.5030697909780404       -9.5151906353226678       -9.5272518343025983       -9.5392268513758740       -9.5511012419657231       -9.5628786722314505       -9.5745816849690186       -9.5862270847348086       -9.5978007159429755       -9.6092753444340495       -9.6206277654172858       -9.6318517069611449       -9.6429823989825820       -9.6540715396621053       -9.6651476109980123       -9.6762272832918299       -9.6873508943052542       -9.6985731043543257       -9.7099266831824043       -9.7214258030210665       -9.7330751893450618       -9.7448695725388514       -9.7568008606954368       -9.7688662454127702       -9.7810610925202113       -9.7933661463796327       -9.8057353122929314       -9.8180979289623860       -9.8303752005983878       -9.8424935902394655       -9.8543900167746301       -9.8660261883488261       -9.8774475841630807       -9.8888273863647118       -9.9003386966505360       -9.9120190843604714       -9.9238193756007949       -9.9356726835230624       -9.9475180733686468       -9.9593028465514610       -9.9709798540573118       -9.9825285184971904       -9.9940155434915763       -10.005560056740695       -10.017213368366653       -10.028948017275059       -10.040758978363291       -10.052627646745981       -10.064549563063858       -10.076538764119899       -10.088617279949613       -10.100784117949786       -10.113001256141779       -10.125204661239472       -10.137320065114865       -10.149279085553294       -10.161038803270339       -10.172600991262717       -10.184021842138419       -10.195408097847514       -10.206883618285824       -10.218516109467178       -10.230245173987010       -10.241887583243626       -10.253286497265762       -10.264434705614194       -10.275434214675313       -10.286402127326928       -10.297369821857908       -10.308339310948703       -10.319332263232766       -10.330382010827597       -10.341526625697378       -10.352816696103808       -10.364290055104529       -10.375947603367894       -10.387765797918769       -10.399712791121615       -10.411745795185462       -10.423801402699599       -10.435797674748850       -10.447672676974801       -10.459459329064350       -10.471233576028986       -10.482997737819474       -10.494732852376758       -10.506440047455834       -10.518121574741516       -10.529776840853460       -10.541404631194567       -10.552997188432229       -10.564541208568636       -10.576034657783380       -10.587535943114217       -10.599135703053145       -10.610841702845688       -10.622598159647158       -10.634350490905797     
