  -1.0004146635532379E-002  -1.0008039340054800E-002  -1.0016645881074159E-002  -1.0029668932061248E-002  -1.0046568028738562E-002  -1.0066529860335984E-002  -1.0088495077780545E-002  -1.0111236346159010E-002  -1.0132474758500711E-002  -1.0149594510892144E-002  -1.0162940534719153E-002  -1.0176165104169278E-002  -1.0192402411826245E-002  -1.0209962638992810E-002  -1.0225798444935933E-002  -1.0242568004452762E-002  -1.0260336804078792E-002  -1.0276051535708708E-002  -1.0289371035598887E-002  -1.0301455994683590E-002  -1.0313107497749548E-002  -1.0323624288638159E-002  -1.0328698396434712E-002  -1.0326396277027382E-002  -1.0316022318013318E-002  -1.0295741470274743E-002  -1.0268603402458682E-002  -1.0241763061024801E-002  -1.0220367474001228E-002  -1.0206898209118347E-002  -1.0199022315557056E-002  -1.0189419091496534E-002  -1.0175903757641094E-002  -1.0164672388613604E-002  -1.0160628510233576E-002  -1.0161013660374829E-002  -1.0158972329025150E-002  -1.0150850035136976E-002  -1.0139306484551943E-002  -1.0129689500812855E-002  -1.0125266279078827E-002  -1.0127448895052002E-002  -1.0136136266174730E-002  -1.0148348496694569E-002  -1.0159824930940314E-002  -1.0165738892347958E-002  -1.0168041276337162E-002  -1.0172121425348712E-002  -1.0187223682785006E-002  -1.0220855522246327E-002  -1.0270320172182774E-002  -1.0328109836823387E-002  -1.0387732360372593E-002  -1.0444426930396366E-002  -1.0497833322368141E-002  -1.0546447316226927E-002  -1.0588354706447707E-002  -1.0624543599569363E-002  -1.0652526517159696E-002  -1.0673247298978285E-002  -1.0691985934860869E-002  -1.0705651823989975E-002  -1.0710294580486421E-002  -1.0710448918645086E-002  -1.0718430475426356E-002  -1.0745338198365784E-002  -1.0794685869308892E-002  -1.0859459901382873E-002  -1.0929515332083348E-002  -1.1001740439758016E-002  -1.1078563910169075E-002  -1.1159795440248650E-002  -1.1233007601712877E-002  -1.1284725164577389E-002  -1.1308577204971710E-002  -1.1307630728275644E-002  -1.1293617874442158E-002  -1.1277573363496817E-002  -1.1267792580015715E-002  -1.1271866289065346E-002  -1.1292419917488365E-002  -1.1330115113704041E-002  -1.1385495796492706E-002  -1.1458026042115413E-002  -1.1543795684861568E-002  -1.1634632476137285E-002  -1.1725018348820393E-002  -1.1814894493489891E-002  -1.1904677676878158E-002  -1.1990136320848421E-002  -1.2068568353131215E-002  -1.2137332174620524E-002  -1.2192913479535834E-002  -1.2237779841421256E-002  -1.2281418550158458E-002  -1.2329414505613251E-002  -1.2379780263518513E-002  -1.2432141102755411E-002  -1.2493404351741219E-002  -1.2579869378201439E-002  -1.2699185293034147E-002  -1.2836929502621231E-002  -1.2972763141840276E-002  -1.3096068990255314E-002  -1.3201542824809374E-002  -1.3281019620593110E-002  -1.3333123206246944E-002  -1.3366811446808511E-002  -1.3395239883089240E-002  -1.3431431959643726E-002  -1.3483228860535303E-002  -1.3549698391808416E-002  -1.3627470663218302E-002  -1.3716969268383629E-002  -1.3819431388979486E-002  -1.3932045887014102E-002  -1.4054818701506183E-002  -1.4188924509498142E-002  -1.4325591407001811E-002  -1.4444081409767599E-002  -1.4530352463651777E-002  -1.4595599614842596E-002  -1.4663489834762358E-002  -1.4749715680559801E-002  -1.4860730814874368E-002  -1.4996830031740217E-002  -1.5151428300986435E-002  -1.5309347262973587E-002  -1.5453914051770389E-002  -1.5575751905320148E-002  -1.5673251844336194E-002  -1.5751839877506481E-002  -1.5825281645937120E-002  -1.5907623828652906E-002  -1.6007793921458027E-002  -1.6124223091393854E-002  -1.6248932790048153E-002  -1.6378997421557882E-002  -1.6517385654179286E-002  -1.6664075260088142E-002  -1.6809914078365604E-002  -1.6942922031009132E-002  -1.7055537171987330E-002  -1.7153836575593568E-002  -1.7250302234544594E-002  -1.7347537443037984E-002  -1.7440098762345924E-002  -1.7515883145397450E-002  -1.7573357135141375E-002  -1.7627350728078098E-002  -1.7693534191985511E-002  -1.7779121611572257E-002  -1.7885924240787332E-002  -1.8010209331568335E-002  -1.8145415583057267E-002  -1.8293221705780429E-002  -1.8454431181418707E-002  -1.8622995942051811E-002  -1.8794808911382240E-002  -1.8972369811715840E-002  -1.9157872153547736E-002  -1.9347899824092036E-002  -1.9542236704406867E-002  -1.9739296928501480E-002  -1.9933757402992906E-002  -2.0119539763527629E-002  -2.0291686262450870E-002  -2.0447994158498375E-002  -2.0588641168319946E-002  -2.0720102368010761E-002  -2.0848176874348503E-002  -2.0977974502561180E-002  -2.1117002593459340E-002  -2.1270852457257003E-002  -2.1437653711648508E-002  -2.1614518298019185E-002  -2.1797659635406429E-002  -2.1982229969823786E-002  -2.2164661747123879E-002  -2.2343803818315057E-002  -2.2523237099583152E-002  -2.2705302604731033E-002  -2.2891601281425825E-002  -2.3080901214647048E-002  -2.3265149490082807E-002  -2.3429455104533418E-002  -2.3572026141446351E-002  -2.3706956042399051E-002  -2.3847044560593226E-002  -2.4003444318700631E-002  -2.4182770477585953E-002  -2.4379150232519450E-002  -2.4587752254892219E-002  -2.4809090588834518E-002  -2.5033534428763465E-002  -2.5246031645562460E-002  -2.5446955804254198E-002  -2.5639517934412433E-002  -2.5824237254173689E-002  -2.6006682850924119E-002  -2.6192783376363899E-002  -2.6385565522976714E-002  -2.6581114091081347E-002  -2.6777682317440252E-002  -2.6984122764472904E-002  -2.7209126993596042E-002  -2.7453737869457352E-002  -2.7714544078844029E-002  -2.7990694797347521E-002  -2.8283257991262741E-002  -2.8589012294078769E-002  -2.8899849732767085E-002  -2.9205472732746086E-002  -2.9496727823794550E-002  -2.9760428323696908E-002  -2.9983153892791454E-002  -3.0164955594895078E-002  -3.0326922584420171E-002  -3.0500749373015650E-002  -3.0698714152172360E-002  -3.0910367411458504E-002  -3.1133513515602937E-002  -3.1376145432000936E-002  -3.1640609570951460E-002  -3.1921749547934419E-002  -3.2201813434784489E-002  -3.2462779662549943E-002  -3.2697710073763209E-002  -3.2903104717712420E-002  -3.3079721088468940E-002  -3.3239489775765796E-002  -3.3404374883010957E-002  -3.3596261241705581E-002  -3.3823278066046625E-002  -3.4078884049711343E-002  -3.4353619206255813E-002  -3.4644789833414853E-002  -3.4951023225348522E-002  -3.5272240953069890E-002  -3.5606774585111321E-002  -3.5944762807032397E-002  -3.6273709010473013E-002  -3.6584646902558693E-002  -3.6874682543311096E-002  -3.7148425038221217E-002  -3.7419030921842199E-002  -3.7701928610938060E-002  -3.8007168309118704E-002  -3.8336791452904660E-002  -3.8685922828906399E-002  -3.9047970732588040E-002  -3.9417994566960712E-002  -3.9785614723825025E-002  -4.0138269362148864E-002  -4.0475762548614853E-002  -4.0812260696278739E-002  -4.1158368873611545E-002  -4.1515987257096328E-002  -4.1886958355702782E-002  -4.2272986328605246E-002  -4.2671052229550956E-002  -4.3068783703648549E-002  -4.3449507046955868E-002  -4.3802487524626323E-002  -4.4131153555100340E-002  -4.4453582037617428E-002  -4.4787674149433861E-002  -4.5134388408668992E-002  -4.5483489939861114E-002  -4.5830434702660433E-002  -4.6180010263212647E-002  -4.6536395433010996E-002  -4.6893663725611635E-002  -4.7244167099755333E-002  -4.7582253503031580E-002  -4.7905271368166052E-002  -4.8216143837131228E-002  -4.8523597095980191E-002  -4.8845086170799433E-002  -4.9196987360840945E-002  -4.9577324241851371E-002  -4.9971745655217732E-002  -5.0366960085350257E-002  -5.0756067001532568E-002  -5.1135969014661747E-002  -5.1503147041647233E-002  -5.1858286306284168E-002  -5.2207562914799256E-002  -5.2557869090433050E-002  -5.2912074722510541E-002  -5.3272290037390216E-002  -5.3643272082803409E-002  -5.4031128317732685E-002  -5.4439081011168254E-002  -5.4868847270892050E-002  -5.5317570113660557E-002  -5.5779857779047579E-002  -5.6251142334544368E-002  -5.6724402774357495E-002  -5.7191053970891755E-002  -5.7645445353186983E-002  -5.8088325422762419E-002  -5.8524147241137171E-002  -5.8955736626724903E-002  -5.9381850795173496E-002  -5.9803646467586610E-002  -6.0226723174640145E-002  -6.0650306553680519E-002  -6.1070474191060500E-002  -6.1493117552046457E-002  -6.1931843432676568E-002  -6.2398590113072139E-002  -6.2895206581485674E-002  -6.3409014521882245E-002  -6.3921603582990982E-002  -6.4422833259228374E-002  -6.4915016201193665E-002  -6.5407814832337499E-002  -6.5903657877580152E-002  -6.6399757829721254E-002  -6.6895355668217901E-002  -6.7393952671467403E-002  -6.7903210529443939E-002  -6.8427662913704362E-002  -6.8965761376591717E-002  -6.9506357297367066E-002  -7.0031926740314068E-002  -7.0532054026960556E-002  -7.1007073045948554E-002  -7.1468833683429961E-002  -7.1934757140382125E-002  -7.2416497584569278E-002  -7.2914488854773113E-002  -7.3425797470535167E-002  -7.3947241947114065E-002  -7.4472990862956931E-002  -7.4994081100190110E-002  -7.5501095777257582E-002  -7.5995863941477809E-002  -7.6493002000331781E-002  -7.7008845663424128E-002  -7.7551841338007549E-002  -7.8119727615946211E-002  -7.8704104396481400E-002  -7.9299787805473948E-002  -7.9908406900389237E-002  -8.0529542296474105E-002  -8.1155495129139721E-002  -8.1774607301176888E-002  -8.2373857070127621E-002  -8.2944470617414556E-002  -8.3488916063292520E-002  -8.4023836303266222E-002  -8.4568931945721695E-002  -8.5139095644857915E-002  -8.5737157921011165E-002  -8.6347481354931852E-002  -8.6944407928997797E-002  -8.7512132472345891E-002  -8.8054448444196645E-002  -8.8583983915105816E-002  -8.9110209032937038E-002  -8.9644350857727609E-002  -9.0196297817518700E-002  -9.0767907213221852E-002  -9.1353161338761105E-002  -9.1943098211604429E-002  -9.2529637558779562E-002  -9.3106542672285242E-002  -9.3675510018117594E-002  -9.4243844484762626E-002  -9.4816452902214743E-002  -9.5400104730888738E-002  -9.6004389500162005E-002  -9.6630885942615138E-002  -9.7273135096792210E-002  -9.7921985554306576E-002  -9.8567997220167181E-002  -9.9206904539089605E-002  -9.9846797542108762E-002 -0.10049901696129131      -0.10116839452319626      -0.10185532130789117      -0.10256189554171377      -0.10329337961404292      -0.10404284558331706      -0.10479190439282024      -0.10552028337085437      -0.10621740294980356      -0.10688678493080497      -0.10753860976353712      -0.10818412733565186      -0.10883751727064160      -0.10950878359839222      -0.11019799130820103      -0.11090360249530924      -0.11162556155000586      -0.11235947481473638      -0.11309760005508908      -0.11383111947288460      -0.11455005392752987      -0.11525116014230853      -0.11594113016651615      -0.11663098277171928      -0.11732565642963318      -0.11802583313782665      -0.11873713128064349      -0.11946552565749886      -0.12020781156024926      -0.12095040553378478      -0.12168075313159431      -0.12239659006881584      -0.12310600093422704      -0.12382305748529013      -0.12455687397756088      -0.12530528410205963      -0.12605771320387155      -0.12680438739558283      -0.12754324675777440      -0.12827736463368034      -0.12900490810724669      -0.12972058812509979      -0.13042463990512496      -0.13112135795645019      -0.13181503442256018      -0.13251040290014765      -0.13321040050507801      -0.13391756769918356      -0.13463804579610536      -0.13537815303503736      -0.13613995802683734      -0.13692520968652866      -0.13773469275767675      -0.13856264483568442      -0.13940146907638032      -0.14024459497979319      -0.14108507112378837      -0.14191576747202611      -0.14273148664922558      -0.14352859132825724      -0.14430848508607377      -0.14507620837414237      -0.14583966672242904      -0.14660643613074215      -0.14737659023590538      -0.14814214246500115      -0.14889793516324581      -0.14965076276010716      -0.15041212756254591      -0.15119453318673107      -0.15201218521209750      -0.15287352339210161      -0.15376576710919995      -0.15466335417418220      -0.15554555386923172      -0.15640177876744052      -0.15723551894484850      -0.15805823068814537      -0.15888147007206019      -0.15971462554559421      -0.16055958007329546      -0.16140875334962007      -0.16225240425308088      -0.16308352675736798      -0.16389701741796517      -0.16469258949759447      -0.16547390090012107      -0.16624709377740127      -0.16701716503660785      -0.16779157489481694      -0.16857940803340432      -0.16938684288023112      -0.17021600238459217      -0.17106729988598682      -0.17193890720234151      -0.17282035904208543      -0.17370201429487597      -0.17457890131756459      -0.17544483001609273      -0.17629889168459911      -0.17714706635624614      -0.17799760619644767      -0.17885337096465895      -0.17971426413055236      -0.18058568250640555      -0.18148033973984537      -0.18239910542873275      -0.18332552165589105      -0.18424504037281875      -0.18515234583359319      -0.18604824547780119      -0.18693337326875847      -0.18780856993376902      -0.18868065796963543      -0.18956093513945249      -0.19045651998217530      -0.19136723011373080      -0.19229066423580188      -0.19323032582333124      -0.19418903624410325      -0.19516309411816857      -0.19614597751548724      -0.19712695900875465      -0.19809361488139521      -0.19903507679735796      -0.19994694380587349      -0.20083578290351362      -0.20171525978801394      -0.20260160540465477      -0.20351122176146580      -0.20445300943413383      -0.20542576783941058      -0.20642528987192674      -0.20744108715735995      -0.20845358013973103      -0.20945193727337125      -0.21043473071502167      -0.21140091462185073      -0.21235572388429669      -0.21331675118397014      -0.21430300065584998      -0.21531689851348337      -0.21634300794465489      -0.21736598022121620      -0.21838214946142120      -0.21939811137771778      -0.22042076129682006      -0.22144725615269797      -0.22246688796417052      -0.22347398831584395      -0.22447225907732787      -0.22546787167394877      -0.22646300948505385      -0.22745605234384986      -0.22845004368652175      -0.22944867866491367      -0.23044558805296231      -0.23143591378452311      -0.23242363239497149      -0.23341809736849847      -0.23443150499177093      -0.23546967894195767      -0.23652283423648005      -0.23757710736683937      -0.23863134467693686      -0.23969309314785786      -0.24076827584019800      -0.24185076006787434      -0.24292729098500321      -0.24399310486394657      -0.24504946538920119      -0.24610361542855064      -0.24717080776064465      -0.24826545130581879      -0.24938675790723352      -0.25052164332642296      -0.25165910373618539      -0.25278821587560668      -0.25389847659148862      -0.25498942247059603      -0.25606744432795858      -0.25713743630848712      -0.25820029457719451      -0.25926235957523375      -0.26033330422569917      -0.26141120915713395      -0.26248521732201036      -0.26354986740697872      -0.26460832089469327      -0.26566909074523731      -0.26674273936042081      -0.26783570242095317      -0.26894792454278132      -0.27007724738786543      -0.27121692479500348      -0.27235677067157699      -0.27349120830093510      -0.27462302127641053      -0.27575350386180975      -0.27688121322613773      -0.27800585921484933      -0.27913216790376555      -0.28026659354566996      -0.28140946092343166      -0.28256234514568740      -0.28372871612317208      -0.28491092613617941      -0.28611011706089923      -0.28732446668242762      -0.28855104482870236      -0.28978738809698518      -0.29103378795493373      -0.29228788653038718      -0.29354501139033617      -0.29480237918114727      -0.29605022923566998      -0.29727357562819001      -0.29846202510720526      -0.29961385047124106      -0.30073531806220466      -0.30183890270222968      -0.30293827341994140      -0.30404665803566910      -0.30516943579915967      -0.30630368320914869      -0.30744777355385217      -0.30860250911152431      -0.30976950565037403      -0.31095458544731502      -0.31217226298373751      -0.31343451225400976      -0.31473527193606027      -0.31605017086569842      -0.31736019317806274      -0.31865982279913058      -0.31994517796738325      -0.32121362722103902      -0.32246568190845271      -0.32370385031157811      -0.32493221788575011      -0.32615633377663422      -0.32738219261683249      -0.32861258522586417      -0.32984866882501529      -0.33109272176411753      -0.33234314163260287      -0.33359804023486939      -0.33486646864020209      -0.33615794395272869      -0.33747025021948956      -0.33879417550895974      -0.34012249589703936      -0.34144516048455137      -0.34274899765987743      -0.34402581219039341      -0.34528263753548538      -0.34653956840366762      -0.34781459942130927      -0.34911375104276032      -0.35043733436385488      -0.35178648278864949      -0.35316114944620514      -0.35455866959750165      -0.35597269918544494      -0.35739653868623789      -0.35882485421509103      -0.36024869477615973      -0.36166503579391063      -0.36307938534249207      -0.36449264710978796      -0.36590185059038732      -0.36731123560632906      -0.36871911137369445      -0.37011741922036961      -0.37150245015134664      -0.37287141646903221      -0.37422562446535751      -0.37557101680102056      -0.37691378378047413      -0.37825512114643844      -0.37959532140072050      -0.38094058733469371      -0.38229002332663020      -0.38365320215543186      -0.38502502615378353      -0.38639690949433053      -0.38776677916341645      -0.38914333973409143      -0.39053362609567466      -0.39193500050379770      -0.39333653385035117      -0.39473421217779353      -0.39613386342894891      -0.39754359166369585      -0.39896733324463846      -0.40039886036191519      -0.40183016169254043      -0.40326299612648409      -0.40469843421365276      -0.40613210757094692      -0.40756055019846010      -0.40898163542771704      -0.41039682176395009      -0.41181372354629919      -0.41323971398455378      -0.41467656208634629      -0.41611822187932196      -0.41755846058916529      -0.41899888530268442      -0.42044712238480136      -0.42190404487533095      -0.42336359425273612      -0.42482487732691548      -0.42629580197127664      -0.42777934650703897      -0.42926401791486457      -0.43073800064978368      -0.43219639983857971      -0.43363867714354798      -0.43507454081786284      -0.43651704184383022      -0.43797513643780928      -0.43945291533189568      -0.44094892456154244      -0.44245950316321520      -0.44397906218189426      -0.44550560266477235      -0.44704146598088035      -0.44859141722866586      -0.45015591840566493      -0.45173115446109641      -0.45331421367009567      -0.45490205609687800      -0.45649057216830491      -0.45807435988898498      -0.45965162061368320      -0.46122774075772921      -0.46280893897954578      -0.46439941838730719      -0.46600343408554945      -0.46762607401415435      -0.46926862268282715      -0.47092841774627386      -0.47260097325466649      -0.47428062933982162      -0.47595963226573013      -0.47762916444393760      -0.47928746123797211      -0.48094056517800587      -0.48259522532687577      -0.48425453022182757      -0.48592107178712018      -0.48759699624354064      -0.48928251931116790      -0.49097099209496847      -0.49265135857041925      -0.49431832475286497      -0.49598132574969345      -0.49765930111682866      -0.49936467834111681      -0.50109084551074468      -0.50282398398204486      -0.50455187585185601      -0.50626107908902207      -0.50794612530829220      -0.50961403807236771      -0.51127376723389095      -0.51293429370356503      -0.51460874101839449      -0.51630497918236440      -0.51801754243410991      -0.51973277563738096      -0.52144467243012027      -0.52315344246122342      -0.52485608825307917      -0.52654761260714311      -0.52823222420704252      -0.52992366263696156      -0.53163029527133421      -0.53334658956182979      -0.53506507123599456      -0.53678576744179496      -0.53851441485229745      -0.54025281813161707      -0.54200009447596731      -0.54375470480559684      -0.54551487691225231      -0.54727700896853926      -0.54903440388830593      -0.55079096520200255      -0.55254998189998672      -0.55430655049007982      -0.55605190164480844      -0.55778194362371003      -0.55950417968870159      -0.56123270597368058      -0.56297013032981646      -0.56470964965028647      -0.56644560286084200      -0.56817687361113367      -0.56990644385533884      -0.57164096345743498      -0.57338186672744607      -0.57512629452905062      -0.57687189464691924      -0.57861656980238452      -0.58035781195053204      -0.58209627702892763      -0.58382990936836121      -0.58555618365398965      -0.58728482117483138      -0.58903134641586741      -0.59080115364462571      -0.59258457860844516      -0.59436721259569547      -0.59614789012591729      -0.59793535427461064      -0.59973703047126559      -0.60155814359020199      -0.60340342510618217      -0.60527373328162370      -0.60716368349568439      -0.60906074438471036      -0.61094610927887116      -0.61280218571427048      -0.61462032860860072      -0.61640635843557268      -0.61817303462372963      -0.61993304145675121      -0.62170329927008638      -0.62349500910401268      -0.62530902050829396      -0.62714062577558982      -0.62898338022323053      -0.63083169128045036      -0.63267622749304031      -0.63451008840481193      -0.63633997803116815      -0.63817972771797671      -0.64003728184039110      -0.64190816096438696      -0.64378154244547081      -0.64565504387190364      -0.64753531176067181      -0.64942421135477679      -0.65131865504933906      -0.65322119262170353      -0.65513236952818454      -0.65704349442757415      -0.65894486044308354      -0.66083049321852594      -0.66270016374935281      -0.66455394415118485      -0.66639078272456076      -0.66821281881448036      -0.67002774473595794      -0.67185061168904270      -0.67369700446910497      -0.67557492783766193      -0.67748352864052352      -0.67941384567714735      -0.68135484067741514      -0.68329931785785181      -0.68524509006179757      -0.68719634261796037      -0.68915863545452372      -0.69113454947941033      -0.69312114582197670      -0.69511457060089288      -0.69711026459231040      -0.69910185321356000      -0.70108728697270928      -0.70307259474465311      -0.70506555711959940      -0.70706301435064145      -0.70905559657216621      -0.71104198867266444      -0.71302228413436686      -0.71499711002933941      -0.71697375997962720      -0.71895902023023184      -0.72095554350190794      -0.72296228170791876      -0.72497962874483968      -0.72700879747916136      -0.72904144263927362      -0.73106234670643444      -0.73305668785150047      -0.73501122814655995      -0.73691942866666205      -0.73879169936738531      -0.74065220379585028      -0.74252739153203962      -0.74443328658118646      -0.74637127540550197      -0.74833828704480643      -0.75032935369660014      -0.75233630137216667      -0.75435327820758258      -0.75637858815963088      -0.75841494864817305      -0.76046730759155434      -0.76254029556349778      -0.76463530913960331      -0.76675229714560522      -0.76888594602723304      -0.77102517866239084      -0.77315715502618210      -0.77527271257848196      -0.77737158396503292      -0.77946183798476165      -0.78155119451340205      -0.78364073243760235      -0.78573012747270510      -0.78783027296948049      -0.78995720701884586      -0.79212097539669934      -0.79431521626555901      -0.79652388011344599      -0.79872955604791596      -0.80091610816063208      -0.80307944165869782      -0.80522669539676350      -0.80736125278314474      -0.80948068631649495      -0.81158566072382676      -0.81368387613056403      -0.81578501533123782      -0.81789666976654374      -0.82002208655313658      -0.82215794039786194      -0.82430213856616841      -0.82646385524949040      -0.82865833985221582      -0.83088982439773995      -0.83315116556809243      -0.83543031258131839      -0.83770661344680630      -0.83995698004066355      -0.84217285726783464      -0.84435877572174289      -0.84652103813468649      -0.84867249847650716      -0.85082467360216485      -0.85297680225372652      -0.85512677427742789      -0.85727561441876610      -0.85942562574402970      -0.86157810791641121      -0.86372902197951762      -0.86587563335779827      -0.86802751919911725      -0.87019799063772874      -0.87239097097436802      -0.87460591638776009      -0.87683991451343635      -0.87908446682957786      -0.88132659386950363      -0.88356003104362346      -0.88578796348689193      -0.88801831406707932      -0.89025596903212123      -0.89249515661082868      -0.89472560472923246      -0.89693859460040859      -0.89913015172422461      -0.90130709137819531      -0.90348245662403481      -0.90566414736921597      -0.90785620996855410      -0.91006147804450022      -0.91228316939148468      -0.91452070058755053      -0.91676812795658802      -0.91901882651517097      -0.92126701667533195      -0.92350935165378056      -0.92573933635046701      -0.92795503242901090      -0.93016459868086254      -0.93237711219403985      -0.93460177669692235      -0.93685194613545697      -0.93913064649587263      -0.94143008484388613      -0.94374660964686274      -0.94608060729510546      -0.94843042237413422      -0.95078835197069089      -0.95313980033690726      -0.95547528933650638      -0.95779581886051945      -0.96010609738490582      -0.96241163405206021      -0.96471883191371866      -0.96703845917062881      -0.96938013107347487      -0.97174219047159549      -0.97411923238592157      -0.97650444492502420      -0.97888982761866961      -0.98127153720887483      -0.98365149292177412      -0.98603459420372630      -0.98842531390640753      -0.99082117213118770      -0.99321350385058527      -0.99559698059873647      -0.99796855865647938       -1.0003265554301519       -1.0026744771843492       -1.0050218887860127       -1.0073769801217911       -1.0097407203258164       -1.0121101798696377       -1.0144766359376294       -1.0168342964784234       -1.0191869437589161       -1.0215428176890122       -1.0239095591897818       -1.0262919848925209     
