  -1.0004146635532379E-002  -1.0014679894347520E-002  -1.0050556581754820E-002  -1.0118173216251575E-002  -1.0218982228845989E-002  -1.0350339322013314E-002  -1.0507604578774010E-002  -1.0685969788132563E-002  -1.0880840646843802E-002  -1.1090364871753862E-002  -1.1318099562222531E-002  -1.1569995880527997E-002  -1.1851051308130359E-002  -1.2164843467604167E-002  -1.2515868213759416E-002  -1.2908464916407224E-002  -1.3345281337960566E-002  -1.3828145523174807E-002  -1.4359086776900308E-002  -1.4939764862520171E-002  -1.5571786508673488E-002  -1.6257369197847326E-002  -1.6996032223591223E-002  -1.7783056910955202E-002  -1.8612682301551747E-002  -1.9481961674885646E-002  -2.0390658984351946E-002  -2.1338988200947651E-002  -2.2326036975773549E-002  -2.3350156941785379E-002  -2.4410988973838966E-002  -2.5509413957964713E-002  -2.6645549307734290E-002  -2.7820325032819164E-002  -2.9037897940782428E-002  -3.0298706115068602E-002  -3.1597693688862991E-002  -3.2932716173214055E-002  -3.4306430816464929E-002  -3.5720484784826909E-002  -3.7172897941642191E-002  -3.8659737346372187E-002  -4.0178511770020534E-002  -4.1729445133073896E-002  -4.3312647798195936E-002  -4.4929554405142090E-002  -4.6582894282337479E-002  -4.8273822159576166E-002  -4.9999853136482010E-002  -5.1757185796438843E-002  -5.3541141261614592E-002  -5.5350407459489222E-002  -5.7190323013639341E-002  -5.9066900215907006E-002  -6.0983305121000066E-002  -6.2938188208409768E-002  -6.4929906292299958E-002  -6.6960964598604428E-002  -6.9036153481436852E-002  -7.1160386618692437E-002  -7.3335477448145558E-002  -7.5559052612162655E-002  -7.7827670810497560E-002  -8.0137493801118245E-002  -8.2484347374785993E-002  -8.4865058635358120E-002  -8.7281568620694847E-002  -8.9738863363877028E-002  -9.2240777671273366E-002  -9.4788312321230375E-002  -9.7381724556235158E-002 -0.10002067186376065      -0.10270391559329597      -0.10542881903868645      -0.10819172855391548      -0.11098683506145025      -0.11380911549547777      -0.11665775152022667      -0.11953674984851127      -0.12245104047043708      -0.12540437511324029      -0.12839633244940685      -0.13142330790594883      -0.13448187225413949      -0.13756920910192241      -0.14068550662106327      -0.14383449009086502      -0.14702006437648554      -0.15024541210409728      -0.15351144417479209      -0.15681935986267606      -0.16017145599625232      -0.16356770033747720      -0.16700473136782684      -0.17047770012206148      -0.17398374563917879      -0.17752733468761864      -0.18111424807785606      -0.18474202232839093      -0.18840265280690299      -0.19208912921433041      -0.19579892044024394      -0.19953303523071600      -0.20329681410651843      -0.20709623917272896      -0.21093385735387624      -0.21480713132329837      -0.21871406080558350      -0.22265539761474393      -0.22663109986873917      -0.23064150981167458      -0.23468752373292895      -0.23876917522262384      -0.24288683907570374      -0.24704203617282855      -0.25124018136554832      -0.25548665656950642      -0.25977686109929138      -0.26409843242738701      -0.26844437781212727      -0.27281989440784937      -0.27723503036155583      -0.28169560533453381      -0.28620352160736179      -0.29075480327971542      -0.29534167722786780      -0.29995987914869765      -0.30460837211540098      -0.30928638482100373      -0.31399393549689958      -0.31873235778865400      -0.32350305976192362      -0.32830522969492565      -0.33313756045983250      -0.33800040426157651      -0.34289436113853500      -0.34781926525522000      -0.35277593317787792      -0.35776681058698562      -0.36279511347738214      -0.36786165764542844      -0.37296343006942284      -0.37809591732128051      -0.38325636728229462      -0.38844424745739309      -0.39366260398776504      -0.39891560453971814      -0.40420564085150179      -0.40952928357823631      -0.41487939664055201      -0.42024962786432241      -0.42563330045039016      -0.43102377679352111      -0.43641875487081172      -0.44182190667828025      -0.44723765851709335      -0.45266799593595841      -0.45811938797364565      -0.46360910039277287      -0.46915602605755991      -0.47476926291465887      -0.48044587263334709      -0.48617821696297797      -0.49196262229478760      -0.49779796479575239      -0.50367974087357115      -0.50959960332567800      -0.51555007211506176      -0.52152849128490475      -0.52753276555633588      -0.53355567879326260      -0.53959168188330964      -0.54564409333695063      -0.55172568474619621      -0.55784596418630095      -0.56400529562545287      -0.57020244391280639      -0.57643812724543886      -0.58271187121263301      -0.58901825300967792      -0.59535129575988555      -0.60170842108113620      -0.60808888042716613      -0.61449229680524753      -0.62091573301015957      -0.62735399334378317      -0.63380513582773101      -0.64027214337271943      -0.64675600522709586      -0.65325188259459155      -0.65975713734139108      -0.66628215693972703      -0.67284671734173662      -0.67946695232731003      -0.68614662898716361      -0.69288285409824868      -0.69967088268083710      -0.70650020959239712      -0.71335740406489134      -0.72023251234615560      -0.72711848889033004      -0.73400927564925988      -0.74089990771803726      -0.74778469159194527      -0.75465946199921019      -0.76152563896259673      -0.76838662867142538      -0.77524546351944246      -0.78210709614911667      -0.78898177568298278      -0.79588359389521079      -0.80282325733771331      -0.80980374311834946      -0.81682219805387668      -0.82387519249695262      -0.83095972878162683      -0.83807054120045521      -0.84521109897950786      -0.85238502052557619      -0.85959696075941139      -0.86685063174076560      -0.87414914618799500      -0.88149295551943940      -0.88887806455881502      -0.89629593906013794      -0.90373529333613534      -0.91117873366209445      -0.91860034267279522      -0.92597250652950591      -0.93328928429933533      -0.94057644321953959      -0.94785304317424168      -0.95513759448373159      -0.96246431572239199      -0.96985083990439414      -0.97728770363915163      -0.98475728584528244      -0.99224970734424678      -0.99976562781032341       -1.0073096869693681       -1.0148816232621527       -1.0224717108965744       -1.0300673456077900       -1.0376605770559437       -1.0452494591828758       -1.0528372886093258       -1.0604279486307451       -1.0680254807549034       -1.0756306678067558       -1.0832431157115723       -1.0908697009727069       -1.0985253886827460       -1.1062197162488707       -1.1139440872635655       -1.1216856795312522       -1.1294489923605160       -1.1372393769538716       -1.1450702538657165       -1.1529857159019870       -1.1610245395735117       -1.1692010659811265       -1.1775047749912009       -1.1859145838792962       -1.1943988052679819       -1.2029170045464921       -1.2114337975784395       -1.2199316684958050       -1.2284065069468257       -1.2368602621291886       -1.2452946135571130       -1.2537099863397980       -1.2621076417953265       -1.2704842226534714       -1.2788255497942216       -1.2871138294306645       -1.2953376819837459       -1.3034969119396276       -1.3116041284293727       -1.3196814582444887       -1.3277533200917231       -1.3358390153525992       -1.3439457340043435       -1.3520725417264410       -1.3602242214043228       -1.3684306747769726       -1.3766786238279947       -1.3849804738296818       -1.3933404863541192       -1.4017550054789649       -1.4102166927414910       -1.4187161264696706       -1.4272423433991948       -1.4357849984105031       -1.4443352928493938       -1.4528832056525687       -1.4614216049670981       -1.4699515315659804       -1.4784805762015676       -1.4870205936219860       -1.4955853225216647       -1.5041867890100022       -1.5128348651964394       -1.5215448762730894       -1.5303302719949483       -1.5391887636662569       -1.5481082808936055       -1.5570716804705098       -1.5660520990398195       -1.5750168531447326       -1.5839445086266595       -1.5928322471359053       -1.6016887402191686       -1.6105250483706146       -1.6193500529834772       -1.6281682306157284       -1.6369811843937521       -1.6457896477549963       -1.6545944951312086       -1.6634012127624573       -1.6722232500147947       -1.6810766366012444       -1.6899683295374437       -1.6988870355545498       -1.7078041317799506       -1.7166967790142447       -1.7255783772106947       -1.7344863925086991       -1.7434429429179372       -1.7524197000350903       -1.7613653584790687       -1.7702581889701534       -1.7791006667661267       -1.7878884260873236       -1.7966015883589319       -1.8052490861552868       -1.8138091527981557       -1.8223297960174487       -1.8308543002712889       -1.8394125781957513       -1.8480328189363924       -1.8567305981478606       -1.8654996999439972       -1.8743271532814745       -1.8832077348853686       -1.8921427314956485       -1.9011272756622795       -1.9101479170039919       -1.9191874464651180       -1.9282264495643151       -1.9372458395154895       -1.9462287391990922       -1.9551630618532605       -1.9640460849043944       -1.9728871045638647       -1.9817036077737111       -1.9905122959608987       -1.9993237858051534       -2.0081421541134863       -2.0169642033172814       -2.0257825558151512       -2.0345875815417553       -2.0433741454686127       -2.0521437156189690       -2.0608999548904920       -2.0696569015403230       -2.0784386214619164       -2.0872734467494483       -2.0961871031689201       -2.1051923861909976       -2.1142798994249454       -2.1234207399627802       -2.1325798836346901       -2.1417282052499784       -2.1508456525911832       -2.1599193003621497       -2.1689434720891723       -2.1779184782885008       -2.1868446218192577       -2.1957261378042685       -2.2045863696867052       -2.2134724564551318       -2.2224433075726204       -2.2315438034916601       -2.2407895220518022       -2.2501795953352302       -2.2597090070576531       -2.2693657650746362       -2.2791247973528419       -2.2889485871041995       -2.2987949842634099       -2.3086235651655094       -2.3183929593299903       -2.3280654371320755       -2.3376229360342045       -2.3470771498241843       -2.3564669400635716       -2.3658315357295328       -2.3751834199550799       -2.3845193407079055       -2.3938425763844737       -2.4031688073006308       -2.4125219830777924       -2.4219263296238243       -2.4313956378906894       -2.4409269642982978       -2.4505014225453778       -2.4600910560940163       -2.4696598391064017       -2.4791640639459893       -2.4885608149334502       -2.4978127317395633       -2.5069010546349544       -2.5158596020701331       -2.5247760398262633       -2.5337461890989026       -2.5428423367746649       -2.5520984310143371       -2.5615120241074920       -2.5710495684325925       -2.5806578999393235       -2.5902637501756467       -2.5998764285883404       -2.6094959754118743       -2.6191396045111226       -2.6288317534898376       -2.6385871405860808       -2.6484031240212915       -2.6582626256103996       -2.6681385400754234       -2.6779975954765258       -2.6878052675587281       -2.6975312565386340       -2.7071530733539859       -2.7166583728746514       -2.7260462911272563       -2.7353228989632270       -2.7444916557796430       -2.7535609102055898       -2.7625681213433824       -2.7715892168560963       -2.7806997773404891       -2.7899369071762998       -2.7992994352036757       -2.8087612400450044       -2.8182808539167081       -2.8278086233728268       -2.8372991132068841       -2.8467288742312977       -2.8561153951587364       -2.8655139431111860       -2.8749883687534683       -2.8845807696647512       -2.8943040580360204       -2.9041489989191613       -2.9140849606466688       -2.9240639053313049       -2.9340398714189879       -2.9439857026682792       -2.9538921918948908       -2.9637554101236501       -2.9735631165272793       -2.9832947226617490       -2.9929330219269903       -3.0024714807909074       -3.0119193970161771       -3.0213152239885717       -3.0307209388268705       -3.0401937796396172       -3.0497673113851431       -3.0594491345527377       -3.0692148711382252       -3.0790133158536186       -3.0888142434698649       -3.0986258681229297       -3.1085227485633151       -3.1184967679281357       -3.1285260701520672       -3.1386242645183575       -3.1488334779741671       -3.1591681956245217       -3.1696113953801293       -3.1801615138287667       -3.1908249597499978       -3.2015913477565259       -3.2124362291073303       -3.2233324517832793       -3.2342535127327721       -3.2451722130988796       -3.2560635514355281       -3.2669064296072627       -3.2776824716339097       -3.2883713834931023       -3.2989523619417427       -3.3094068112604429       -3.3197095152931455       -3.3298371733415926       -3.3397885982729423       -3.3495763140569510       -3.3592095142208471       -3.3686912997691896       -3.3780349585233451       -3.3872768893521670       -3.3964716809659090       -3.4056791504066921       -3.4149460373683151       -3.4242815569949534       -3.4336394756126647       -3.4429363021071366       -3.4521094058397970       -3.4611973052890721       -3.4703499497925612       -3.4796520535418662       -3.4891050521413032       -3.4986738842269918       -3.5082873987450807       -3.5178929212831154       -3.5274849208241235       -3.5370740657920572       -3.5466604794530667       -3.5562483348707308       -3.5658518983763754       -3.5754795001453510       -3.5851237437730261       -3.5947754309990536       -3.6044442737563767       -3.6141531211931714       -3.6239014801449758       -3.6336670653194041       -3.6434885209280443       -3.6534115590474010       -3.6633988330358580       -3.6733940548694375       -3.6833263557759071       -3.6931369117979496       -3.7028193033029795       -3.7124186416581115       -3.7220151162385071       -3.7316909783993837       -3.7414900370879218       -3.7514104467772125       -3.7614214396415204       -3.7714779978583755       -3.7815319718716647       -3.7915453313259140       -3.8015004395799799       -3.8113988849561768       -3.8212551519078715       -3.8310893833160984       -3.8409248399743912       -3.8507897932648114       -3.8607059480266273       -3.8706777271147681       -3.8806976689044705       -3.8907669883408342       -3.9009161681679783       -3.9111820757689233       -3.9215983792919484       -3.9321690106764753       -3.9428423665134797       -3.9535131901697373       -3.9640547788682148       -3.9743750672319931       -3.9844529829595356       -3.9943030088702058       -4.0039320293063536       -4.0133610587716282       -4.0226598296124481       -4.0319317333266680       -4.0412596855930705       -4.0506713078576526       -4.0601504939189548       -4.0696675149534096       -4.0791980721179710       -4.0887362889419565       -4.0983075740922112       -4.1079482163707164       -4.1176350622177251       -4.1272574165912852       -4.1367088663412463       -4.1459841222208773       -4.1551695118845444       -4.1643018858606968       -4.1733659712803837       -4.1824024075965136       -4.1915254432348750       -4.2008549323122182       -4.2104723355229217       -4.2204214279866168       -4.2306649548336255       -4.2411020852708949       -4.2516234970514191       -4.2621322133457094       -4.2725416460451004       -4.2827915009831754       -4.2928566863403459       -4.3027500230288727       -4.3125292571167018       -4.3222934488206279       -4.3321390731666183       -4.3421035215037520       -4.3522138046903027       -4.3625240270491119       -4.3730637643680632       -4.3838037896713136       -4.3946695771191182       -4.4055686500903075       -4.4164221260559380       -4.4271781910015093       -4.4378015345844446       -4.4482755909427665       -4.4585921522159024       -4.4687319631752063       -4.4786637844735022       -4.4883402178575036       -4.4976848125410109       -4.5066080540139595       -4.5151021767050938       -4.5233289989285046       -4.5315362058353212       -4.5399148956441708       -4.5485546514271613       -4.5574839435152468       -4.5667061131234306       -4.5761934831152802       -4.5859025408628931       -4.5957862585876939       -4.6057875771492638       -4.6158443069066291       -4.6258911400421612       -4.6358536543204369       -4.6456563869833953       -4.6552525998907521       -4.6646614317604369       -4.6739712400490676       -4.6832838658293445       -4.6926575108204425       -4.7021051794197408       -4.7116178649435261       -4.7211883418595457       -4.7308266443860854       -4.7405512935697871       -4.7503821056027400       -4.7603359336713043       -4.7704010996335704       -4.7805296206756189       -4.7906680073019272       -4.8007767570584781       -4.8108206810602647       -4.8207749965825686       -4.8306420641255450       -4.8404463192881151       -4.8502118266075183       -4.8599455449875908       -4.8696357332850351       -4.8792546646241171       -4.8887604865886418       -4.8981104811264693       -4.9072908931233341       -4.9163439593245233       -4.9253479278855012       -4.9343712012218743       -4.9434719004945098       -4.9527084782191722       -4.9621283564835341       -4.9717652134108681       -4.9816410441057677       -4.9917749315856490       -5.0021858832202275       -5.0128726112901640       -5.0237927672770750       -5.0348599225626414       -5.0459607007336693       -5.0569955184678355       -5.0679219616809164       -5.0787536878873212       -5.0894952285445152       -5.1001097508992208       -5.1105471737710246       -5.1207647859270988       -5.1307381481060812       -5.1404799400083849       -5.1500420391149326       -5.1594921316271840       -5.1688990636835062       -5.1783200040669604       -5.1877847303384925       -5.1972879396256273       -5.2067952521341319       -5.2163036201478077       -5.2258970685239969       -5.2356709111510327       -5.2456389609996048       -5.2557366677788755       -5.2658627413544297       -5.2759234182868981       -5.2858765477267591       -5.2957627829668050       -5.3056684958185878       -5.3156402980665591       -5.3256545603935148       -5.3356403799633458       -5.3455251807772735       -5.3552735879245672       -5.3648807427934866       -5.3743296329465835       -5.3835912444977714       -5.3926943647008239       -5.4017742348331845       -5.4109707063657835       -5.4203259971908127       -5.4298021690366518       -5.4393407140764136       -5.4489065313432041       -5.4584897576405069       -5.4680845007953849       -5.4776802632086738       -5.4872854590954807       -5.4969437328689521       -5.5067010734382213       -5.5165665358863567       -5.5264942120728868       -5.5364031086843282       -5.5462294221299837       -5.5559639120455646       -5.5656475349667742       -5.5753070401228184       -5.5849108165347925       -5.5944104064722753       -5.6038220557232750       -5.6132766878808882       -5.6228779080629279       -5.6326080009532289       -5.6423930889572915       -5.6521797332307910       -5.6619592031809622       -5.6717496666836826       -5.6816055090272384       -5.6916102145401108       -5.7018171723449180       -5.7121938762723516       -5.7226001346589559       -5.7328580908300655       -5.7428780716151815       -5.7526889742408196       -5.7623758420747704       -5.7720056206160999       -5.7816048984774273       -5.7911820549162378       -5.8007510480621471       -5.8102952687659579       -5.8197562262298437       -5.8290760632039902       -5.8382265677415353       -5.8472261447311631       -5.8561559254293458       -5.8651504119622082       -5.8743193047609985       -5.8836669431791506       -5.8930825841649144       -5.9024044631131085       -5.9115065055760052       -5.9203690077030657       -5.9290832716567961       -5.9377798731280009       -5.9465589736694504       -5.9554715467218742       -5.9645395807035069       -5.9737771614607116       -5.9831920414023578       -5.9927756965293399       -6.0025083405936659       -6.0123808706815067       -6.0224067820735669       -6.0326046571489895       -6.0429683600294011       -6.0534613497071383       -6.0640324179657314       -6.0746289906303712       -6.0852097429136025       -6.0957476717579020       -6.1062182721853455       -6.1165960947819311       -6.1268516193772031       -6.1369445522042740       -6.1468356621920943       -6.1565186969435466       -6.1660412481685487       -6.1754761356373757       -6.1848694502072465       -6.1942278667896327       -6.2035467744083803       -6.2128358964681887       -6.2221144996629709       -6.2313919711072954       -6.2406450800884752       -6.2498199292195151       -6.2588524348393086       -6.2676557321931661       -6.2760972257942846       -6.2840307477135022       -6.2914124120772810       -6.2984137808392395       -6.3052598313961798       -6.3120684528401680       -6.3189382033630048       -6.3259972233831032       -6.3333840863647035       -6.3412859804653463       -6.3499134191011306       -6.3593494859268445       -6.3696519800442823       -6.3809765072479365       -6.3932346614673170       -6.4056215113414225       -6.4173731664405436       -6.4285526146177681       -6.4395132290583490       -6.4504734688255061       -6.4614862838249545       -6.4725268025828937       -6.4835434338796061       -6.4944864249354355       -6.5053400845530653       -6.5161376110267986       -6.5269436354075481       -6.5378150384376275       -6.5487537662012585       -6.5596604426751330       -6.5703503574813817       -6.5806296270694515       -6.5903432937915349       -6.5993930928621438       -6.6077329466912866       -6.6154912732821121       -6.6229601439724632       -6.6303011326647701       -6.6375037351848238       -6.6445796119015954       -6.6516959715813515       -6.6592385780732126       -6.6676977869369578       -6.6774024083757100       -6.6882900141951929       -6.6997650577010743       -6.7111815239313684       -6.7223852311348784       -6.7335261965015940       -6.7447600201629392       -6.7561510462505732       -6.7677059629379386       -6.7794081328260667       -6.7912069819799026       -6.8029889069808167       -6.8145494814663898       -6.8256242323040581       -6.8359888783468685       -6.8455473307730594       -6.8543705591303246       -6.8626815852541423       -6.8707174269861380       -6.8785899173386955       -6.8863538251539040       -6.8941501847640589       -6.9022241130148840       -6.9108738275503194       -6.9203591737890537       -6.9307326195527823       -6.9417800885011784       -6.9531747255641880       -6.9646447783098138       -6.9760063804423416       -6.9871719461523076       -6.9981401601728876       -7.0089405581445421       -7.0196071418168193       -7.0301818057394350       -7.0406835559554732       -7.0510561180634621       -7.0611555326753130       -7.0708346338861734       -7.0800484132782575       -7.0888532903060844       -7.0973152379831594       -7.1054436351743924       -7.1132253459504593       -7.1207233116043716       -7.1281308994907837       -7.1357205654169258       -7.1437501882872079       -7.1524000024535841       -7.1617358972372829       -7.1716978586790612       -7.1820969426105812       -7.1926894266949510       -7.2033136490860032       -7.2139535772331129       -7.2246503949497072       -7.2353537094621716       -7.2459195384974926       -7.2562117597918849       -7.2661828307189209       -7.2757971162395823       -7.2851024322354290       -7.2941791175339654       -7.3031406390030664       -7.3121150666075376       -7.3212113847887466       -7.3305086266370063       -7.3400498455004008       -7.3498246567979750       -7.3597722918093842       -7.3698229311808561       -7.3800007004969235       -7.3903782783360770       -7.4009192980722442       -7.4115680550833600       -7.4223137918159656       -7.4331281923169730       -7.4439347616344893       -7.4547040316566635       -7.4654186129657489       -7.4759747719955723       -7.4862066176708399       -7.4959532740862844       -7.5051165102637585       -7.5137148481752503       -7.5218753545894144       -7.5298222745816448       -7.5379064409306595       -7.5463864412243771       -7.5553132051878160       -7.5646390907927890       -7.5742449451342289       -7.5839955545352185       -7.5938954672909551       -7.6040822944953277       -7.6146230634882173       -7.6253662768978474       -7.6359992536917920       -7.6462511105358715       -7.6560554126949905       -7.6655430605022872       -7.6749569898174741       -7.6845654534393448       -7.6944875839194538       -7.7047321549270134       -7.7152618741425734       -7.7259866730924553       -7.7367850198769084       -7.7475382465752904       -7.7581703188566085       -7.7687003953409892       -7.7792498687897451       -7.7899496896945255       -7.8008618062780819       -7.8118686754256679       -7.8226858475237764       -7.8330607618478769       -7.8428745009797938       -7.8521093488461515       -7.8608177195345803       -7.8691464172735870       -7.8773539153773298       -7.8857830910892242       -7.8947512138655291       -7.9043674252052938       -7.9145095483084731       -7.9249782304676524       -7.9356431030556145       -7.9465093185847939       -7.9576421836260387       -7.9690284759220811       -7.9805741090444871       -7.9921904288634185       -8.0037853856032317       -8.0151870057587029       -8.0261953959101682       -8.0367637376722865       -8.0470717056544672       -8.0573173672564184       -8.0675467274768948       -8.0776915820758983       -8.0878399768589730       -8.0983068253631920       -8.1093119947134884       -8.1207441673905301       -8.1322398604606239       -8.1434498908118389       -8.1541825161335595       -8.1644032770633661       -8.1742818458010014       -8.1840871567684683       -8.1939691494607203       -8.2038999351634541       -8.2137394919638087       -8.2233463909520985       -8.2326508799610032       -8.2416412921179969       -8.2503365572942862       -8.2588465154394886       -8.2674341503395965     
