  -1.0004146635532379E-002  -1.0005892241181686E-002  -1.0007583549363002E-002  -1.0009331069346816E-002  -1.0011627800699169E-002  -1.0015258687824683E-002  -1.0021140538268199E-002  -1.0030021451851457E-002  -1.0041777569987887E-002  -1.0056470146423135E-002  -1.0074697269910090E-002  -1.0096913144889143E-002  -1.0124997215761039E-002  -1.0160429693939155E-002  -1.0203345032622536E-002  -1.0252802992389277E-002  -1.0308320425378735E-002  -1.0368144731315827E-002  -1.0428700647862619E-002  -1.0484463479590523E-002  -1.0533623617268128E-002  -1.0584240112234185E-002  -1.0646206047462902E-002  -1.0720574013252290E-002  -1.0803619621015323E-002  -1.0891303826736613E-002  -1.0980351469864574E-002  -1.1073434085009748E-002  -1.1173607131690928E-002  -1.1278543944357785E-002  -1.1383305274884020E-002  -1.1488202535484335E-002  -1.1596606337451781E-002  -1.1711072106427375E-002  -1.1830206312354527E-002  -1.1951893540431307E-002  -1.2076824181905437E-002  -1.2201456502466890E-002  -1.2319348549956390E-002  -1.2430610214141814E-002  -1.2542712729665706E-002  -1.2661365573578845E-002  -1.2783815367517656E-002  -1.2906891874265403E-002  -1.3034071009468733E-002  -1.3170134240335175E-002  -1.3313830279546518E-002  -1.3463366913220549E-002  -1.3617083824081321E-002  -1.3771868138327625E-002  -1.3929963726072617E-002  -1.4091633134597664E-002  -1.4250133825199738E-002  -1.4401857135293943E-002  -1.4550492852418386E-002  -1.4699294868913606E-002  -1.4846803871958135E-002  -1.4993922525987548E-002  -1.5146140609714658E-002  -1.5306588662965002E-002  -1.5477507264778192E-002  -1.5662879466982874E-002  -1.5864422806311822E-002  -1.6077611814681574E-002  -1.6289568794632687E-002  -1.6490889246863958E-002  -1.6686558576487560E-002  -1.6886216374501311E-002  -1.7094712714978904E-002  -1.7312975858393108E-002  -1.7538141833978071E-002  -1.7767225904704698E-002  -1.7999318403224288E-002  -1.8238058017697269E-002  -1.8487977425885222E-002  -1.8747041045671674E-002  -1.9007886032820335E-002  -1.9264534140752142E-002  -1.9517703780120799E-002  -1.9770265319901465E-002  -2.0028779511811892E-002  -2.0303111976404373E-002  -2.0592759237905312E-002  -2.0889398594110917E-002  -2.1186762865440089E-002  -2.1483951322018593E-002  -2.1782547424927804E-002  -2.2086424755084821E-002  -2.2403606898786760E-002  -2.2741392599128239E-002  -2.3097896527304172E-002  -2.3468003215626879E-002  -2.3849531767567409E-002  -2.4238546436243957E-002  -2.4629275464780026E-002  -2.5013151053161327E-002  -2.5383175356082793E-002  -2.5736904768927132E-002  -2.6078452908503070E-002  -2.6417910313701148E-002  -2.6767845241158245E-002  -2.7138681020805161E-002  -2.7528206252290948E-002  -2.7924102943662737E-002  -2.8320395267546750E-002  -2.8722967278894493E-002  -2.9138999430154557E-002  -2.9568189873585216E-002  -3.0006211859517049E-002  -3.0450653457142766E-002  -3.0898203374912451E-002  -3.1347161056202326E-002  -3.1798928755402002E-002  -3.2251900345970155E-002  -3.2699636877915578E-002  -3.3131015855262742E-002  -3.3537306663514857E-002  -3.3922774947160284E-002  -3.4302395186024119E-002  -3.4692400461398244E-002  -3.5103916219237537E-002  -3.5542331399802757E-002  -3.6007211093487611E-002  -3.6494301954714793E-002  -3.7000313285097154E-002  -3.7527734247472251E-002  -3.8080922528369213E-002  -3.8663462739953039E-002  -3.9277818133592698E-002  -3.9920869683529571E-002  -4.0580152709067591E-002  -4.1239302989588653E-002  -4.1885194675741491E-002  -4.2512821204075152E-002  -4.3122138813727978E-002  -4.3720174324596531E-002  -4.4319146928072699E-002  -4.4932731820627334E-002  -4.5571680352084552E-002  -4.6236464883968174E-002  -4.6916505228548386E-002  -4.7593619551602240E-002  -4.8252589532814999E-002  -4.8895101942494593E-002  -4.9535944471032677E-002  -5.0189402155410935E-002  -5.0864749769904037E-002  -5.1558027484169662E-002  -5.2256688091319337E-002  -5.2949482721881089E-002  -5.3627488114257167E-002  -5.4288522431632714E-002  -5.4939613855469221E-002  -5.5590570080840757E-002  -5.6249521398264071E-002  -5.6926141620597386E-002  -5.7631561912418784E-002  -5.8370034245986725E-002  -5.9138186236538416E-002  -5.9930332461802925E-002  -6.0740038772080694E-002  -6.1555727738996029E-002  -6.2363981030953676E-002  -6.3163074798217228E-002  -6.3966153433485315E-002  -6.4788710980441366E-002  -6.5638546205220374E-002  -6.6512198115805443E-002  -6.7396689924287073E-002  -6.8277840988767227E-002  -6.9145888704048322E-002  -6.9996671092044771E-002  -7.0830709855796495E-002  -7.1651381290609259E-002  -7.2462271260377908E-002  -7.3271331439039356E-002  -7.4091558900828192E-002  -7.4935780330007834E-002  -7.5813112206326763E-002  -7.6726938926690455E-002  -7.7677152691632598E-002  -7.8659636138506434E-002  -7.9663496440994977E-002  -8.0677274946106659E-002  -8.1697704788118261E-002  -8.2724405869644385E-002  -8.3754594965419774E-002  -8.4788913153877946E-002  -8.5828034161087502E-002  -8.6865445596894575E-002  -8.7890522266096394E-002  -8.8900238060339379E-002  -8.9902374258429951E-002  -9.0911465731557090E-002  -9.1939647013024442E-002  -9.2984214806558316E-002  -9.4036181171926886E-002  -9.5090501347219428E-002  -9.6146714221146623E-002  -9.7211683451642036E-002  -9.8298135405033321E-002  -9.9411840929418280E-002 -0.10055329337286527      -0.10171797326453594      -0.10290047727624212      -0.10410006451047490      -0.10531737134396076      -0.10654868287317934      -0.10779142651403177      -0.10904704647575360      -0.11031248811035266      -0.11157872521495620      -0.11283565090681463      -0.11408166503326199      -0.11532418405952372      -0.11657044261079075      -0.11781957942147936      -0.11906969441771567      -0.12032564649493221      -0.12159879432367787      -0.12290340078771331      -0.12424779901596184      -0.12562859766313411      -0.12703218473736799      -0.12844037503614375      -0.12983717144794601      -0.13120995573303601      -0.13254803730299136      -0.13384887599379439      -0.13512450470873946      -0.13639698597623137      -0.13768851946940788      -0.13901372990870189      -0.14038002384497111      -0.14179088535132206      -0.14324505067002447      -0.14473427692096860      -0.14624411330726395      -0.14775747823352392      -0.14926472440491115      -0.15076215237044577      -0.15224429580766935      -0.15370905474370544      -0.15515821559293863      -0.15659656174815417      -0.15803454332187039      -0.15948558739730076      -0.16096010179143158      -0.16246029635839432      -0.16398606033836244      -0.16553567327899341      -0.16710398085017555      -0.16868547979222062      -0.17027532207972071      -0.17187020259258731      -0.17346699900204446      -0.17506243073943867      -0.17665762702509910      -0.17825735754227423      -0.17986180299952328      -0.18147196181881206      -0.18308949438911384      -0.18471264089412978      -0.18634654622663066      -0.18800643763477073      -0.18970399622410059      -0.19143916246836082      -0.19320463781231625      -0.19498719673769799      -0.19677486830528224      -0.19856724822814842      -0.20037114912257195      -0.20218450548433306      -0.20399728008851395      -0.20579660913552195      -0.20757221528246120      -0.20932535833753468      -0.21106985913090284      -0.21282345567569036      -0.21460052934017324      -0.21640886704937679      -0.21824638128051990      -0.22010842383866364      -0.22199030400776296      -0.22388707061741772      -0.22579035281878682      -0.22769383343357627      -0.22959482687844349      -0.23149456969574284      -0.23339505650568881      -0.23529810478313323      -0.23720971141786640      -0.23913793929008165      -0.24108424698947667      -0.24304219397365009      -0.24500263940830080      -0.24696538691772318      -0.24893903059514860      -0.25093499927193047      -0.25295828035768642      -0.25499780420906515      -0.25703753547082092      -0.25907191508516242      -0.26110623650897241      -0.26314624785733848      -0.26519112835149383      -0.26723633030018301      -0.26927834047089766      -0.27132089780011370      -0.27337615009736943      -0.27545441518614633      -0.27755678324982708      -0.27968067294622639      -0.28182661935215358      -0.28398881190781006      -0.28614972485308976      -0.28829276060562781      -0.29041061627236470      -0.29250674040371272      -0.29459998000368398      -0.29671549001723913      -0.29887083375663270      -0.30107251483202935      -0.30331621189688618      -0.30559466617019337      -0.30790173889344169      -0.31022318238743335      -0.31254337172916297      -0.31485876120777284      -0.31717503252257828      -0.31949427378232853      -0.32181622087804296      -0.32413953897054071      -0.32645538528868157      -0.32875607536755908      -0.33104339568577440      -0.33332710389570058      -0.33561538748237191      -0.33791315966345636      -0.34022642969635220      -0.34255916657749030      -0.34491243028718843      -0.34728671720135412      -0.34968516476482547      -0.35211330536402913      -0.35457189558532548      -0.35705240162018959      -0.35953673971839550      -0.36200726580004711      -0.36445873479768492      -0.36689593552444272      -0.36932925907618258      -0.37177116669358773      -0.37422533938020358      -0.37668441988107215      -0.37913864568368350      -0.38158618090523971      -0.38403269767420239      -0.38648632758187140      -0.38895031613381181      -0.39142556107009652      -0.39391116734317733      -0.39640725275813316      -0.39892291978322475      -0.40146993953914906      -0.40405126691326659      -0.40665717478735247      -0.40927545891955364      -0.41189985914764127      -0.41452801883823409      -0.41715950179864469      -0.41979411877653788      -0.42243174633708641      -0.42507569918618421      -0.42772931325775349      -0.43039093097027853      -0.43305276704196760      -0.43570458996313305      -0.43834679577807178      -0.44099221535163913      -0.44365704651322213      -0.44635157605893150      -0.44907697487390086      -0.45183263351326081      -0.45461703005524090      -0.45742412324316212      -0.46024806788473882      -0.46308355956958913      -0.46592645906647939      -0.46877443864341561      -0.47163007748521207      -0.47449658591484600      -0.47737607068854415      -0.48026510680792273      -0.48315394052580535      -0.48603892883343347      -0.48891995748329020      -0.49179608183486312      -0.49466473853768739      -0.49752519244168464      -0.50038504757542102      -0.50325181668091801      -0.50612760204615492      -0.50901313727911168      -0.51190322661317955      -0.51479422857243229      -0.51769064236258289      -0.52059621153888735      -0.52351416155300723      -0.52644343589377463      -0.52938230522093788      -0.53233362307292209      -0.53530065695337548      -0.53828716496287798      -0.54129518147381106      -0.54432504035400942      -0.54737931065253298      -0.55045781931943438      -0.55355707104127194      -0.55667063606228551      -0.55979463521077188      -0.56292347380889174      -0.56604483696800978      -0.56914923632028347      -0.57223384865193172      -0.57530096585147106      -0.57836026764009918      -0.58142929241381758      -0.58452400859322118      -0.58764606068353109      -0.59078502333582728      -0.59393021956367931      -0.59707639709212268      -0.60021984378933935      -0.60335717942101097      -0.60648627319879667      -0.60960761076461367      -0.61273284367132141      -0.61588081311099740      -0.61906111601758007      -0.62226820519265402      -0.62548585513170796      -0.62870487619466597      -0.63192603273292358      -0.63515193195882291      -0.63838882264643726      -0.64164251291827878      -0.64491306098237855      -0.64819151546391107      -0.65146801142958266      -0.65474161570317224      -0.65801446533705910      -0.66128804123270479      -0.66456612650718527      -0.66785436193167735      -0.67116130905173799      -0.67449597384049265      -0.67786202810611473      -0.68125623342042541      -0.68466831350257795      -0.68808318140348301      -0.69148392672271319      -0.69486036106281246      -0.69821636635460227      -0.70156665576585664      -0.70492950194474824      -0.70832053082574009      -0.71174421762997309      -0.71519149929250803      -0.71865159567476045      -0.72212247915076311      -0.72560846856855477      -0.72911076241255879      -0.73262513213307001      -0.73614928202691032      -0.73967892088752885      -0.74320430137072491      -0.74671806658301443      -0.75021607247951383      -0.75369642662145264      -0.75716819711722971      -0.76064263978358249      -0.76412405549779761      -0.76761844573955040      -0.77113699914663880      -0.77468789603139665      -0.77827568109420464      -0.78189925809336980      -0.78554678404343470      -0.78920192577323633      -0.79285032575112768      -0.79648311175998721      -0.80009963522746808      -0.80370971244412737      -0.80732937337182065      -0.81097414753072672      -0.81464951437788713      -0.81835209381823459      -0.82207281516963326      -0.82580266876829478      -0.82953874449799669      -0.83328169525040363      -0.83703432166006886      -0.84079916713674940      -0.84457708480743166      -0.84837245808105788      -0.85218616006427506      -0.85600788670635442      -0.85982244831568899      -0.86362508189904386      -0.86742493254121156      -0.87122929858684295      -0.87504118394662878      -0.87886714491859497      -0.88270684564364510      -0.88655026741365961      -0.89039180117652250      -0.89423283617114513      -0.89807418288770824      -0.90191836331317832      -0.90577191284339631      -0.90964464696068881      -0.91354109993260058      -0.91746227539446845      -0.92140732128055813      -0.92536995014861201      -0.92934307783689352      -0.93332181419083016      -0.93729634878339896      -0.94125375448116155      -0.94518947747081228      -0.94911062335310825      -0.95302920322043816      -0.95695710799768985      -0.96090552253463490      -0.96487685223962638      -0.96886377936000945      -0.97286036009549071      -0.97686342281880856      -0.98087345049099151      -0.98489381411712895      -0.98892772446813026      -0.99297861904160201      -0.99704785930217199       -1.0011328597834426       -1.0052282175844884       -1.0093317394557551       -1.0134431369055468       -1.0175582310375832       -1.0216679897735481       -1.0257644061172178       -1.0298460144195878       -1.0339173009193212       -1.0379874216825153       -1.0420711624859571       -1.0461908996379574       -1.0503650053084017       -1.0545979973927935       -1.0588789292284162       -1.0631878191987738       -1.0675075604811439       -1.0718320407515469       -1.0761594710181042       -1.0804826943986936       -1.0847960061780317       -1.0891031989702233       -1.0934183535685698       -1.0977593028686645       -1.1021374094541760       -1.1065509801401547       -1.1109919870980474       -1.1154530888384180       -1.1199287110343490       -1.1244087345598848       -1.1288783606525639       -1.1333243225131104       -1.1377411490793776       -1.1421300382121986       -1.1464960235812907       -1.1508485433925777       -1.1552039642012053       -1.1595792301898316       -1.1639824112343040       -1.1684141137866701       -1.1728748099480291       -1.1773640558725185       -1.1818766767050910       -1.1864056200076059       -1.1909453130651106       -1.1954890673857883       -1.2000355056527183       -1.2045912278438211       -1.2091646198169630       -1.2137631299912373       -1.2183880596390280       -1.2230280682760555       -1.2276696886997098       -1.2323076880592572       -1.2369432746389093       -1.2415796462780737       -1.2462226602957638       -1.2508807716713071       -1.2555600654898265       -1.2602630563578863       -1.2649868973818901       -1.2697204227944128       -1.2744526707074386       -1.2791794117828617       -1.2838980151217094       -1.2886080279720049       -1.2933115699837494       -1.2980182625021837       -1.3027405756288934       -1.3074832630462849       -1.3122475261171673       -1.3170337803027503       -1.3218391256486550       -1.3266594334419903       -1.3314886595454725       -1.3363194404489589       -1.3411480943665703       -1.3459755118846890       -1.3508070618682986       -1.3556519000548903       -1.3605214634859257       -1.3654257145837869       -1.3703681277360729       -1.3753454071822675       -1.3803474774515816       -1.3853611670300270       -1.3903773478540793       -1.3953906967455820       -1.4003963002119701       -1.4053970227875361       -1.4104069382190405       -1.4154364351514122       -1.4204878525297273       -1.4255602420945008       -1.4306473302842722       -1.4357408118781299       -1.4408321246216362       -1.4459196265815712       -1.4509991264900319       -1.4560681658380645       -1.4611281059562176       -1.4661817450175842       -1.4712271751539066       -1.4762617953120110       -1.4812949450025910       -1.4863510505808957       -1.4914541091693254       -1.4966084193534628       -1.5017986345105327       -1.5070076493716851       -1.5122262728122022       -1.5174509777640093       -1.5226773878639168       -1.5278993024351133       -1.5331101625615471       -1.5383078358364675       -1.5434947807423649       -1.5486708403235867       -1.5538333582172752       -1.5589855370028232       -1.5641365607297639       -1.5692951296380371       -1.5744693524977127       -1.5796673702060440       -1.5848928796224548       -1.5901471496308466       -1.5954323554818106       -1.6007474889134652       -1.6060863260324301       -1.6114389539449956       -1.6167950812607037       -1.6221454066885648       -1.6274816135961512       -1.6328007122171446       -1.6381030604711548       -1.6433897874311003       -1.6486693040141571       -1.6539547506035699       -1.6592561638928576       -1.6645793613939452       -1.6699231514584247       -1.6752820203541774       -1.6806501334463075       -1.6860305212690851       -1.6914330450964914       -1.6968623864452974       -1.7023124000230618       -1.7077723921839167       -1.7132360824122379       -1.7187001116676841       -1.7241591805951848       -1.7296075638081398       -1.7350463080015892       -1.7404840843652665       -1.7459286538192729       -1.7513818059835689       -1.7568442041615784       -1.7623199873466624       -1.7678124583856945       -1.7733169881637609       -1.7788327619750961       -1.7843624967997851       -1.7899040524304959       -1.7954574624476927       -1.8010247722892512       -1.8066069418427346       -1.8122068418197324       -1.8178327619254242       -1.8234932392485408       -1.8291856257928498       -1.8348965129111063       -1.8406110566798610       -1.8463189571238270       -1.8520140777826823       -1.8576962022701358       -1.8633721651534103       -1.8690498289015487       -1.8747325344918775       -1.8804240270290409       -1.8861294449364943       -1.8918546907714271       -1.8976033544108368       -1.9033685647188265       -1.9091345528941559       -1.9148902735114604       -1.9206375020138662       -1.9263842569080878       -1.9321356746895604       -1.9378924645870339       -1.9436509707959471       -1.9494045239333573       -1.9551533767702316       -1.9609064467170656       -1.9666741106261978       -1.9724632231421944       -1.9782761308794807       -1.9841076260880597       -1.9899496040164770       -1.9957968090277949       -2.0016515183332886       -2.0075175295159431       -2.0133895920277602       -2.0192583028108859       -2.0251183827952635       -2.0309732563932359       -2.0368302884021126       -2.0426886613443167       -2.0485440812720723       -2.0543941719333536       -2.0602374380842092       -2.0660754413789428       -2.0719107875304559       -2.0777453165397870       -2.0835813769098248       -2.0894201365083958       -2.0952655558222650       -2.1011248804435962       -2.1070072986831976       -2.1129234455000345       -2.1188796024062939       -2.1248719595211676       -2.1308936142109851       -2.1369434266360501       -2.1430252730556512       -2.1491425214815898       -2.1552918375834427       -2.1614621004209655       -2.1676422593885718       -2.1738244316567288       -2.1799996534193622       -2.1861588204361642       -2.1922956355419498       -2.1984066645072748       -2.2044873944196532       -2.2105358773050474       -2.2165596946616803       -2.2225752107742553       -2.2286029269680614       -2.2346610129305700       -2.2407590183775454       -2.2468984014824329       -2.2530740806448288       -2.2592759037214791       -2.2654921046052032       -2.2717131559828725       -2.2779344101263845       -2.2841586468625334       -2.2903938421459400       -2.2966464203972925       -2.3029175672277247       -2.3092030784425246       -2.3154971663222272       -2.3218000855691017       -2.3281158701775797       -2.3344454758646651       -2.3407886570020433       -2.3471474049064436       -2.3535203570628975       -2.3598979535832720       -2.3662674487762043       -2.3726237603571407       -2.3789684305162848       -2.3853016934486244       -2.3916244547159033       -2.3979387966545755       -2.4042470625477570       -2.4105542940571287       -2.4168661156892037       -2.4231847190816258       -2.4295103221046439       -2.4358387065105922       -2.4421606188789053       -2.4484669492808622       -2.4547568085155298       -2.4610434881587717       -2.4673454355339599       -2.4736744431509279       -2.4800412094818296       -2.4864567144382721       -2.4929232132042460       -2.4994311979861932       -2.5059604974117380       -2.5124893368549688       -2.5190024935299284       -2.5254919185677362       -2.5319541712135991       -2.5383942914283901       -2.5448258708774145       -2.5512650562868688       -2.5577194900043114       -2.5641848363814246       -2.5706554666771746       -2.5771298408051435       -2.5836031643480628       -2.5900677513549257       -2.5965209887435363       -2.6029680810804283       -2.6094178602023845       -2.6158813235680656       -2.6223639990861631       -2.6288643199954813       -2.6353764009220719       -2.6419021834377072       -2.6484600716763635       -2.6550638984898298       -2.6617040733856845       -2.6683584417268018       -2.6750055687152465       -2.6816365326768450       -2.6882599308385378       -2.6948901179948086       -2.7015341863436348       -2.7081929242033618       -2.7148648289570905       -2.7215442932127956       -2.7282215660839948       -2.7348964547481196       -2.7415852630623561       -2.7483052864528319       -2.7550602916590896       -2.7618429016610189       -2.7686458671900840       -2.7754688135853325       -2.7823128931512375       -2.7891743709451906       -2.7960453208862397       -2.8029159083028281       -2.8097734636572436       -2.8166074062771642       -2.8234143861168168       -2.8302007731345316       -2.8369832217743194       -2.8437780507089925       -2.8505925627728907       -2.8574250073445779       -2.8642686330071543       -2.8711149412058279       -2.8779524594041641       -2.8847665789009458       -2.8915491319059976       -2.8983003666755836       -2.9050279950910123       -2.9117485917292236       -2.9184827609335735       -2.9252485218086370       -2.9320531030375001       -2.9388950158813878       -2.9457709085347208       -2.9526724339560517       -2.9595804837400470       -2.9664704012346346       -2.9733232941926637       -2.9801378060270109       -2.9869242389954183       -2.9936961378810945       -3.0004671526719005       -3.0072436023596394       -3.0140221043963678       -3.0207966477681802       -3.0275665250723311       -3.0343306887633781       -3.0410811235716380       -3.0478111360140536       -3.0545285857985247       -3.0612481491307455       -3.0679772133499110       -3.0747200400416936       -3.0814871982770251       -3.0882924702917047       -3.0951449027879887       -3.1020431760801594       -3.1089792335586632       -3.1159409930844144       -3.1229084678057437       -3.1298281661813361       -3.1367769608828295       -3.1437659447008643       -3.1508020909269421       -3.1578741047730015       -3.1649534940977397       -3.1720116300348802       -3.1790390432074305       -3.1860517116569627       -3.1930728221679461       -3.2001092575259569       -3.2071520913429525       -3.2141898524195631       -3.2212185998997542       -3.2282410863344704       -3.2352617204829301       -3.2422881322842567       -3.2493319723688381       -3.2564056998509723       -3.2635197513081553       -3.2706723680175203       -3.2778486137407183       -3.2850251728469537       -3.2921817777491560       -3.2993123530226325       -3.3064267427917944       -3.3135494776434933       -3.3207098330757492       -3.3279302322879407       -3.3352120517793233       -3.3425302572722742       -3.3498387856834184       -3.3570880203872835       -3.3642471370618141       -3.3713168765930979       -3.3783262054790648       -3.3853157351148924       -3.3923191633201646       -3.3993580574285320       -3.4064406634806250       -3.4135656721539904       -3.4207290662501992       -3.4279228776217958       -3.4351432810536005       -3.4423806410389663       -3.4496272447807086       -3.4568712784710010       -3.4640937841514003       -3.4712675646659150       -3.4783705918710197       -3.4854028488874027       -3.4923922111731764       -3.4993689159422465       -3.5063431883730405       -3.5133183133501529       -3.5203050026166607       -3.5273135048581663       -3.5343410937980075       -3.5413918108020050       -3.5484843865818485       -3.5556186877925304       -3.5627857872161313       -3.5699902918953090       -3.5772417650978663       -3.5845421556201722       -3.5918876562363100       -3.5992709245292773       -3.6066826169410211       -3.6141118859241907       -3.6215433811084097       -3.6289518407123253       -3.6362998988237827       -3.6435517537882638       -3.6506965754830936       -3.6577508743853220       -3.6647419026120946       -3.6716962308440428       -3.6786406522973301       -3.6855940881129463       -3.6925609515395914       -3.6995391501896684       -3.7065298941254929       -3.7135398352891409     
