  -1.0004146635532379E-002  -1.0006522503913240E-002  -1.0011070234464844E-002  -1.0018506766368285E-002  -1.0029307382717907E-002  -1.0043526823802062E-002  -1.0060876680208044E-002  -1.0080887571909539E-002  -1.0102844238844300E-002  -1.0127392798350817E-002  -1.0155075466833412E-002  -1.0186484571975652E-002  -1.0219010005903605E-002  -1.0249992456790894E-002  -1.0281292744483979E-002  -1.0316186703174260E-002  -1.0353747492538212E-002  -1.0389991612145181E-002  -1.0424490617491356E-002  -1.0461155644695236E-002  -1.0504649911441660E-002  -1.0554735640058517E-002  -1.0607647329953266E-002  -1.0662829082527563E-002  -1.0719017376896940E-002  -1.0773327188085463E-002  -1.0821968706914891E-002  -1.0862534507308532E-002  -1.0900940854842358E-002  -1.0944775254490717E-002  -1.0997690146925714E-002  -1.1056665118068272E-002  -1.1115702098492346E-002  -1.1173467589755553E-002  -1.1232583488860051E-002  -1.1294233049658119E-002  -1.1354524611592398E-002  -1.1413222517121093E-002  -1.1470950940701065E-002  -1.1526385435351841E-002  -1.1579156336538500E-002  -1.1633368410683017E-002  -1.1689339571891463E-002  -1.1740012936087937E-002  -1.1780206981957649E-002  -1.1815065766893557E-002  -1.1856204258132760E-002  -1.1909300317653280E-002  -1.1969284953361484E-002  -1.2025805214864864E-002  -1.2076523835805181E-002  -1.2127549160996943E-002  -1.2186284884079836E-002  -1.2261101582793588E-002  -1.2353900289430774E-002  -1.2461216683985704E-002  -1.2578879282337481E-002  -1.2702058115107977E-002  -1.2826464078502471E-002  -1.2948087284936603E-002  -1.3062523172519861E-002  -1.3168088364080701E-002  -1.3270239714026771E-002  -1.3374595337265000E-002  -1.3480542517451993E-002  -1.3584125072264794E-002  -1.3683667512387591E-002  -1.3781958309918458E-002  -1.3880262573302665E-002  -1.3979013193411894E-002  -1.4078417544568100E-002  -1.4178410803176379E-002  -1.4279870363794293E-002  -1.4388644197940777E-002  -1.4505976392593057E-002  -1.4621307163579364E-002  -1.4723380178203656E-002  -1.4812093654876601E-002  -1.4895209637008610E-002  -1.4983060383987256E-002  -1.5077051521828474E-002  -1.5169679092348891E-002  -1.5256614832580364E-002  -1.5339643950591494E-002  -1.5417986967161732E-002  -1.5488765022804813E-002  -1.5553467329930595E-002  -1.5620805876345503E-002  -1.5700427538745714E-002  -1.5795842605871382E-002  -1.5900161696122000E-002  -1.6004566027064300E-002  -1.6105567555557691E-002  -1.6207076869346568E-002  -1.6317815561888264E-002  -1.6440851180842726E-002  -1.6575623407033578E-002  -1.6724170926235189E-002  -1.6885236666249061E-002  -1.7046690198815072E-002  -1.7192977644079333E-002  -1.7316392429222695E-002  -1.7418797433080776E-002  -1.7508736904550078E-002  -1.7599369741024950E-002  -1.7704343667377886E-002  -1.7832712114428724E-002  -1.7978236103627272E-002  -1.8125047982435118E-002  -1.8263803863861200E-002  -1.8388441147369382E-002  -1.8497692361551781E-002  -1.8602246446669919E-002  -1.8717739883058599E-002  -1.8852348805671645E-002  -1.9006813049113402E-002  -1.9178799197267969E-002  -1.9365741353196561E-002  -1.9563422866330737E-002  -1.9764667135334420E-002  -1.9962699059957009E-002  -2.0154863147661239E-002  -2.0346032238586564E-002  -2.0547342457905945E-002  -2.0768889281582912E-002  -2.1005495419762588E-002  -2.1237454661313621E-002  -2.1450491280149534E-002  -2.1648649014621976E-002  -2.1840800270709483E-002  -2.2029370929755147E-002  -2.2209650308810273E-002  -2.2372659172636405E-002  -2.2514725764826344E-002  -2.2642755134864651E-002  -2.2767797888017777E-002  -2.2895528530723581E-002  -2.3026057492451620E-002  -2.3159925742413930E-002  -2.3303113858625608E-002  -2.3463480113206477E-002  -2.3645816460017951E-002  -2.3849093894064474E-002  -2.4065493293775646E-002  -2.4291219207187516E-002  -2.4529477072270201E-002  -2.4777567174172909E-002  -2.5022894482670689E-002  -2.5255434167252126E-002  -2.5476996334680199E-002  -2.5692111395268540E-002  -2.5903491677705202E-002  -2.6113065187846635E-002  -2.6318584749807025E-002  -2.6515570244986051E-002  -2.6700805903658052E-002  -2.6869284415466890E-002  -2.7023410083420255E-002  -2.7177412437023974E-002  -2.7343534231765571E-002  -2.7529354477342428E-002  -2.7738569938744007E-002  -2.7971712073430594E-002  -2.8229009920421742E-002  -2.8508304538302290E-002  -2.8803233683286716E-002  -2.9099956983695972E-002  -2.9384340454740778E-002  -2.9653323459084838E-002  -2.9914873410376883E-002  -3.0180009845372481E-002  -3.0448761792893748E-002  -3.0715744921734425E-002  -3.0976759384305511E-002  -3.1231542463492985E-002  -3.1481680674495263E-002  -3.1736686861835658E-002  -3.2007842788685542E-002  -3.2295714761339904E-002  -3.2590948838070753E-002  -3.2883454964423513E-002  -3.3166579354580346E-002  -3.3437211589933825E-002  -3.3698323092503278E-002  -3.3952527039064560E-002  -3.4201138826665312E-002  -3.4446291954832474E-002  -3.4691247177054817E-002  -3.4940031283762774E-002  -3.5193182815987149E-002  -3.5448732020963457E-002  -3.5706098958938032E-002  -3.5966173942606108E-002  -3.6231986574180454E-002  -3.6507977222317925E-002  -3.6798768440317174E-002  -3.7102444632331380E-002  -3.7413266182417880E-002  -3.7729454911515962E-002  -3.8044375485229917E-002  -3.8346582688942921E-002  -3.8631713037393489E-002  -3.8908184683653438E-002  -3.9187396582177285E-002  -3.9472493524823717E-002  -3.9759866438893086E-002  -4.0044928833293941E-002  -4.0323534230137972E-002  -4.0594810178268222E-002  -4.0859365230896595E-002  -4.1116877936816461E-002  -4.1371663576980140E-002  -4.1633327016044164E-002  -4.1912703877999530E-002  -4.2215053660926136E-002  -4.2544692711528560E-002  -4.2905515211001596E-002  -4.3284407692498084E-002  -4.3658027289204385E-002  -4.4016460146814804E-002  -4.4362080341024734E-002  -4.4700032309890704E-002  -4.5037127258294306E-002  -4.5378989952458385E-002  -4.5733749341993792E-002  -4.6110204719842174E-002  -4.6506338596330611E-002  -4.6907990794548049E-002  -4.7302894872500237E-002  -4.7690323001763402E-002  -4.8074068491741062E-002  -4.8452890497296140E-002  -4.8826313493225533E-002  -4.9195893212959016E-002  -4.9569294359585250E-002  -4.9955371728329784E-002  -5.0353596641844842E-002  -5.0759630540936053E-002  -5.1168271173562624E-002  -5.1572103023291870E-002  -5.1966941593669491E-002  -5.2355498771950039E-002  -5.2737959672735375E-002  -5.3113054046665352E-002  -5.3482146805362570E-002  -5.3851703073588150E-002  -5.4228488480644432E-002  -5.4614658925137158E-002  -5.5011732754139085E-002  -5.5421641448497531E-002  -5.5845403873067197E-002  -5.6282326416506420E-002  -5.6737470078090955E-002  -5.7224527591035697E-002  -5.7753237283786979E-002  -5.8314681608547816E-002  -5.8882863076275729E-002  -5.9433571049846083E-002  -5.9958979741703021E-002  -6.0454456599972881E-002  -6.0919250811843940E-002  -6.1363673479970425E-002  -6.1809831922063900E-002  -6.2274989978515605E-002  -6.2757395049319667E-002  -6.3239706534121337E-002  -6.3709257679973583E-002  -6.4171381738233446E-002  -6.4631293340552412E-002  -6.5086017298044224E-002  -6.5535739302880841E-002  -6.5988566384124689E-002  -6.6455021150319704E-002  -6.6938000329024291E-002  -6.7432653458515054E-002  -6.7932548107817750E-002  -6.8432359694279896E-002  -6.8929230901426872E-002  -6.9420059657380004E-002  -6.9901521762505109E-002  -7.0372753264231938E-002  -7.0832209851716982E-002  -7.1287731758648096E-002  -7.1750830243640956E-002  -7.2225150349408893E-002  -7.2709463906805188E-002  -7.3201220941142980E-002  -7.3701250698250703E-002  -7.4213032523928371E-002  -7.4737657771251562E-002  -7.5273400988557074E-002  -7.5810541498361625E-002  -7.6336928411529434E-002  -7.6850715627810900E-002  -7.7351193397331250E-002  -7.7837252691363601E-002  -7.8322090795996377E-002  -7.8818630519489882E-002  -7.9330974485488426E-002  -7.9864226184074266E-002  -8.0418672717137832E-002  -8.0986014966921302E-002  -8.1558479262079223E-002  -8.2135467916649232E-002  -8.2718628118668841E-002  -8.3306171160564768E-002  -8.3894758010263276E-002  -8.4486905254628430E-002  -8.5086957033064223E-002  -8.5692531789714879E-002  -8.6295365549157607E-002  -8.6889359666042013E-002  -8.7476207370769318E-002  -8.8066711652898547E-002  -8.8665569151658422E-002  -8.9271095796021202E-002  -8.9887614994018539E-002  -9.0524409148069196E-002  -9.1184776594213049E-002  -9.1858603040068515E-002  -9.2529007635110794E-002  -9.3189498467682472E-002  -9.3844219980057736E-002  -9.4497177701723542E-002  -9.5150075600479195E-002  -9.5797747612897513E-002  -9.6431560096302785E-002  -9.7049511893214105E-002  -9.7655645556073645E-002  -9.8257606158499572E-002  -9.8864347593906471E-002  -9.9481534886101619E-002 -0.10011397472639785      -0.10076646525632965      -0.10144101873707397      -0.10213799166254271      -0.10285074767925388      -0.10356349661939084      -0.10426136897122028      -0.10494075303945026      -0.10560046197378005      -0.10623896125939941      -0.10686536648860191      -0.10749374179480937      -0.10812960398233461      -0.10877058202979481      -0.10941751833573560      -0.11007080459967640      -0.11072608998118896      -0.11138223781202060      -0.11204241707242414      -0.11270398537984759      -0.11336554437846109      -0.11403399160891539      -0.11471537770515680      -0.11540625445178393      -0.11609837735435695      -0.11678150683239115      -0.11745208731562032      -0.11811307601600954      -0.11876806053311399      -0.11941715159991627      -0.12006215981244292      -0.12070687178261404      -0.12135690493551854      -0.12202509426100849      -0.12272347365888010      -0.12345903501911042      -0.12422952144393826      -0.12501543277329499      -0.12579417316074143      -0.12655635124584685      -0.12729950241790602      -0.12801868589498355      -0.12871029895709582      -0.12938432287098550      -0.13005633082664628      -0.13073390277826460      -0.13142836983333764      -0.13216073889870891      -0.13293798455353362      -0.13374763154935845      -0.13457852862630298      -0.13542588840639272      -0.13628007148721905      -0.13712685605657085      -0.13795458356371584      -0.13875918605000087      -0.13954099494919342      -0.14030575280121926      -0.14106447268679081      -0.14181995954226401      -0.14257456615702360      -0.14333500512356595      -0.14410247780759608      -0.14487551909121338      -0.14565238042978487      -0.14644753870122779      -0.14726594754621924      -0.14810596301408263      -0.14896291028203487      -0.14983131529372232      -0.15070443462705613      -0.15157670491845066      -0.15244299130208733      -0.15330238318195064      -0.15415476800797806      -0.15499604807570547      -0.15582293058055308      -0.15663993502454210      -0.15745946213492626      -0.15829175483996685      -0.15914595858846792      -0.16002505373097090      -0.16091678057778477      -0.16180194979988288      -0.16267171433616887      -0.16352979678417734      -0.16437805593195454      -0.16521434850854719      -0.16604549138168420      -0.16687419096647763      -0.16770430000262301      -0.16853763099682725      -0.16937313362294826      -0.17020535800917336      -0.17102939247916904      -0.17184936148075802      -0.17267760645282954      -0.17352788948055220      -0.17440001674812453      -0.17528006351029379      -0.17616091329061778      -0.17704475348322951      -0.17793351854794162      -0.17882349030128947      -0.17971002871967059      -0.18058914722050862      -0.18145768636987236      -0.18232043235677603      -0.18318105827853887      -0.18403282720497482      -0.18487694123829213      -0.18572743336412942      -0.18659787478151232      -0.18748684466595819      -0.18837995067601532      -0.18926849660988881      -0.19015757076118431      -0.19105199481735158      -0.19195200923763331      -0.19285706465924357      -0.19377208380785813      -0.19469899809390126      -0.19562784427159596      -0.19655026954754304      -0.19746232632089422      -0.19836091534359382      -0.19924129283500372      -0.20010641779332797      -0.20096672612450947      -0.20183208651251300      -0.20270803361159340      -0.20359303392863140      -0.20448579453715626      -0.20538771680053206      -0.20629929680681230      -0.20721510143732769      -0.20813200387710246      -0.20905510701303293      -0.20999159240225385      -0.21095202976329910      -0.21194421724647997      -0.21295746656953041      -0.21397557102116394      -0.21498905996976589      -0.21598989593744830      -0.21697564039029113      -0.21795284687083713      -0.21893187359906269      -0.21992227225515482      -0.22092442901882406      -0.22193697387852976      -0.22295951226742805      -0.22398371283971547      -0.22500235185379200      -0.22602294087334493      -0.22705890883507621      -0.22811949970686690      -0.22920807547795155      -0.23032328880357786      -0.23146052278115631      -0.23260986730052424      -0.23375955948114066      -0.23490106178009895      -0.23602435334142671      -0.23711462847127224      -0.23816312880552026      -0.23917224982572100      -0.24015367221561465      -0.24112515233788923      -0.24210638743717569      -0.24311344862902640      -0.24415962379362541      -0.24524894063520444      -0.24636943641458373      -0.24750506825884211      -0.24864650381820230      -0.24978899129059684      -0.25092119390630374      -0.25202864305191319      -0.25311266032016666      -0.25418920559877606      -0.25526958760509694      -0.25635639978069541      -0.25745436213204970      -0.25857079335253835      -0.25970571655554303      -0.26084805610820799      -0.26199336474607826      -0.26314424448308205      -0.26429640857367970      -0.26543966043360862      -0.26656725006241982      -0.26768001077884085      -0.26878456039188553      -0.26989462807052067      -0.27102220184339498      -0.27216612799360318      -0.27331918565306879      -0.27447653237620984      -0.27564116617864898      -0.27681939187002003      -0.27800726408408361      -0.27919203648725327      -0.28036415232535256      -0.28151868852061895      -0.28265058951854272      -0.28375803109432518      -0.28484088495063092      -0.28590351325957769      -0.28696398078112378      -0.28804536504946610      -0.28916579193114844      -0.29033211243971180      -0.29153933733835125      -0.29276674717345369      -0.29399080875884714      -0.29519921686205014      -0.29639088239841271      -0.29757500405530696      -0.29875824882133156      -0.29993719926871115      -0.30110729808659770      -0.30226608255543702      -0.30341373716362341      -0.30455209768008584      -0.30568633486384894      -0.30681503865647947      -0.30792745325217891      -0.30902087067898371      -0.31010198179110410      -0.31117613349738116      -0.31223891051315711      -0.31329442526519063      -0.31436302882100864      -0.31546476807284651      -0.31661012535681288      -0.31779359621543857      -0.31900485085647756      -0.32024292523778808      -0.32150756365678668      -0.32279319004645302      -0.32409892615742081      -0.32542216968853294      -0.32675034423872418      -0.32807242879529191      -0.32938540658507026      -0.33068686048830931      -0.33197153538196583      -0.33323157309826223      -0.33446318423994353      -0.33567148760455712      -0.33687383869625420      -0.33809372663231996      -0.33934335739548105      -0.34060897950888758      -0.34186983128646603      -0.34311683558156347      -0.34435597355139758      -0.34560064729860246      -0.34685970679193562      -0.34813074075892170      -0.34940509618203136      -0.35068368427893387      -0.35197255621511447      -0.35326963702987291      -0.35456966082920938      -0.35587492039332469      -0.35718444471052335      -0.35848092930840342      -0.35975180904010368      -0.36099392805915437      -0.36220995115781601      -0.36341497747690915      -0.36462517672260764      -0.36584435311991637      -0.36706785624051574      -0.36828817110270456      -0.36949965880012342      -0.37070598309175368      -0.37192016117680260      -0.37315563712723560      -0.37442446771724003      -0.37573195024586314      -0.37707511551523176      -0.37844537905233183      -0.37983097815400790      -0.38122119601758647      -0.38261076835033292      -0.38399721907383744      -0.38537530228428174      -0.38673791801066021      -0.38807967558750206      -0.38940193045169524      -0.39071065177033054      -0.39201525089505790      -0.39332480907539991      -0.39463911816404879      -0.39595358309077006      -0.39726647964762968      -0.39857486953320631      -0.39988121510566194      -0.40119729748284255      -0.40252716988475518      -0.40386227792104518      -0.40519764433203598      -0.40653650892733351      -0.40788365890143430      -0.40923554192568956      -0.41059030344020830      -0.41195117185605234      -0.41331884068259395      -0.41468923278064618      -0.41605698629939186      -0.41742144987317925      -0.41878570165833168      -0.42015066436213916      -0.42150800801216398      -0.42285513096585747      -0.42419695944803576      -0.42553541628267955      -0.42687002993024287      -0.42820479350081625      -0.42954147210513127      -0.43088057284439596      -0.43221966381807109      -0.43355453121502169      -0.43488535833057096      -0.43621608732097406      -0.43754631750005163      -0.43886812172002626      -0.44018245997524197      -0.44150267130698595      -0.44283917705835274      -0.44419957828218837      -0.44558633316611906      -0.44699261517764199      -0.44841788790737069      -0.44986383968047750      -0.45132395287351984      -0.45278191674429791      -0.45422212200030931      -0.45564148463592669      -0.45704615730106896      -0.45844367195667213      -0.45983850114617453      -0.46123024702007820      -0.46261895333960740      -0.46401029502585228      -0.46541420245508108      -0.46684028040148179      -0.46829201199871306      -0.46976612584790184      -0.47125675726103544      -0.47275764038469059      -0.47426181382483429      -0.47576102105630375      -0.47725001642161413      -0.47872729174464312      -0.48019603207126621      -0.48165782017215697      -0.48310882893801121      -0.48454340751724262      -0.48596001538424399      -0.48737235976062815      -0.48879951705241287      -0.49024178911441596      -0.49168019965088772      -0.49310164219707253      -0.49450923081183706      -0.49591635117279304      -0.49733728452900627      -0.49878354618240556      -0.50025948917622620      -0.50176112714566057      -0.50327817775123695      -0.50480407071320899      -0.50633931335658666      -0.50788495913322629      -0.50944046468944193      -0.51099776976064104      -0.51254023029740714      -0.51405771589006610      -0.51555860473252757      -0.51705920012812789      -0.51856768904880457      -0.52008650252733268      -0.52162363025214509      -0.52318418405131484      -0.52476147256785310      -0.52633924659926901      -0.52790482423329677      -0.52946036790895390      -0.53102025433004418      -0.53259051880635289      -0.53416500969778979      -0.53573946271956030      -0.53731229290435867      -0.53887899774219961      -0.54043687535713758      -0.54199513974595637      -0.54356121581450589      -0.54513398950561365      -0.54671456894253490      -0.54830717110855309      -0.54991615390199144      -0.55154499472429375      -0.55318962189469600      -0.55483659018470022      -0.55646881332226694      -0.55807289511971370      -0.55964285369418676      -0.56118954526231879      -0.56273418928498320      -0.56429419448617213      -0.56588191167036761      -0.56749570865681254      -0.56912356665389618      -0.57074591665614105      -0.57234979128698926      -0.57394075482090146      -0.57552915087012380      -0.57712166299002832      -0.57871874672023238      -0.58031559777630193      -0.58191107359958671      -0.58350730807646567      -0.58510294682131470      -0.58669688591810343      -0.58828833240055511      -0.58987554171524292      -0.59146616893795778      -0.59307192190808300      -0.59469207081503539      -0.59631431031092541      -0.59792278128213938      -0.59950553728906186      -0.60106381298896427      -0.60261001638736456      -0.60415912241801817      -0.60572472332587113      -0.60731607726864933      -0.60893441990929575      -0.61056799335227618      -0.61220247065987687      -0.61383188263902899      -0.61546091532860847      -0.61709933465888167      -0.61875588836031270      -0.62044037346507397      -0.62215448553677932      -0.62388938161742180      -0.62563751137814250      -0.62739782980917203      -0.62916862925314865      -0.63094222431684399      -0.63271310678259551      -0.63448259975944610      -0.63625127264345216      -0.63801263479835479      -0.63975985744692965      -0.64149750817704843      -0.64323852128425751      -0.64499545817068460      -0.64677659499506734      -0.64858008185536642      -0.65039890578639314      -0.65222415868641470      -0.65405084130443325      -0.65587916273929614      -0.65770995712022551      -0.65954263167613503      -0.66137249145524135      -0.66319136210286489      -0.66499810612447541      -0.66680220672420110      -0.66861491052290867      -0.67044156998181859      -0.67228730108692181      -0.67415238261460686      -0.67602582803125622      -0.67788842230263380      -0.67972891874347408      -0.68154849568551057      -0.68335376052677843      -0.68515332173139010      -0.68696135646290546      -0.68879425385997373      -0.69065564786464184      -0.69253722960192743      -0.69443046558551580      -0.69632674359896551      -0.69821483176690557      -0.70009361663319336      -0.70197524189458138      -0.70386707856647013      -0.70576244298910140      -0.70765222728558341      -0.70953738421506796      -0.71141925535923956      -0.71329406275811669      -0.71516495780646372      -0.71703794724336711      -0.71891576685779690      -0.72080765084855725      -0.72272654843211281      -0.72467143488044938      -0.72662861295524139      -0.72858894610697533      -0.73055310088185232      -0.73252253400096545      -0.73449725834110080      -0.73647537680329822      -0.73845309748705779      -0.74042786243695025      -0.74239953990304197      -0.74436772755321867      -0.74633328596674964      -0.74829640584649848      -0.75025430298251228      -0.75220318023291388      -0.75414035735631302      -0.75606373318602060      -0.75797438647268001      -0.75988208710954896      -0.76180304438192070      -0.76374465907607847      -0.76570599534887551      -0.76768746674836152      -0.76969412751920330      -0.77172954260346804      -0.77379339365138933      -0.77588743612246147      -0.77800770952358123      -0.78013761278423577      -0.78226200119175759      -0.78437939183273531      -0.78649180449567802      -0.78859743912895097      -0.79069495598182726      -0.79278634288631578      -0.79486851390747704      -0.79693521143659740      -0.79898727618251109      -0.80103183553757096      -0.80307468988204267      -0.80511337863938925      -0.80714947208245913      -0.80918908856901806      -0.81123482156812654      -0.81328843387366634      -0.81535325926233726      -0.81743973216091270      -0.81955581215977891      -0.82169852775157270      -0.82386041996677462      -0.82604120527588232      -0.82823228592590015      -0.83040981576179240      -0.83255577138468762      -0.83467455595313755      -0.83677657527493665      -0.83886544567629850      -0.84093995411336986      -0.84300428536103256      -0.84506979769576340      -0.84714773998000936      -0.84925330537458243      -0.85139970742092186      -0.85357938177757386      -0.85577545912807196      -0.85797963672506850      -0.86018801808595513      -0.86239268356311438      -0.86458531307419462      -0.86677319203209968      -0.86897550704693949      -0.87119908352216269      -0.87343219697058505      -0.87566190934968591      -0.87787981642440793      -0.88008001989371776      -0.88226329034065054      -0.88444045903283541      -0.88662631581272489      -0.88882885757332530      -0.89105186182382468      -0.89329277677935770      -0.89554134894845638      -0.89779237934861977      -0.90005295740237978      -0.90232725792940605      -0.90460770747125085      -0.90688584775415060      -0.90916022424571652      -0.91142746833014088      -0.91368541150573102      -0.91594533641952236      -0.91822099730954376      -0.92051231958658575      -0.92280719440861281      -0.92509219086072947      -0.92736366003661452      -0.92962490080340765      -0.93187787088239504      -0.93412773677838246      -0.93638421321536625      -0.93864508129147528      -0.94089314806352475      -0.94311232467991923      -0.94529750796014056      -0.94745970818868630      -0.94962125703144740      -0.95180146320681280      -0.95400557625174320      -0.95622982884240026      -0.95847242570929436      -0.96073882934123034      -0.96302939626426398      -0.96534241392419684      -0.96767700385365307      -0.97003839933618830      -0.97242739551154789      -0.97483931244769328      -0.97726503971280243      -0.97969037425474881      -0.98209941221358998      -0.98448310164844322      -0.98683752931743707      -0.98916265254760338      -0.99145946204600388      -0.99372437114026979      -0.99595354624374000      -0.99815378668956090       -1.0003387033399098       -1.0025186035685099       -1.0047036170012118       -1.0068984011180324       -1.0090950424121270       -1.0112900386986332       -1.0134951988168781       -1.0157261811445673       -1.0179914305420157       -1.0202929781426573       -1.0226268931762588       -1.0249827279120596       -1.0273387346409102       -1.0296680866838814       -1.0319556567772485       -1.0342013605534759       -1.0364192290371483       -1.0386315381016120       -1.0408504646779209       -1.0430715949066529       -1.0452878748873031       -1.0475004572723274       -1.0497139264968682       -1.0519355777654202       -1.0541797440025544       -1.0564520837978391       -1.0587458580101627       -1.0610565100744982       -1.0633746739260836       -1.0656861863631646       -1.0679823656902414       -1.0702612975441168       -1.0725260931808025       -1.0747848405076990       -1.0770450402144007       -1.0793118691993062     
