  -1.0004146635532379E-002  -1.1201959804534915E-002  -1.4301789221366986E-002  -2.0746873348912658E-002  -2.4372885994067534E-002  -2.8488346931095414E-002  -3.1888658056627425E-002  -3.3795656708680108E-002  -4.2342720705852349E-002  -4.9018312753272120E-002  -5.5688904895135734E-002  -6.9709928955879241E-002  -7.9757881339696635E-002  -8.8793073880670134E-002  -9.8596604628962026E-002 -0.10730997608483474      -0.10799791031414799      -0.11088632369810944      -0.11808376778521770      -0.12514051228315537      -0.13293385038853803      -0.13944906614934438      -0.14152651637490926      -0.14460155454342474      -0.15079597461463179      -0.15838524456721120      -0.16927947481906097      -0.17845670439042113      -0.18644703756573344      -0.19402068797169150      -0.20357360011690831      -0.20841602611207705      -0.21658343922573137      -0.22110712073557162      -0.23189134074518886      -0.24256779191117192      -0.25307147718329848      -0.26382914513697520      -0.26787704424670888      -0.27855795025740476      -0.29107203071021520      -0.29766905756747752      -0.30399475901471229      -0.30397521420135509      -0.31402223439620708      -0.32456731572344050      -0.32699915032163485      -0.32611660215880850      -0.32539500001446331      -0.34108328545715866      -0.34654973780010873      -0.36048929627127757      -0.36758556495157124      -0.37082392968327810      -0.37366035242465190      -0.37960576533638613      -0.38169537997310782      -0.38435079938218736      -0.39147887708384410      -0.39924712872964557      -0.39440693470803229      -0.39860285941245854      -0.40390429195041816      -0.40809600373221522      -0.41931673581396750      -0.42870811560476180      -0.42956442804910328      -0.43577401319317710      -0.43723494523423628      -0.44744428291949273      -0.44898513395095396      -0.45446029944827609      -0.45191305352405325      -0.45027356241844885      -0.45083236259823328      -0.45670285454432191      -0.46536340275742194      -0.47585656000874860      -0.48607205884811455      -0.49090831518820777      -0.49815247656842460      -0.50847977806851785      -0.51653317545817368      -0.52980304914214627      -0.54528529029256601      -0.54845424627715456      -0.55544649621383180      -0.56653170256775187      -0.57080785177337368      -0.57889855579556548      -0.58775623201624072      -0.60081923870315390      -0.61524759398359785      -0.62370725012689643      -0.63361220129323459      -0.64068291526335519      -0.64892601504876013      -0.66087144180705315      -0.66888315892668881      -0.67662670971659233      -0.68530704767942130      -0.69253469569397252      -0.70164790915619979      -0.71095608577971092      -0.72241648766323108      -0.73138724040433967      -0.73557716273443541      -0.74290003422411532      -0.75982804483388644      -0.77349140743937139      -0.78765556775731338      -0.80124439837158179      -0.81558279848586790      -0.82079061837258649      -0.82652812087865701      -0.83441054572621842      -0.83751842404232957      -0.84924937313354687      -0.85719583738974681      -0.86248835087787801      -0.86805826015143683      -0.88354352062672536      -0.89343152978799745      -0.89513085401853498      -0.90242955620934906      -0.91453925058178298      -0.92873605935139070      -0.93962925437769018      -0.95090804155311581      -0.96651350977758421      -0.98373953255242019      -0.99732002950827758       -1.0078507197072779       -1.0213884608694734       -1.0287288467892395       -1.0268184185952491       -1.0333666976834637       -1.0489099854824284       -1.0624487273345402       -1.0793536213026003       -1.0949550819492484       -1.1074580440823281       -1.1143552310232272       -1.1279522495582137       -1.1392064795113244       -1.1532451401859127       -1.1710455483012725       -1.1870558343168323       -1.1931656065029002       -1.2012204161738853       -1.2022848148272940       -1.2164800616587814       -1.2281242446533431       -1.2357531512511049       -1.2467185338356637       -1.2610780590095585       -1.2754312556369216       -1.2829687215318961       -1.2881663704138093       -1.2888802647129873       -1.2912376953950606       -1.3049163078508379       -1.3192351789193451       -1.3305750716959697       -1.3347160757528891       -1.3391123733146630       -1.3463146445362768       -1.3605935257906177       -1.3753228162078655       -1.3858170437149837       -1.3925607485729286       -1.3974090031850872       -1.4035230447784877       -1.4097172500872064       -1.4126004720129983       -1.4233801458824071       -1.4230927623986034       -1.4330846485262443       -1.4407364420946591       -1.4416322863297888       -1.4449386939954942       -1.4441371631642947       -1.4497731056241598       -1.4479863625101825       -1.4443941316547813       -1.4428320995762054       -1.4455580648049284       -1.4508397848431225       -1.4568435346833331       -1.4606320371347019       -1.4693977190775458       -1.4798206839110992       -1.4872235945996772       -1.4913935885544241       -1.4937280628495950       -1.4968548870642882       -1.5016857678283173       -1.5059543349976803       -1.5135069881859498       -1.5236468790585760       -1.5230999288558289       -1.5253038931186242       -1.5254263136005006       -1.5241162309010599       -1.5304372844484344       -1.5344987781645598       -1.5408290102147668       -1.5527992865710176       -1.5615497989393949       -1.5677413022562288       -1.5737371894001559       -1.5848096666800264       -1.5970047827015454       -1.6065115635884921       -1.6172054566960985       -1.6237183327924682       -1.6326547273479395       -1.6377198384964970       -1.6481938623011647       -1.6510247307384622       -1.6542103256747123       -1.6609404138845556       -1.6658955886138127       -1.6802187301473013       -1.6900515572654533       -1.6983916185198185       -1.7039450791086521       -1.7104521498459575       -1.7170792592774025       -1.7231302764480583       -1.7306448703803836       -1.7405329656646757       -1.7526745401595250       -1.7610343413012688       -1.7800251333217894       -1.7954468178972742       -1.8120123321914636       -1.8262142543600544       -1.8293552827922057       -1.8371279542263952       -1.8391052802995504       -1.8424932147270223       -1.8534017085081671       -1.8671553295920365       -1.8765042523671573       -1.8816287471771578       -1.8996955774997566       -1.9062673655426638       -1.9140949488942898       -1.9180902563804982       -1.9222435822446027       -1.9269895560673309       -1.9361811275735228       -1.9462034652421161       -1.9459921907159257       -1.9493321123924323       -1.9550423109101505       -1.9624076964262500       -1.9705530071706083       -1.9835138666321379       -1.9995808531892780       -2.0105268526472937       -2.0234320850031757       -2.0329282571035443       -2.0448199264355047       -2.0532551129401968       -2.0581116316161836       -2.0601830230805041       -2.0707367100981737       -2.0733813222856239       -2.0781586790041846       -2.0839676417761148       -2.0875017619929257       -2.0848412387848376       -2.0849022823567811       -2.0796402582030882       -2.0813367362959800       -2.0914889368617366       -2.0985732014977483       -2.1012385437691723       -2.1066697322013006       -2.1157228029929662       -2.1197856261777002       -2.1311492278886153       -2.1374899305551120       -2.1456713673604320       -2.1541834637808770       -2.1585082359499004       -2.1590926850769527       -2.1556556044093647       -2.1644447400854503       -2.1733684490483789       -2.1785784500641707       -2.1815805806515578       -2.1893608042100383       -2.2008472875700265       -2.2089241058683111       -2.2150910930555607       -2.2216574592060110       -2.2324027502931356       -2.2358459337076262       -2.2431850866733427       -2.2481122529980317       -2.2515012120753317       -2.2603460129972639       -2.2637045847790036       -2.2708964555432938       -2.2785842664318907       -2.2902947413603636       -2.3076272689709709       -2.3207999705305142       -2.3262050909114307       -2.3342451980917622       -2.3492481771792151       -2.3567563468967681       -2.3637387002898840       -2.3757149795732295       -2.3913461213746312       -2.4124550653580532       -2.4269181877122450       -2.4359383313563940       -2.4475384191042213       -2.4652572386647935       -2.4781491754070570       -2.4898566077871398       -2.5026899966370562       -2.5141208779824216       -2.5246330387344145       -2.5363083707112417       -2.5459859738506285       -2.5579898141440989       -2.5667897396402788       -2.5809286031366478       -2.5913248407433027       -2.6026613684441497       -2.6105967963531849       -2.6214149451998257       -2.6358686083871783       -2.6532672389361722       -2.6659740809079353       -2.6733218774799630       -2.6828884915730593       -2.6971985732094503       -2.7095774409254592       -2.7132389312179961       -2.7077409576757634       -2.7121282703562986       -2.7212864812055688       -2.7298631379725142       -2.7362122915282034       -2.7439044212032031       -2.7557665610090112       -2.7698293885287550       -2.7816293476331797       -2.7928833917849616       -2.8098139172825150       -2.8224054787784434       -2.8334455900348270       -2.8448188821708027       -2.8580902240700494       -2.8708261053482125       -2.8884537335692055       -2.8980895680901542       -2.9103706387840806       -2.9206163858552432       -2.9214469060422368       -2.9306756721171094       -2.9400398911688894       -2.9436041165895719       -2.9536104252860249       -2.9621390402284486       -2.9658808012224620       -2.9742824673735093       -2.9929367961822972       -3.0114719849141256       -3.0229066256701800       -3.0314137478641303       -3.0379315602939725       -3.0415531637829969       -3.0456446161671256       -3.0528489087805619       -3.0615995040883206       -3.0694305070435113       -3.0715101372977589       -3.0744658888074174       -3.0708275052913883       -3.0729177378982615       -3.0712003201309921       -3.0746503228883908       -3.0873820083624479       -3.0839858037440169       -3.0936835417189368       -3.0986687924624432       -3.1096658814159337       -3.1083455059957670       -3.1158860139759095       -3.1324051785351750       -3.1481210680183951       -3.1581483557200056       -3.1668644591043185       -3.1749015083228982       -3.1855436245211699       -3.1966948868484830       -3.2063237727281426       -3.2130761693810950       -3.2210684856383143       -3.2286680068410107       -3.2340970938784199       -3.2391200148967711       -3.2365923143345472       -3.2423654001208475       -3.2443419734457164       -3.2457001680352953       -3.2386230728662979       -3.2397417876433359       -3.2449323403843962       -3.2495402183253836       -3.2545664501177352       -3.2573445659981077       -3.2653105026755367       -3.2721714830808666       -3.2808187108107774       -3.2953214326927687       -3.3000939492453836       -3.3095652960639073       -3.3108695634892715       -3.3167224597134091       -3.3242312997574688       -3.3358360472248880       -3.3398755450220556       -3.3416923866110597       -3.3461574645096843       -3.3557667349803477       -3.3606930551183485       -3.3628421311552343       -3.3597233720170951       -3.3610906053132616       -3.3591158211159318       -3.3601631244294978       -3.3628118401851355       -3.3715049714028864       -3.3736245875541000       -3.3768985725610032       -3.3846349987245432       -3.3878632541111955       -3.3894601714639068       -3.3879326690423088       -3.3961858080382150       -3.3982187583767689       -3.4054276826126562       -3.4094809539387150       -3.4109705040613587       -3.4100578683936749       -3.4108627983427895       -3.4152563002343244       -3.4189038286830562       -3.4214097816992926       -3.4273286165135022       -3.4368621474450287       -3.4421399001183670       -3.4490512301307628       -3.4478025852971035       -3.4527223064947381       -3.4590152479213012       -3.4643476853983715       -3.4743802304547327       -3.4865934297826788       -3.4906122218120936       -3.5057353138774601       -3.5101721626850382       -3.5163901469784098       -3.5205072261848938       -3.5338663792769114       -3.5429712960910189       -3.5563717444550647       -3.5712283898741095       -3.5800152973787656       -3.5880161308716101       -3.5950384194505451       -3.6155920118111995       -3.6245505492266812       -3.6282790330222712       -3.6340316460245674       -3.6331803190728218       -3.6412910462758292       -3.6558281082303221       -3.6649845073480840       -3.6699037897364497       -3.6824241532333577       -3.6906669574112683       -3.6970574042396454       -3.7065306915428713       -3.7101462158451670       -3.7164251796652614       -3.7302285201783492       -3.7373168605111116       -3.7491576723303650       -3.7620991173124030       -3.7688337293122052       -3.7775024648526982       -3.7874551108048955       -3.7903526762279243       -3.7967028821433662       -3.8106301881280813       -3.8190752467643065       -3.8152411135606865       -3.8146932691543545       -3.8146388195745939       -3.8122554371248727       -3.8174503998151588       -3.8150867589680613       -3.8129626542199722       -3.8221022874552961       -3.8276194931186134       -3.8315028708632908       -3.8323842418287057       -3.8416294166360405       -3.8472147848645211       -3.8623589489157175       -3.8678188163729637       -3.8678125727278929       -3.8772853915432957       -3.8816470904288103       -3.8905229003735418       -3.9104792954046030       -3.9271636577424225       -3.9309526708014686       -3.9382966166875097       -3.9427216441022375       -3.9466156145261504       -3.9533605702291266       -3.9621223122758003       -3.9717832775234867       -3.9825760560458359       -3.9974069506956122       -4.0084674369749864       -4.0191688938193018       -4.0280833475801101       -4.0440106360807970       -4.0492864175641516       -4.0573843006491881       -4.0635996017309024       -4.0717909035249154       -4.0780092397068133       -4.0819574182010570       -4.0847745538365512       -4.0875299684632678       -4.0935521704708409       -4.0963826666449874       -4.1034877427224963       -4.1071311817846450       -4.1121680609828228       -4.1171893674417710       -4.1194504626144646       -4.1287194486641337       -4.1325975458956270       -4.1403051510765909       -4.1531548421508759       -4.1569257049576098       -4.1590885015473624       -4.1689916481827067       -4.1745531727726402       -4.1813375055887212       -4.1824530277566927       -4.1954244269192493       -4.2033946299305871       -4.2155809691936827       -4.2206002134173559       -4.2302328007501098       -4.2313056368253124       -4.2372501543560794       -4.2434252683783251       -4.2452858364750874       -4.2474010509283886       -4.2501256831396086       -4.2555321607107874       -4.2576136671556313       -4.2640381492615829       -4.2746842790948349       -4.2810707493043125       -4.2813003424035525       -4.2789785989708369       -4.2840740648242397       -4.2853983786565788       -4.2900789512793667       -4.2918872961786292       -4.2896228904323133       -4.2944230673371857       -4.3016060548038189       -4.3180679704750355       -4.3308845261089823       -4.3360276467556265       -4.3502021801965292       -4.3601986237571904       -4.3632957653536923       -4.3701626468433412       -4.3753190084471534       -4.3849267412794477       -4.3899419672870259       -4.3972801992337125       -4.4141939998944562       -4.4294218809271495       -4.4463372416226958       -4.4584778095325479       -4.4651363006833105       -4.4720901842502885       -4.4763483681045946       -4.4848048816707049       -4.4890348126958601       -4.4971434992822088       -4.5045933974229442       -4.5039317668170673       -4.5086967859347116       -4.5112711243654058       -4.5150620117920335       -4.5248152285551191       -4.5314617121897784       -4.5401763115560820       -4.5480292046173245       -4.5506886442601608       -4.5592120708775852       -4.5647366822833941       -4.5757199248488494       -4.5940302070671608       -4.6025966980032296       -4.6140124208808526       -4.6244813940308998       -4.6325080431321979       -4.6374977186582216       -4.6502939199822402       -4.6476003143812017       -4.6636193622514845       -4.6726747945356362       -4.6843185169682808       -4.6943064869127555       -4.7083628324590521       -4.7172008100301701       -4.7228212921085655       -4.7327585262349352       -4.7474685168714696       -4.7609968732143217       -4.7667365076233246       -4.7684826131175013       -4.7748602900281956       -4.7790190850825125       -4.7826002992445140       -4.7839176910836372       -4.7827619700223885       -4.7839376114790753       -4.7816259673511681       -4.7906709573185564       -4.7979742030788088       -4.8034641795312210       -4.8029290650187546       -4.8043915818556249       -4.8096507674306297       -4.8170649383966255       -4.8278650768295446       -4.8371806827559851       -4.8390957000670607       -4.8437405538373781       -4.8620460950221647       -4.8696236345870778       -4.8743878402469925       -4.8807202520483628       -4.8896848243645286       -4.9018161453421056       -4.9171366177536013       -4.9356895578285789       -4.9541914333170993       -4.9650389400599497       -4.9695117511964639       -4.9691928006450459       -4.9855273070637045       -4.9905135944412837       -4.9929740743175213       -4.9997879375109884       -5.0111213802072117       -5.0208507657889854       -5.0253081190433093       -5.0368569893043063       -5.0454953147800286       -5.0442860481417808       -5.0543625828211720       -5.0521718848072545       -5.0524120819810436       -5.0532299038536825       -5.0604200904145848       -5.0588655380549978       -5.0687188069345988       -5.0740927535418594       -5.0809923549026959       -5.0881910384550428       -5.0954054448938964       -5.0989246618878470       -5.1048831762038560       -5.1073723276491858       -5.1141646660994127       -5.1156543981339810       -5.1202549799157513       -5.1273855951651717       -5.1301725990733109       -5.1385764943103140       -5.1468575160076853       -5.1538466244804821       -5.1574764433422864       -5.1596465833886596       -5.1666608968063201       -5.1750872647486723       -5.1887708992664168       -5.1937860690901623       -5.1985387210043932       -5.2067226984192772       -5.2156277489487586       -5.2279009443888924       -5.2301097270285259       -5.2437068091881107       -5.2573837553557938       -5.2706681643763620       -5.2784185251928992       -5.2840231192856288       -5.2933482332895325       -5.3031804264193738       -5.3152051225051036       -5.3272853712998858       -5.3424100642824408       -5.3477401645459119       -5.3608267220202332       -5.3711949344230314       -5.3776932876939352       -5.3838987854836633       -5.3911804564067376       -5.3956216095718741       -5.4048415428810825       -5.4129718538950611       -5.4216541016914377       -5.4333073341487346       -5.4434938499117287       -5.4500452150806815       -5.4547210440007445       -5.4646900789416000       -5.4866887377471345       -5.4947702484248548       -5.5038479475529059       -5.5146391840889111       -5.5195574473982489       -5.5250113959704379       -5.5345046134036036       -5.5446293160099884       -5.5605772121750414       -5.5688764462525091       -5.5811964825348408       -5.5914120947864987       -5.6054838568970426       -5.6125286999869441       -5.6167357168582743       -5.6164611000761937       -5.6149054844419615       -5.6084882290058635       -5.6007131099275780       -5.6019023153702792       -5.6108542551041030       -5.6173274252074394       -5.6257306208896720       -5.6349334545206151       -5.6455459875255380       -5.6539456863331958       -5.6591244569354924       -5.6676087036338236       -5.6751869937106578       -5.6896332127093183       -5.7028824631608765       -5.7111954373108649       -5.7181516426120913       -5.7199286720856781       -5.7233998549433336       -5.7337261747373169       -5.7344753233413632       -5.7402666813573004       -5.7507752424659211       -5.7553400675575332       -5.7598232054373257       -5.7616732138277538       -5.7624302514361769       -5.7741420624843229       -5.7844401464659407       -5.7869632557970991       -5.7869143611553175       -5.7962480165979526       -5.7960655053846191       -5.8090729072310623       -5.8231124539047068       -5.8307639441675541       -5.8376922162051423       -5.8477936464324101       -5.8471768010433545       -5.8556816245449683       -5.8618710965143830       -5.8719793355274588       -5.8764072392082651       -5.8819717767755870       -5.8881831735548502       -5.8943461728350943       -5.9012018990173756       -5.9154025393045186       -5.9248373170217263       -5.9332543729357976       -5.9425577339360851       -5.9514731616745733       -5.9595346559608888       -5.9682664546472219       -5.9822638213924257       -5.9903865427476646       -5.9994612445129967       -6.0067145483321642       -6.0184957302403275       -6.0321558140199061       -6.0492950498677862       -6.0638476202713321       -6.0737281564948518       -6.0838869317421818       -6.0941208059124126       -6.1026969038438814       -6.1070999782124451       -6.1097064374885122       -6.1236636827820261       -6.1307421260407464       -6.1392493462077562       -6.1448883882681589       -6.1635241289631564       -6.1688207624840690       -6.1800850290537070       -6.1821161932791222       -6.1891214159331396       -6.2017106224078722       -6.2093239725245235       -6.2196055166509803       -6.2300094837673621       -6.2356445458325407       -6.2500249941977719       -6.2611928850019289       -6.2794359309680292       -6.2939128904787811       -6.3136661715158064       -6.3297272062350043       -6.3400375583693824       -6.3477138236620272       -6.3564574256663295       -6.3686096907510237       -6.3782465001274611       -6.3915246982851244       -6.4009381105568064       -6.4100158100585185       -6.4212732018210517       -6.4248510238015095       -6.4294673787017409       -6.4470518372295631       -6.4638280826363985       -6.4818660710582243       -6.4941033628551361       -6.5090687958118378       -6.5192896857289719       -6.5396085470105048       -6.5466983419567599       -6.5599890451248699       -6.5756759588662321       -6.5839959637217476       -6.5976298599153305       -6.5991810694118591       -6.6055218540446328       -6.6102599808358624       -6.6152965745188075       -6.6220277499895674       -6.6276984633604021       -6.6355752400635311       -6.6425141607545601       -6.6473374695815846       -6.6513189345533492       -6.6615618864778030       -6.6745014433088183       -6.6788240878054541       -6.6835922420945701       -6.6980143293520413       -6.7123563525021677       -6.7257054825534937       -6.7387708163817202       -6.7473875441885305       -6.7574230392605186       -6.7729432088754296       -6.7825232694950737       -6.7960951982653368       -6.8054537614032391       -6.8200186272021766       -6.8340172651681801       -6.8408654432347742       -6.8455154484075340       -6.8545092367423930       -6.8618829793451130       -6.8862833878752943       -6.9024337730117198       -6.9267206992417201       -6.9437910922970776       -6.9524588066784290       -6.9607687852676321       -6.9606267179838479       -6.9586246183383116       -6.9682959744437527       -6.9767524929271945       -6.9870972202889758       -6.9998668570278335       -7.0086657774074412       -7.0220999058936133       -7.0358791873093223       -7.0469452076425254       -7.0600469006312307       -7.0675655402996860       -7.0768642141041456       -7.0872450967866740       -7.1007946234666699       -7.1067511230153118       -7.1191200467265903       -7.1273506825288306       -7.1402825699983055       -7.1532792520230926       -7.1713590598773340       -7.1874022254699153       -7.2029784021180516       -7.2113650255043229       -7.2223496813364774       -7.2358895686529099       -7.2438358481663103       -7.2572584617175666       -7.2611828775285945       -7.2721313348954180       -7.2804515032185000       -7.2897123588893011       -7.2978632737351825       -7.3095684214586525       -7.3195408143442462       -7.3357477739270740       -7.3453151338407947       -7.3516727824007821       -7.3567793894936804       -7.3689774272610142       -7.3847044187440734       -7.3813746929353172       -7.3732356540237589       -7.3808587843056959       -7.3916264564633529       -7.3937216350552939       -7.4099328382245409       -7.4228099860428802       -7.4308273142101715       -7.4393018238144784       -7.4495774543673843       -7.4664729064420827       -7.4764458794550919       -7.4871649536545712       -7.5062163602682688       -7.5153262332967570       -7.5294533441894274       -7.5349078415040349       -7.5461161129166365       -7.5528689324859002       -7.5591297484531861       -7.5665712000417491       -7.5773969696758670       -7.5880568201960497       -7.6055434213109399       -7.6226609032537711       -7.6379437434815101       -7.6363629405184650       -7.6441683487444774       -7.6558766834066194       -7.6659480308876731       -7.6798266435318014       -7.6939447609211600       -7.7063725965184817       -7.7110135025602178       -7.7157463418236780       -7.7195099429786085       -7.7315578814171291       -7.7461456583810504       -7.7566572122213495       -7.7651319161092651       -7.7870819137164027       -7.7983201798589485       -7.8054663981491830       -7.8199083384883759       -7.8359781437457654       -7.8357183086564941       -7.8478263088925724       -7.8599101505633708       -7.8732451370910939       -7.8895572793128093       -7.9050051377658308       -7.9164339905129095       -7.9236984869652201       -7.9315031897890389       -7.9285267257452325       -7.9384620197802649     
