  -1.0004146635532379E-002  -1.0027140978452002E-002  -1.0120658917009076E-002  -1.0312533164867310E-002  -1.0614415229169713E-002  -1.1024862609839436E-002  -1.1534710156982058E-002  -1.2131061322082842E-002  -1.2800815769936771E-002  -1.3533054469391801E-002  -1.4318684180861459E-002  -1.5150624853671338E-002  -1.6023777733273622E-002  -1.6933384263307222E-002  -1.7876610024901422E-002  -1.8855093648914592E-002  -1.9870008767935824E-002  -2.0925029076702906E-002  -2.2028349263102945E-002  -2.3188617467197671E-002  -2.4412570461511039E-002  -2.5705334316813207E-002  -2.7072522113612853E-002  -2.8522908477705802E-002  -3.0065734959372141E-002  -3.1704641059382477E-002  -3.3441015131389078E-002  -3.5279086916793427E-002  -3.7221253300381736E-002  -3.9266738267562572E-002  -4.1413667712831968E-002  -4.3656765987533264E-002  -4.5989158654012131E-002  -4.8406406078840836E-002  -5.0904025697975842E-002  -5.3478437537103463E-002  -5.6127865112041361E-002  -5.8850168573854875E-002  -6.1642711949472968E-002  -6.4504281016549481E-002  -6.7437271351226388E-002  -7.0445425319688906E-002  -7.3531508781469759E-002  -7.6697993110029228E-002  -7.9947497272133419E-002  -8.3284274781029247E-002  -8.6712325427175996E-002  -9.0232466574498349E-002  -9.3844725147284244E-002  -9.7550592395814845E-002 -0.10135219340897934      -0.10525187949217500      -0.10925313490786112      -0.11335879092628122      -0.11756753899959679      -0.12187454277760713      -0.12627517938589980      -0.13076403696892269      -0.13533454448377308      -0.13998107567394585      -0.14470322831901014      -0.14950486270958627      -0.15438685122451387      -0.15934699578592587      -0.16438308853683878      -0.16948967580073013      -0.17466155643856876      -0.17989830379629598      -0.18520009508849611      -0.19056363951343089      -0.19598629009989255      -0.20146907173518330      -0.20701256217501715      -0.21261557468385026      -0.21827755386518122      -0.22400138041720455      -0.22979338648494194      -0.23565719784291050      -0.24158940440568422      -0.24758255873232388      -0.25363057475061562      -0.25973029431434630      -0.26588074634636444      -0.27208321039911876      -0.27834052323174646      -0.28465579126311857      -0.29103155607470504      -0.29746880469251741      -0.30396975200049864      -0.31053738383743179      -0.31717207988439017      -0.32387330906051698      -0.33063918226936140      -0.33746621051728859      -0.34435453025629575      -0.35130780641057618      -0.35833016220745301      -0.36542499351247493      -0.37259339835764627      -0.37983454316310289      -0.38714359415748578      -0.39450992148821751      -0.40191868543793574      -0.40935759533345628      -0.41682170796965468      -0.42431530931943229      -0.43184653884888413      -0.43942046961999098      -0.44703850267537332      -0.45470002219562528      -0.46240625613951908      -0.47016118333035928      -0.47797001594696159      -0.48583624311035217      -0.49376056443137528      -0.50174272124098040      -0.50978330621020462      -0.51788110663255227      -0.52602995136352726      -0.53422095021484250      -0.54244567501933416      -0.55069576375519580      -0.55896281839011619      -0.56723971288368014      -0.57552162769752291      -0.58380707799174991      -0.59209839572465750      -0.60040259091450643      -0.60873407882214425      -0.61711037989477857      -0.62554014986309037      -0.63401964567466085      -0.64254151644644297      -0.65110195799275528      -0.65969935970343152      -0.66833284165103080      -0.67700192100521817      -0.68570507925949742      -0.69444005266129538      -0.70320579587352694      -0.71200099177926279      -0.72082138190337908      -0.72966117157502675      -0.73851587742359637      -0.74738192773483392      -0.75625747835307544      -0.76514430003915346      -0.77404422843617826      -0.78295777015092693      -0.79188671769177532      -0.80083260535464051      -0.80979582393698812      -0.81878153361103434      -0.82779847736086398      -0.83685018561921642      -0.84592457247703134      -0.85503618660253489      -0.86419093332816754      -0.87338927385747522      -0.88262304184119000      -0.89187948414279328      -0.90115007136884440      -0.91043784795081983      -0.91977551451708350      -0.92913711777837238      -0.93852444428087212      -0.94793162534561093      -0.95734904949127997      -0.96676778293766497      -0.97617960731438969      -0.98557792326946270      -0.99495969071942980       -1.0043266446286068       -1.0136844994783849       -1.0230363563410338       -1.0323955019169873       -1.0417293443330931       -1.0510306751058387       -1.0603017753078023       -1.0695517090322522       -1.0787923548135789       -1.0880363905420016       -1.0972942913022874       -1.1065726187385496       -1.1158780987552310       -1.1252231666671020       -1.1346240936369902       -1.1440930394825195       -1.1536319805907589       -1.1632319820982748       -1.1728776336935409       -1.1825527619967222       -1.1922447955724853       -1.2019460226643548       -1.2116510785996577       -1.2213553518624238       -1.2310557550226267       -1.2407501612949741       -1.2504387928658032       -1.2601302429365036       -1.2698416296022832       -1.2795892222016274       -1.2893827674648828       -1.2992241437675756       -1.3091102987822398       -1.3190419439141550       -1.3290268250927848       -1.3390727566867739       -1.3491759294879391       -1.3593239780203037       -1.3694965671270849       -1.3796667867431089       -1.3898090563117451       -1.3999078734362349       -1.4099596218421580       -1.4199706173761606       -1.4299521582864556       -1.4399207253710267       -1.4498993943099359       -1.4599183015936668       -1.4700106884122248       -1.4802019021886559       -1.4905002717299534       -1.5008986042380785       -1.5113810526288920       -1.5219295866476388       -1.5325137711558785       -1.5430869515228216       -1.5536453012567197       -1.5641949409868603       -1.5747513369605834       -1.5853405516188435       -1.5959953197484529       -1.6067415412005461       -1.6175832382910893       -1.6284994474183050       -1.6394539212231762       -1.6504087285460027       -1.6613307827279522       -1.6721897613879715       -1.6829680372648037       -1.6936815013699182       -1.7043536787560463       -1.7149834500449437       -1.7255632423076046       -1.7360935069189858       -1.7465763271998771       -1.7570095892611846       -1.7673897974643504       -1.7777232675005441       -1.7880270456938288       -1.7982973151505619       -1.8085068549570436       -1.8186399498836399       -1.8287222618451464       -1.8388329249964142       -1.8490800766626077       -1.8595499919482621       -1.8702779546956860       -1.8812413687332199       -1.8923737757146208       -1.9036026260783330       -1.9148714087291947       -1.9261371029427816       -1.9373695312954260       -1.9485606833251152       -1.9597207324617438       -1.9708573022465350       -1.9819697322353131       -1.9930563409789777       -2.0041190246093299       -2.0151594580539007       -2.0261766398749090       -2.0371671922586727       -2.0481231648586591       -2.0590315060820763       -2.0698776245740298       -2.0806530162659391       -2.0913667882489726       -2.1020509330836670       -2.1127397833873287       -2.1234484155616378       -2.1341758101507464       -2.1449142861621437       -2.1556307030035247       -2.1663283898026657       -2.1769978410227626       -2.1876422806954783       -2.1982781608978574       -2.2089344772580159       -2.2196451254999392       -2.2304364673685528       -2.2413135769587091       -2.2522523634028526       -2.2632019447579816       -2.2741023012894761       -2.2849067302491646       -2.2955962932191958       -2.3061920454956355       -2.3167564288199753       -2.3273623873076477       -2.3380524187198986       -2.3488300599109500       -2.3596807266669528       -2.3705869169267455       -2.3815274119230887       -2.3924688843780739       -2.4033703098190524       -2.4142047419370947       -2.4249721058614075       -2.4356949056020158       -2.4464106563055124       -2.4571638004832490       -2.4679938171676441       -2.4789235386280271       -2.4899570391072281       -2.5010868538327866       -2.5123024215711309       -2.5235934990966760       -2.5349505333709268       -2.5463679215503641       -2.5578469315489909       -2.5693887270344407       -2.5809827173206519       -2.5926068698804570       -2.6042362028645818       -2.6158458094618444       -2.6274127284879745       -2.6389221382884260       -2.6503718505669300       -2.6617731266054374       -2.6731479485411214       -2.6845214581667385       -2.6959134651110470       -2.7073375588286059       -2.7188058339867891       -2.7303284966385863       -2.7419120745793322       -2.7535565976299190       -2.7652503749156940       -2.7769679306205326       -2.7886742605079546       -2.8003330617419011       -2.8119166399163333       -2.8234129651017557       -2.8348250409798190       -2.8461669915044792       -2.8574632223738070       -2.8687468202974609       -2.8800489337736641       -2.8913865417439220       -2.9027590780271382       -2.9141539922271922       -2.9255596053815620       -2.9369775698186409       -2.9484128087497794       -2.9598522814259396       -2.9712755667737043       -2.9826721570578139       -2.9940384028986786       -3.0053675902749579       -3.0166481052996836       -3.0278688527914364       -3.0390233910897986       -3.0501135925559026       -3.0611525813954246       -3.0721641321685564       -3.0831772421975758       -3.0942188170807090       -3.1053073361145636       -3.1164496783007483       -3.1276469511800338       -3.1389012624307515       -3.1502107364080110       -3.1615678220657952       -3.1729707832948026       -3.1844277976846866       -3.1959401666605722       -3.2074848261044324       -3.2190188324954234       -3.2304922024669023       -3.2418591872525524       -3.2530971962838864       -3.2642237694852230       -3.2752794476950258       -3.2862974105985994       -3.2972944834605831       -3.3082821366540456       -3.3192776031115323       -3.3302944943369019       -3.3413300454796042       -3.3523736690321897       -3.3634221915067526       -3.3744807925562532       -3.3855546694227416       -3.3966508301296483       -3.4077821029390272       -3.4189460938862606       -3.4301202717781609       -3.4412912741750947       -3.4524657269983519       -3.4636517234551492       -3.4748465824241395       -3.4860438101155768       -3.4972394693458368       -3.5084287747087894       -3.5196009250410554       -3.5307406968000339       -3.5418388738019710       -3.5529030734974203       -3.5639544011809172       -3.5750180521606945       -3.5861202020637792       -3.5972872156953390       -3.6085433682980335       -3.6199053183957641       -3.6313711542365228       -3.6429200006525186       -3.6545219601245775       -3.6661408320949334       -3.6777321465944133       -3.6892478734649359       -3.7006409296366307       -3.7118693389626087       -3.7229167020820468       -3.7337968547680518       -3.7445378612317528       -3.7551720668393003       -3.7657366303047866       -3.7762808522953661       -3.7868576442517399       -3.7975013867916552       -3.8082203628298510       -3.8190116670035241       -3.8298830723065147       -3.8408580333079207       -3.8519594815665439       -3.8631950299217297       -3.8745494722812936       -3.8859753150061573       -3.8973991809769504       -3.9087573920037673       -3.9200186259598415       -3.9311829476396598       -3.9422575213585409       -3.9532689098263556       -3.9642854476059970       -3.9753786277948531       -3.9865608609402217       -3.9977930959979786       -4.0090365534378467       -4.0202560295984489       -4.0314309532819506       -4.0425674676578032       -4.0536889768826398       -4.0648185113198929       -4.0759734519640967       -4.0871637806531522       -4.0983910596197752       -4.1096521348472619       -4.1209510764061479       -4.1323015102549068       -4.1437094651421020       -4.1551658087052497       -4.1666520784684771       -4.1781472853097590       -4.1896343906976696       -4.2011051330212581       -4.2125588600875146       -4.2239961281560419       -4.2354121790524868       -4.2467950603147058       -4.2581259555669382       -4.2693816974214069       -4.2805430400415325       -4.2916027702811608       -4.3025668593626829       -4.3134625605572730       -4.3243513014442225       -4.3353097224770645       -4.3463927082409937       -4.3576124989356773       -4.3689386422687351       -4.3803124356706560       -4.3916667607590769       -4.4029474336628187       -4.4141322151868749       -4.4252265071071104       -4.4362303194588115       -4.4471350012564441       -4.4579493254703513       -4.4687032328620413       -4.4794342008160584       -4.4901854671481800       -4.5009936212192558       -4.5118815168434896       -4.5228834124809199       -4.5340375471370260       -4.5453539918094705       -4.5567909603286418       -4.5682523071816066       -4.5796246012191943       -4.5908382344387713       -4.6018964298775211       -4.6128568772152372       -4.6237895091366470       -4.6347442291127781       -4.6457475069812304       -4.6568041163498659       -4.6679587059866403       -4.6790843866630194       -4.6901973597334523       -4.7013470248157336       -4.7125770157989875       -4.7239032448639309       -4.7352990122618781       -4.7467050185469564       -4.7580668022880381       -4.7693536354458308       -4.7805699042322169       -4.7917303001492506       -4.8028270596998155       -4.8138431058171998       -4.8247647742251694       -4.8355912997449293       -4.8463655356371067       -4.8571961350724262       -4.8682025796522987       -4.8794337580989140       -4.8908381156856855       -4.9022903912462441       -4.9137303922290831       -4.9251606953234921       -4.9366001739281575       -4.9480513851169823       -4.9595112217761903       -4.9709729428277711       -4.9824072251927367       -4.9937714012737819       -5.0050191305737837       -5.0160921936802474       -5.0269238198929065       -5.0374688991047663       -5.0477464837571651       -5.0578472455832397       -5.0679103182531087       -5.0781204919243210       -5.0886302298201640       -5.0995045858056587       -5.1107336443547142       -5.1221843984688675       -5.1336643472739096       -5.1450701601287854       -5.1563742537322685       -5.1675697727330947       -5.1786519294271525       -5.1896212741129482       -5.2004818126387704       -5.2112476366837841       -5.2219439821230811       -5.2325930313383182       -5.2432176436127618       -5.2538598860508463       -5.2645688996921356       -5.2753789075372639       -5.2862976254973955       -5.2973056406880241       -5.3083745061167766       -5.3194470143948323       -5.3304805387415506       -5.3414432310263118       -5.3523236611724991       -5.3631394953682170       -5.3739395769759044       -5.3847824345899049       -5.3957035565937437       -5.4067026261951900       -5.4177468115712228       -5.4287983429869406       -5.4398650563309658       -5.4509897084523073       -5.4621892270150543       -5.4734327405186001       -5.4846740081905700       -5.4958872570045019       -5.5070656202773662       -5.5182023873272543       -5.5293048470249690       -5.5403705907685712       -5.5513779051400105       -5.5622812016542937       -5.5730259489289091       -5.5835770866577867       -5.5939392596246416       -5.6041530286138963       -5.6142788169675217       -5.6243811102097867       -5.6345138252864428       -5.6447145300882822       -5.6549888782162103       -5.6652943048125382       -5.6755706297840023       -5.6857734394741053       -5.6958828801024683       -5.7059140598648037       -5.7159160202226449       -5.7259422356978504       -5.7360343926469977       -5.7462064140391300       -5.7564382511336625       -5.7666813221146223       -5.7768897118013101       -5.7870461958661554       -5.7971644083606328       -5.8072689606568897       -5.8173811837349163       -5.8275174612365293       -5.8377012154019390       -5.8479702694033335       -5.8583498887787639       -5.8688398771476065       -5.8794296363726755       -5.8900805631294837       -5.9007067049066428       -5.9112129347603961       -5.9215509965254389       -5.9317403101049138       -5.9418556405998055       -5.9520060436572217       -5.9623028486327128       -5.9728158546221302       -5.9835515533242241       -5.9944627027255262       -6.0054599866700809       -6.0164364124506431       -6.0273154413834567       -6.0381027238101037       -6.0489028318454281       -6.0598467677726120       -6.0710060970449957       -6.0823944600548288       -6.0939825261015210       -6.1057112401494429       -6.1175255176152259       -6.1294044455059833       -6.1413209518048202       -6.1532220152935651       -6.1650341593746223       -6.1766756206835423       -6.1880649892530366       -6.1991380849257460       -6.2098825503166539       -6.2203466935253289       -6.2305918563227793       -6.2406449204459573       -6.2504983814873087       -6.2601898752847349       -6.2698365082206085       -6.2795574118162767       -6.2894203592313076       -6.2994427432124187       -6.3096182393368476       -6.3199354057646584       -6.3303762100980911       -6.3409085753017651       -6.3515088583916439       -6.3621900579729349       -6.3729794347511231       -6.3838816322484782       -6.3948707610866995       -6.4059012886883400       -6.4169282060476940       -6.4279259246205873       -6.4388965891886869       -6.4498797680743447       -6.4609474301268310       -6.4721574940442324       -6.4835169491831950       -6.4950032670412448       -6.5065986089130510       -6.5182878056546079       -6.5300358482715968       -6.5417886284843059       -6.5534983491106216       -6.5651339352035567       -6.5766576093104723       -6.5880219961085098       -6.5992166440617952       -6.6102726436733619       -6.6212174838942666       -6.6320667006241303       -6.6428490914167853       -6.6536164384557734       -6.6644241899529995       -6.6753016717285414       -6.6862347478243249       -6.6971712707384556       -6.7080457197366981       -6.7188154358611047       -6.7294864821094347       -6.7400920253774945       -6.7506643934869333       -6.7612379105550318       -6.7718464416326514       -6.7825073685219381       -6.7932107028751716       -6.8039339441198683       -6.8146642349471165       -6.8254090046455422       -6.8361942442130257       -6.8470468408587788       -6.8579718846841065       -6.8689490539235036       -6.8799612929175593       -6.8910201038020951       -6.9021326638516660       -6.9132690747261822       -6.9244230154426809       -6.9356561525131708       -6.9470439292861617       -6.9586077414913996       -6.9703071633951392       -6.9820810056370872       -6.9938782015811976       -7.0056546035275415       -7.0173579566798860       -7.0289349849104843       -7.0403429034230225       -7.0515538922655674       -7.0625645534591053       -7.0733995604919562       -7.0840971854725687       -7.0946845939206060       -7.1051543032662643       -7.1154993192364548       -7.1257640394031014       -7.1360236707701619       -7.1463183308978788       -7.1566233809586981       -7.1668666002375643       -7.1769762121317839       -7.1869323159289333       -7.1967997621753401       -7.2067096125358949       -7.2167893778727557       -7.2271029599994048       -7.2376378236961054       -7.2483678661511970       -7.2593090302404493       -7.2705107903915867       -7.2820265751410629       -7.2938839061626410       -7.3060682777910175       -7.3185187972364343       -7.3311346210895048       -7.3438039669538098       -7.3564325823728369       -7.3689383898893475       -7.3812539937369612       -7.3933461004509802       -7.4052204398801429       -7.4169052543780243       -7.4284271484282574       -7.4398007069762109       -7.4510277094602628       -7.4620962127758448       -7.4729943832752097       -7.4837408904633671       -7.4944095894118732       -7.5051158048104023       -7.5159674638891643       -7.5270292374386365       -7.5383238805155841       -7.5498473487139730       -7.5615616303610462       -7.5733950400531889       -7.5852897407882613       -7.5972512271070238       -7.6093168105482913       -7.6214990935336253       -7.6337700053129858       -7.6460798189996666       -7.6583965360351813       -7.6706962178440161       -7.6829308314802915       -7.6950495460183994       -7.7070261464421401       -7.7188505963550282       -7.7305133101416290       -7.7420117564554287       -7.7533459163032967       -7.7645078801630110       -7.7754898585683847       -7.7863034437750551       -7.7969946425331820       -7.8076458587175424       -7.8183651220371848       -7.8292594366814292       -7.8403948330823736       -7.8517645080588547       -7.8632813368680301       -7.8748162204985022       -7.8862681004053972       -7.8975882716532899       -7.9087462340081700       -7.9197374960318481       -7.9306268846724421       -7.9414714234502322       -7.9522690195326060       -7.9630404937690455       -7.9738217261025355       -7.9846109805305598       -7.9953924504395397       -8.0061651129680911       -8.0169451353275747       -8.0277960262956043       -8.0387778016242990       -8.0498283835305848       -8.0607971770716134       -8.0715666068922953       -8.0821575910042931       -8.0926698572697475       -8.1031717091490716       -8.1137056234959246       -8.1243176899981346       -8.1350650685427066       -8.1460124898642210       -8.1572074193278841       -8.1686640014732745       -8.1803733081057981       -8.1923046069709162       -8.2043906985575585       -8.2165278879986676       -8.2285959607850980       -8.2404885273746729       -8.2521544795132051       -8.2636333325839004       -8.2750346315697580       -8.2864388352069867       -8.2978404754380719       -8.3091588101828755       -8.3202784727918928       -8.3311791015052901       -8.3418883795092977       -8.3523559702754433       -8.3625660885325726       -8.3725584696539492       -8.3823989794576210       -8.3921678496780583       -8.4018870084044845       -8.4115648375301522       -8.4212613305604673       -8.4310732905317689       -8.4410953238046300       -8.4513983062491000       -8.4620005107552281       -8.4728419052154536       -8.4838208636545183       -8.4948621213019262       -8.5059295232855980       -8.5170117148225302       -8.5281197438989800       -8.5392769504096311       -8.5505042239886198       -8.5618137591803070       -8.5731979715900763       -8.5846161167145176       -8.5959981480774523       -8.6072885729060538       -8.6184659530965817       -8.6294717139120429       -8.6401841145769591       -8.6505392045304088       -8.6606014535670504       -8.6704414384798678       -8.6800661189468631       -8.6894917671149674       -8.6988057730016397       -8.7081365314048149       -8.7176070946498836       -8.7273335470461273       -8.7373746161433790       -8.7476923395908468       -8.7581812271398132       -8.7687305596068246       -8.7792894741990981       -8.7899039942437351       -8.8006634609316787       -8.8116053609472598       -8.8226816601354567       -8.8337516146817521       -8.8446250045935955       -8.8551497644783925       -8.8652620896006322       -8.8750093351910611       -8.8845506126390799       -8.8941022280284354       -8.9038519172120534       -8.9139195731371306       -8.9243463634466540       -8.9350820384533041       -8.9460343204776454       -8.9571591700628037       -8.9684603221052726       -8.9799169020309879       -8.9914640699916930       -9.0030121478123259       -9.0144947276896410       -9.0258769441252902       -9.0371519752333338       -9.0483340062199744       -9.0594522778093598       -9.0705347183555443       -9.0815977174514675       -9.0926622937279156       -9.1037428063324946       -9.1147989682299588       -9.1257444852318788       -9.1365126668052667       -9.1470834531370464       -9.1574586070441928       -9.1676731435324399       -9.1777972257716538       -9.1879387795244014       -9.1982285017253815       -9.2087476968826607       -9.2194807873276439       -9.2303564511228426       -9.2413081697319406       -9.2522861052567826       -9.2632360369905946       -9.2741041782861799       -9.2848586167055842       -9.2954937692946817       -9.3060237525173140       -9.3165104349465011       -9.3270321868777089       -9.3376835691378801       -9.3485393665797165       -9.3596107876198378       -9.3708447513531699       -9.3821513749131089       -9.3934569286432339       -9.4047404599557840       -9.4159722157306724       -9.4270774446103509       -9.4379882616177717       -9.4486730617160468       -9.4591215811327665       -9.4693093298436271       -9.4791783571215724       -9.4886809114456820       -9.4978902380446222       -9.5070663589502988       -9.5164695718605916       -9.5261612183615139       -9.5360799489437298       -9.5461545645638068       -9.5563354818105140       -9.5665803752182583       -9.5768452691302723       -9.5871108120814874       -9.5974039037528449       -9.6077964588283731       -9.6183779875347586       -9.6291733095121526       -9.6401787649038884       -9.6513294199359372       -9.6625490872602935       -9.6737800157697613       -9.6849421858154425       -9.6959881589854078       -9.7068987960640296       -9.7176994753830499       -9.7284529790247678       -9.7392134792832774       -9.7499977272056118       -9.7607511781411418       -9.7713076701317387       -9.7814910744024619       -9.7912806071148779       -9.8007867186037831       -9.8101494985997952       -9.8195460829244610       -9.8291831734071344       -9.8391597559658983       -9.8494208159741152       -9.8598910471802679       -9.8705718963569797       -9.8814913863836491       -9.8925945622228646       -9.9036742222499594       -9.9144678279746365       -9.9248654902011992       -9.9348722337229862       -9.9444879332139084       -9.9536791009439636       -9.9625193592956425       -9.9711322066998616       -9.9797388644426661       -9.9886095524427478     
